player_id,position,player,age,team_id,team,foot,total_scoring_att,ontarget_scoring_att,blocked_scoring_att,goals,own_goals,post_scoring_att,total_pass,accurate_pass,total_cross,accurate_cross,total_fwd_zone_pass,accurate_fwd_zone_pass,total_through_ball,accurate_through_ball,goal_assist,ontarget_att_assist,total_att_assist,total_tackle,won_tackle,won_corners,lost_corners,total_offside,fouls,hand_ball,dangerous_play,was_fouled,total_contest,won_contest,saves,interception,total_clearance,effective_clearance,total_claim,good_claim,punches,six_second_violation,back_pass,total_long_balls,accurate_long_balls,passes_right,passes_left,total_high_claim,good_high_claim,total_one_on_one,good_one_on_one,stand_save,dive_save,stand_catch,dive_catch,mins_played,att_sbx_centre,att_sbx_right,att_sbx_left,att_bx_centre,att_bx_right,att_bx_left,att_obx_centre,att_obx_right,att_obx_left,att_lg_centre,att_lg_right,att_lg_left,att_bxd_right,att_bxd_left,att_obxd_right,att_obxd_left,att_sv_high_centre,att_sv_high_right,att_sv_high_left,att_sv_low_centre,att_sv_low_right,att_sv_low_left,att_goal_high_centre,att_goal_high_right,att_goal_high_left,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_post_high,att_post_left,att_post_right,att_miss_high_right,att_miss_high_left,att_miss_high,att_miss_right,att_miss_left,att_cmiss_high_right,att_cmiss_high_left,att_cmiss_high,att_cmiss_right,att_cmiss_left,att_rf_goal,att_lf_goal,att_hd_goal,att_rf_miss,att_lf_miss,att_hd_miss,att_rf_target,att_lf_target,att_hd_target,att_rf_post,att_lf_post,att_hd_post,att_corner,att_setpiece,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_freekick_post,att_pen_goal,att_pen_miss,att_pen_target,att_pen_post,att_rf_total,att_lf_total,att_hd_total,att_freekick_total,yellow_card,red_card,penalty_conceded,goals_conceded,clean_sheet,_perm_user,_perm_group,_perm_access,att_ibox_goal,att_ibox_target,att_ibox_miss,att_ibox_post,att_ibox_blocked,att_obox_goal,att_obox_target,att_obox_miss,att_obox_post,att_obox_blocked,att_obp_total,att_obp_goal,att_obp_target,att_obp_miss,att_obp_post,att_obp_blocked,offtarget_att_assist,total_back_zone_pass,accurate_back_zone_pass,last_man_contest,last_man_tackle,outfielder_block,total_sub_on,total_sub_off,total_cross_nocorner,accurate_cross_nocorner,total_corners_intobox,accurate_corners_intobox,clearance_off_line,goals_conceded_ibox,goals_conceded_obox,saved_ibox,saved_obox,saved_setpiece,attempts_conceded_ibox,attempts_conceded_obox,six_yard_block,total_throws,accurate_throws,total_attacking_pass,penalty_save,second_yellow,game_started,head_pass,challenge_lost,aerial_won,aerial_lost,goal_kicks,pen_goals_conceded,accurate_goal_kicks,keeper_throws,accurate_keeper_throws,duel_won,duel_lost,head_clearance,effective_head_clearance,crosses_18yard,crosses_18yardplus,interceptions_in_box,long_pass_own_to_opp,long_pass_own_to_opp_success,ball_recovery,keeper_pick_up,cross_not_claimed,gk_smother,offside_provoked,error_lead_to_shot,error_lead_to_goal,turnover,dispossessed,shot_off_target,touches,final_third_entries,corner_taken,total_launches,accurate_launches,total_layoffs,accurate_layoffs,goal_assist_intentional,penalty_won,total_chipped_pass,accurate_chipped_pass,total_flick_on,accurate_flick_on,shield_ball_oop,foul_throw_in,blocked_cross,effective_blocked_cross,penalty_faced,total_pull_back,accurate_pull_back,total_keeper_sweeper,accurate_keeper_sweeper,goal_assist_openplay,goal_assist_setplay,att_assist_openplay,att_assist_setplay,overrun,interception_won,big_chance_created,big_chance_missed,big_chance_scored,unsuccessful_touch,fwd_pass,backward_pass,leftside_pass,rightside_pass,total_final_third_passes,successful_final_third_passes,rescinded_red_card,second_goal_assist,hit_woodwork,diving_save,goal_fastbreak,shot_fastbreak,poss_won_def_3rd,poss_won_mid_3rd,poss_won_att_3rd,poss_lost_all,poss_lost_ctrl,pen_area_entries,goal_assist_deadball,goals_conc_onfield,shots_conc_onfield,total_fastbreak,att_one_on_one,fouled_final_third,goals_openplay,att_openplay,freekick_cross,accurate_freekick_cross,assist_pass_lost,assist_blocked_shot,assist_attempt_saved,assist_post,assist_free_kick_won,assist_handball_won,assist_own_goal,assist_penalty_won,open_play_pass,successful_open_play_pass,attempted_tackle_foul,fifty_fifty,successful_fifty_fifty,put_through,successful_put_through,blocked_pass,failed_to_block,touches_in_opp_box,att_corner_goal,att_ifreekick_goal,att_throw_goal,att_throw,attempts_ibox,attempts_obox,expected_goals,expected_goals_nonpenalty,expected_goals_openplay,expected_goals_setplay,expected_goals_hd,expected_goals_lf,expected_goals_rf,expected_goals_freekick,expected_goals_conceded,expected_goals_nonpenalty_conceded,expected_goalsontarget,expected_goalsontarget_nonpenalty,expected_goalsontarget_freekick,expected_goalsontarget_conceded,expected_goalsontarget_nonpenalty_conceded,expected_assists,expected_assists_setplay,expected_assists_openplay
233497,Forward,Adama Diakhaby,24,17,Nottingham Forest,,26,3,8,0,0,0,302,244,39,5,247,166,0,0,2,8,16,23,18,19,3,4,19,0,0,37,76,39,0,4,5,5,0,0,0,0,0,4,4,61,33,0,0,0,0,0,0,0,0,1161,0,0,0,7,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,2,23,1,2,6,0,0,21,0,0,0,0,0,0,6,0,2,0,3,9,0,6,0,0,0,0,0,0,8,94,83,0,0,1,17,10,35,5,4,0,0,17,4,0,0,0,114,65,0,1,1,0,0,0,11,35,15,17,24,0,2,0,0,0,116,119,4,4,26,7,0,10,7,54,0,0,0,0,0,0,39,26,15,629,20,6,0,0,5,3,2,1,7,4,8,1,0,0,3,3,0,1,1,0,0,2,0,14,0,7,4,4,1,0,39,68,84,98,52,124,91,0,0,0,0,0,1,27,22,5,203,203,48,0,0,0,1,0,8,0,20,2,0,0,0,0,0,0,0,0,1,298,240,12,0,0,22,12,22,0,38,0,0,0,0,8,18,1.595399996,1.595399996,1.357899997,0.237499999,0.057,1.124500008,0.41390001,0.136,19.82960705,18.25280713,0.465699989,0.465699989,0,14.51619992,12.64169998,1.252651972,0.00084703,1.251804951
109434,Defender,Terence Kongolo,26.4,54,Fulham,,3,2,0,0,1,0,423,314,13,2,218,136,1,1,1,4,5,27,15,4,9,1,12,4,0,13,4,2,0,16,28,28,0,0,0,0,0,52,14,6,124,0,0,0,0,0,0,0,0,882,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,23,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,218,180,0,0,7,2,2,13,2,0,0,0,20,3,0,0,0,101,53,0,82,63,0,0,0,10,42,7,24,10,0,2,0,0,0,66,29,17,17,9,4,1,97,54,27,0,0,0,8,0,0,7,2,1,661,69,0,14,1,0,0,1,0,33,11,3,0,2,0,4,4,0,0,0,0,0,1,0,4,0,2,16,2,0,0,7,204,38,32,149,96,57,0,0,0,0,0,0,16,11,0,152,152,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,396,290,2,0,0,22,4,22,0,9,0,0,0,0,2,1,0.204400003,0.204400003,0.204400003,0,0,0.172099993,0.032299999,0,15.92500701,14.34820696,0.311300009,0.311300009,0,16.88099992,15.00649998,0.473332361,0.01316417,0.460168189
232413,Midfielder,Eberechi Eze,22,52,Queens Park Rangers,,91,39,22,12,0,3,1379,1189,124,49,1012,782,5,0,8,45,72,44,25,22,2,5,25,2,0,91,189,120,0,23,6,6,0,0,0,0,0,98,62,163,305,0,0,0,0,0,0,0,0,3363,0,0,0,22,5,9,49,0,0,0,0,1,0,0,0,1,2,0,4,10,4,7,0,0,1,2,6,3,2,0,1,4,5,5,5,8,0,0,2,2,2,11,1,0,0,0,0,20,7,0,0,0,1,7,3,2,1,6,2,0,4,0,0,0,64,26,1,12,3,0,0,62,3,0,0,0,10,10,10,1,9,2,17,17,2,13,0,0,0,0,0,0,27,491,456,0,0,0,0,5,53,20,74,32,0,54,8,0,0,0,284,144,1,12,12,0,0,0,38,57,26,24,52,0,8,0,0,0,279,241,5,5,13,3,3,83,64,227,0,0,0,0,0,0,109,71,30,2265,163,101,5,0,24,22,6,2,81,48,28,9,0,0,2,2,0,2,1,0,0,6,2,33,31,6,23,13,5,8,109,348,393,292,346,569,460,0,0,3,0,0,2,86,112,29,530,530,220,2,0,0,3,1,24,7,65,37,15,0,1,0,0,0,0,0,0,1293,1112,14,0,0,39,25,39,0,99,0,0,0,0,40,51,11.07040009,7.916800056,6.799900053,1.116899993,0.2764,2.630399987,8.163599942,0.712099997,56.45889121,49.36329171,13.14199992,9.18029991,1.053300008,55.83690032,46.9626001,6.395815571,2.840951265,3.554866828
166324,Forward,Ivan Cavaleiro,26.7,54,Fulham,,114,32,32,12,0,2,2100,1730,312,70,1854,1344,6,6,14,80,124,82,52,56,6,22,86,10,0,78,226,122,0,50,24,24,0,0,0,0,0,112,62,300,476,0,0,0,0,0,0,0,0,5430,0,0,0,26,4,30,50,0,0,0,0,0,0,0,0,0,0,0,2,10,6,2,0,8,0,0,0,4,0,2,0,8,2,10,22,6,0,0,2,12,2,10,2,0,0,0,4,18,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,90,16,4,0,6,0,0,62,6,0,0,0,12,6,26,2,18,0,14,22,0,14,0,0,0,0,0,0,44,558,456,0,0,4,10,44,228,40,84,30,0,60,2,0,0,0,428,234,4,64,62,0,0,0,64,130,58,78,86,0,4,0,0,0,360,504,8,8,176,42,6,84,46,324,0,0,0,0,0,0,222,184,50,3738,148,100,22,8,62,58,12,0,68,44,26,12,0,4,12,12,0,12,4,0,0,12,2,96,14,28,50,26,6,2,222,376,538,352,834,1054,868,0,0,6,0,0,2,122,154,48,1160,1160,332,2,0,0,4,2,28,12,110,10,2,0,0,0,0,0,0,0,0,2080,1710,54,0,0,136,76,136,0,310,0,0,0,0,64,50,7.77319999,7.77319999,7.616799995,0.156400003,0.374600001,1.173799977,6.224800006,0,75.82485168,72.67125194,9.556999885,9.556999885,0,65.52799934,61.63619965,16.93929345,1.209929626,15.72936419
82514,Defender,Tim Ream,32.7,54,Fulham,,2,0,1,0,0,0,2638,2365,1,1,807,643,0,0,0,4,10,32,16,1,23,1,15,1,0,15,15,13,0,25,107,107,0,0,0,0,0,252,148,77,345,0,0,0,0,0,0,0,0,3232,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,37,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1832,1723,0,0,26,0,1,1,1,0,0,1,35,2,0,0,0,261,142,0,6,6,0,0,0,36,197,2,96,89,0,3,0,0,0,156,110,61,61,0,1,2,492,371,206,0,0,0,34,3,0,12,3,1,2951,221,0,67,16,0,0,0,0,126,73,1,1,5,0,8,8,0,0,0,0,0,0,0,9,1,1,25,0,0,0,12,943,117,511,1067,242,166,0,0,0,0,0,0,126,80,0,294,294,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,2332,6,0,0,20,10,20,0,4,0,0,0,0,2,0,0.155300003,0.155300003,0,0.155300003,0.104400001,0,0.050900001,0,47.06704757,43.91344771,0,0,0,41.53499973,38.61150002,0.392294391,0.00544731,0.386847183
128389,Forward,Aleksandar Mitrovic,25.8,54,Fulham,Right,136,52,40,23,0,1,854,625,5,2,620,427,0,0,1,24,37,10,4,24,5,13,62,3,0,53,65,28,0,5,26,26,0,0,0,0,0,31,19,93,119,0,0,0,0,0,0,0,0,3140,0,0,0,67,5,6,30,0,0,3,0,0,0,0,0,0,5,0,2,13,3,6,2,2,4,6,7,2,1,0,0,3,3,15,12,10,1,0,4,2,5,17,0,6,0,0,19,13,2,14,0,0,0,20,6,2,0,2,2,0,2,0,1,0,77,16,39,6,8,0,0,39,10,0,0,0,22,23,29,1,28,1,6,14,0,12,0,0,0,0,0,0,12,239,200,0,0,2,0,1,5,2,0,0,0,37,2,0,0,0,256,140,3,2,2,0,0,0,35,153,15,161,183,0,3,0,0,0,252,372,20,20,5,0,0,39,23,81,0,0,0,0,0,0,136,86,44,1505,62,0,1,0,106,93,1,1,35,24,71,15,0,0,0,0,0,2,0,0,0,1,0,35,0,13,5,6,13,15,136,152,266,189,247,356,227,0,0,2,0,0,2,12,46,23,507,507,53,0,0,0,2,0,14,17,101,0,0,0,1,0,0,0,0,0,0,799,570,14,0,0,27,10,27,0,222,2,2,0,0,103,33,22.59919999,20.23400003,15.76050004,4.473499965,6.766599949,2.14479997,13.68780007,0.319799997,47.80146484,44.64786498,19.7535999,16.80539995,0.459700003,41.62879962,38.70529992,1.980538492,0.00113233,1.979406231
76357,Midfielder,Tom Cairney,29.4,54,Fulham,,41,17,10,8,0,1,2029,1819,58,14,1305,1093,7,4,3,43,60,48,31,20,3,1,21,0,0,51,63,37,0,18,15,15,0,0,0,0,0,104,65,219,436,0,0,0,0,0,0,0,0,2926,0,0,0,7,0,4,29,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,0,3,0,2,2,1,1,0,0,3,3,3,3,1,0,0,1,1,0,1,7,0,0,0,0,0,8,1,0,0,0,2,4,1,0,1,0,0,0,0,0,0,1,39,1,1,4,0,0,34,6,0,0,0,3,4,2,1,2,5,5,11,0,8,0,0,0,0,0,0,17,782,740,0,0,1,0,9,51,11,7,3,0,33,1,0,0,0,230,128,0,4,4,0,0,0,34,61,24,19,32,0,3,0,0,0,154,147,6,6,33,17,1,121,78,177,0,0,0,0,1,0,54,44,14,2536,219,12,14,2,45,44,1,0,86,44,9,1,0,0,2,2,0,0,0,0,0,3,0,55,2,6,18,7,2,3,54,431,530,525,543,733,609,0,1,1,0,0,1,44,104,29,392,392,112,0,0,0,1,0,7,7,34,1,1,0,0,1,0,0,0,0,0,2001,1791,15,0,0,58,29,58,0,70,1,0,0,0,12,29,3.175899992,3.175899992,2.912899995,0.263,0.314099997,2.784200007,0.077600002,0.058800001,42.8455902,39.69199023,4.295699988,4.295699988,0,37.2131997,34.28969988,3.803752987,0.144210359,3.659542507
101105,Defender,Joe Bryan,26.8,54,Fulham,,32,9,6,1,0,0,1662,1326,157,29,1027,690,3,1,7,21,40,102,65,34,31,1,38,1,0,35,42,29,0,45,73,73,0,0,0,0,0,182,77,35,609,0,0,0,0,0,0,0,0,2915,0,0,0,2,0,9,20,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,1,0,0,0,0,1,1,2,9,4,0,0,1,2,2,1,0,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,11,21,0,1,6,0,1,34,10,0,0,0,1,3,6,0,2,0,5,11,0,4,0,0,0,0,0,0,19,792,665,0,1,6,2,5,130,22,27,7,1,33,1,0,0,0,242,130,0,312,261,0,0,0,34,185,29,69,56,0,3,0,0,0,235,161,29,29,57,61,4,258,151,174,0,0,0,9,0,1,29,27,17,2639,278,29,66,14,2,1,7,0,138,70,2,1,0,0,25,25,0,4,0,0,0,5,2,27,6,6,45,10,1,0,29,752,241,106,563,484,355,0,0,1,0,0,0,104,63,7,597,597,164,0,0,0,0,0,7,0,24,12,3,0,0,0,0,0,0,0,0,1620,1287,28,0,0,57,19,57,0,45,0,1,0,0,12,20,1.519900005,1.519900005,1.252200002,0.267700003,0,1.134300008,0.385600004,0.050700001,44.97820163,41.82460177,2.103199959,2.103199959,0,37.3955999,34.4721002,5.630740989,0.953049724,4.677690814
83543,Midfielder,Anthony Knockaert,28.6,54,Fulham,Left,58,21,17,3,0,1,1041,882,210,46,931,639,1,1,4,29,54,28,14,36,3,9,26,6,0,26,70,37,0,14,10,10,0,0,0,0,0,66,46,229,112,0,0,0,0,0,0,0,0,2275,0,0,0,14,15,4,20,0,0,1,0,0,0,0,1,0,2,2,0,5,4,5,0,2,0,0,0,1,0,0,1,1,5,8,4,1,0,1,2,3,0,1,1,1,0,0,0,3,13,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,6,49,3,2,3,0,0,25,3,0,0,0,2,14,8,1,11,1,4,11,0,6,0,0,0,0,0,0,25,320,289,0,0,0,9,16,119,24,92,23,0,24,1,0,0,0,180,96,0,30,28,0,0,0,25,46,28,16,22,0,3,0,0,0,107,137,4,4,62,43,0,35,22,120,0,0,0,0,1,0,62,34,20,1651,87,105,10,1,10,9,2,0,34,20,14,8,0,0,3,3,0,2,0,0,0,3,1,33,17,7,14,11,5,2,62,217,251,448,125,449,356,0,1,2,0,0,0,44,65,11,465,465,228,1,0,0,0,1,5,3,53,14,4,0,0,0,0,0,0,1,0,1006,850,9,0,0,47,16,47,0,114,0,0,0,0,36,22,5.568899943,5.568899943,5.361099945,0.207799999,0.740200005,3.346499996,1.482200027,0.114299998,31.74715419,29.38195427,7.149300046,7.149300046,0.047800001,26.97520018,24.05170023,8.305437169,2.557861567,5.747575789
149266,Defender,Alfie Mawson,26.4,54,Fulham,,12,1,1,0,0,0,1887,1626,4,0,568,385,0,0,0,2,3,17,14,3,25,0,12,0,0,15,6,6,0,22,95,95,0,0,0,0,0,275,148,251,46,0,0,0,0,0,0,0,0,2196,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,1,2,0,0,0,0,0,4,0,1,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,6,1,4,1,3,0,0,28,6,0,0,0,0,1,7,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1323,1241,0,0,26,2,3,4,0,0,0,0,27,1,0,0,0,184,111,1,17,15,0,0,0,25,173,7,92,48,0,1,0,0,0,127,72,54,54,1,3,6,381,248,129,0,0,0,19,0,1,12,7,10,2163,196,0,45,11,1,1,0,0,168,82,1,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,22,0,0,0,12,649,131,755,352,210,106,0,0,0,0,0,0,73,55,1,290,290,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1854,1600,6,0,0,11,8,11,0,18,0,0,0,0,9,3,0.894399997,0.894399997,0.0309,0.863499997,0.406999994,0.055399999,0.431999996,0.079499997,32.8610398,32.07263987,0.113300003,0.113300003,0,28.97159982,27.9899999,0.339819211,0.00257048,0.337248692
155529,Goalkeeper,Marek Rodák,23.5,54,Fulham,,0,0,0,0,0,0,703,446,0,0,334,115,0,0,0,0,0,0,0,0,13,0,3,1,0,2,1,1,77,0,21,21,0,0,13,0,0,425,170,24,44,7,7,0,0,1,24,7,0,2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,331,0,0,0,0,0,0,0,0,0,0,24,1,53,22,0,195,98,0,0,0,0,0,0,25,0,1,6,2,204,2,130,98,98,9,4,1,1,0,0,0,335,116,200,177,0,2,0,1,1,1,0,0,915,143,0,172,55,0,0,0,0,66,38,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,1,442,0,154,107,143,47,0,0,0,42,0,0,15,1,0,260,260,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.33116575,33.96596582,0,0,0,31.46889982,29.52700005,0.06219348,0.00684199,0.055351491
72681,Defender,Denis Odoi,32.1,54,Fulham,,15,2,3,0,0,0,1243,1053,29,6,567,412,0,0,1,9,11,33,19,6,19,1,35,3,0,33,24,19,0,29,65,65,0,0,0,0,0,136,62,252,105,0,0,0,0,0,0,0,0,2113,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,0,0,0,2,0,0,0,0,0,0,5,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,6,1,7,0,4,1,0,21,10,0,0,0,0,2,6,0,1,0,0,4,0,2,0,0,0,0,0,0,2,705,647,0,1,16,3,2,29,6,0,0,0,20,1,0,0,0,173,93,2,203,182,0,0,0,24,92,12,56,58,0,1,0,0,0,141,114,39,39,18,11,1,191,105,143,0,0,0,6,0,0,26,8,10,1781,168,1,51,10,2,2,1,0,71,24,2,0,5,0,9,9,0,0,0,0,0,1,0,9,1,2,29,1,1,0,26,459,178,455,151,269,193,0,0,0,0,0,0,73,63,7,278,278,40,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,1223,1035,16,0,0,32,12,32,0,24,0,0,0,0,9,6,1.321500018,1.321500018,0.159900002,1.161600016,1.059400015,0.0294,0.232700001,0,30.92469056,29.34789057,0.205599993,0.205599993,0,24.30379967,23.32619981,1.232566822,0.0137518,1.218814797
61916,Midfielder,Stefan Johansen,29.5,54,Fulham,,12,4,4,0,0,1,1030,906,28,9,599,488,2,1,3,10,24,24,10,3,0,3,14,1,0,27,15,8,0,9,5,5,0,0,0,0,0,73,54,133,99,0,0,0,0,0,0,0,0,1528,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,12,0,2,3,0,0,21,3,0,0,0,0,1,0,1,0,0,3,3,0,4,0,0,0,0,0,0,14,459,427,0,0,4,9,8,17,5,11,4,0,20,1,0,0,0,138,80,0,10,10,0,0,0,18,31,23,7,13,0,1,0,0,0,65,73,3,3,7,7,0,100,81,96,0,0,0,0,0,0,33,17,4,1272,118,14,2,1,8,8,3,0,82,46,10,5,1,0,3,3,0,0,0,0,0,3,0,17,4,2,9,4,1,0,33,289,188,311,242,329,256,0,0,1,0,0,0,39,48,9,205,205,64,0,0,0,0,0,2,0,8,3,2,0,0,0,0,0,0,0,0,967,846,5,0,0,26,13,26,0,29,0,0,0,0,2,10,0.907999992,0.907999992,0.73949999,0.168500002,0,0.907999992,0,0.105500001,25.39871414,24.61031415,0.998400008,0.998400008,0.185000002,22.6305998,21.65299971,2.388510906,0.214754791,2.173756004
168765,Midfielder,Josh Onomah,23.2,54,Fulham,Right,20,4,5,1,0,0,618,511,15,4,382,305,2,1,1,10,14,46,23,5,2,2,33,0,0,14,34,23,0,15,6,6,0,0,0,0,0,31,18,100,95,0,0,0,0,0,0,0,0,1303,0,0,0,7,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,1,4,3,0,0,0,1,1,1,0,0,0,0,2,2,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,14,4,2,0,1,0,0,18,1,0,0,0,1,2,5,0,2,0,1,6,0,3,0,0,0,0,0,0,4,251,210,0,0,4,8,7,15,4,0,0,0,16,2,0,0,0,121,59,0,6,5,0,0,0,15,58,31,21,18,0,2,0,0,0,103,126,3,3,11,4,3,43,26,86,0,0,0,0,0,0,37,33,11,925,62,1,7,2,17,17,0,0,18,5,12,5,0,0,0,0,0,0,0,0,0,1,0,13,0,5,15,2,4,0,37,176,134,141,167,219,179,0,0,1,0,0,1,26,52,8,208,208,19,0,0,0,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,611,504,20,0,0,35,23,35,0,44,1,0,0,0,10,10,2.419800006,2.419800006,1.276199993,1.143600013,0.327500015,0.250299998,1.841999974,0,23.58563267,21.22043268,1.707100034,1.707100034,0,21.30029991,19.3544,1.729529678,0.00103626,1.728493378
153366,Midfielder,Harrison Reed,25.4,54,Fulham,Right,3,1,2,0,0,0,843,742,5,1,390,313,1,1,0,4,10,30,10,2,4,0,15,0,0,22,9,8,0,21,21,21,0,0,0,0,0,63,37,110,76,0,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,15,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,458,430,0,0,1,3,6,5,1,0,0,0,15,0,0,0,0,97,54,0,3,3,0,0,0,15,66,21,17,26,0,1,0,0,0,75,63,8,8,2,3,2,82,59,93,0,0,0,0,0,0,11,2,0,1007,90,2,14,2,8,8,0,0,37,20,0,0,0,0,2,2,0,1,0,0,0,0,0,9,1,2,21,1,0,0,11,213,144,216,270,162,119,0,0,0,0,0,0,40,47,6,122,122,21,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,816,715,8,0,0,7,3,7,0,4,0,0,0,0,0,3,0.088099997,0.088099997,0.063699998,0.0244,0,0,0.088099997,0,15.49635894,14.70795901,0.0244,0.0244,0,16.08639996,15.10480004,0.891361306,0.01528507,0.876075877
48615,Midfielder,Harry Arter,30.5,54,Fulham,Left,17,1,5,0,0,0,981,887,7,3,466,397,1,1,1,4,8,35,22,2,4,0,26,2,0,21,8,8,0,12,10,10,0,0,0,0,0,68,45,74,112,0,0,0,0,0,0,0,0,1244,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,9,1,0,5,1,0,14,1,0,0,0,0,0,2,0,1,0,1,9,0,4,0,0,0,0,0,0,4,522,493,0,0,6,7,8,7,3,0,0,0,13,1,0,0,0,91,45,0,2,2,0,0,1,14,29,22,8,11,0,1,0,0,0,72,65,5,5,2,5,0,84,62,99,0,0,0,1,0,0,11,10,11,1160,110,2,14,3,10,9,0,0,59,38,2,1,0,0,2,2,0,0,0,0,0,0,1,7,0,0,12,0,0,0,11,280,155,292,254,221,178,0,0,0,0,0,0,31,62,6,122,122,22,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,936,844,17,0,0,29,18,29,0,6,0,0,0,0,3,14,0.734199993,0.734199993,0.521699999,0.212499999,0.1347,0.317700002,0.281799998,0,16.62925231,15.05245227,0.0208,0.0208,0,14.57350004,13.59589995,0.904472107,0.02024538,0.884226682
