eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,blockedX,blockedY,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist
134.0,8,1373073501.0,True,8,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '12.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.3'}]","[90, 116, 29, 35, 36, 215, 217]",38.0,13,34.7,58.1,Successful,1,FirstHalf,1,Pass,1,43.9,70.3,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
135.0,8,708366885.0,True,8,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '98.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",40.0,13,44.3,72.7,Successful,1,FirstHalf,1,Pass,1,53.1,98.1,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
136.0,8,768849751.0,True,8,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '66.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.7'}]","[90, 116, 29, 34, 37, 214, 217]",43.0,13,49.0,97.1,Successful,1,FirstHalf,1,Pass,1,31.3,66.9,25244.0,,,,,,,,,,,,,,,,,,,,,,,,
137.0,8,48508735.0,True,8,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '26.4'}]","[90, 116, 29, 37, 215, 217]",47.0,13,33.7,60.2,Successful,1,FirstHalf,1,Pass,1,33.7,26.4,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
138.0,8,439815816.0,True,8,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '29.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '1.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",50.0,13,37.8,24.1,Successful,1,FirstHalf,1,Pass,1,61.4,1.6,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
139.0,8,944050346.0,True,8,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '79'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 69]",54.0,13,59.4,5.2,Successful,1,FirstHalf,1,Dispossessed,50,,,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
79.0,8,745437054.0,True,8,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '139'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 142]",54.0,27,40.6,94.8,Successful,1,FirstHalf,1,Tackle,7,,,18600.0,,,,,,,,,,,,,,,,,,,,,,,,
141.0,9,1508186560.0,False,9,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.5'}]","[211, 34, 36, 215]",0.0,13,65.9,0.0,Successful,1,FirstHalf,1,Pass,1,40.5,14.4,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
142.0,9,364477503.0,True,9,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}]","[90, 116, 29, 34, 36, 215, 217]",4.0,13,40.5,24.0,Successful,1,FirstHalf,1,Pass,1,39.1,55.2,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
143.0,9,405712220.0,True,9,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",7.0,13,42.6,59.4,Successful,1,FirstHalf,1,Pass,1,43.6,76.0,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
144.0,9,1439356550.0,True,9,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '91.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '51.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.3'}]","[90, 118, 116, 29, 35, 36, 215, 217]",10.0,13,42.5,82.4,Successful,1,FirstHalf,1,Pass,1,51.7,91.1,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
145.0,9,1666374355.0,True,9,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.9'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.6'}]","[90, 116, 29, 34, 37, 215, 217]",13.0,13,51.7,91.1,Successful,1,FirstHalf,1,Pass,1,38.6,88.4,25244.0,,,,,,,,,,,,,,,,,,,,,,,,
146.0,9,391604172.0,True,9,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '7.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '31.3'}]","[90, 116, 29, 34, 37, 214, 217]",14.0,13,34.4,86.3,Successful,1,FirstHalf,1,Pass,1,7.7,65.8,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
147.0,9,1744626623.0,True,9,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '62.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.3'}]","[90, 119, 127, 35, 37, 215, 217]",19.0,13,8.5,64.9,Unsuccessful,0,FirstHalf,1,Pass,1,63.3,29.2,6775.0,,,,,,,,,,,,,,,,,,,,,,,,
81.0,9,1392019860.0,True,9,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '64.9'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",21.0,27,32.9,66.9,Successful,1,FirstHalf,1,Pass,1,61.1,64.9,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
82.0,9,1223889017.0,False,9,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '148'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[196, 198]",23.0,27,63.1,63.8,Successful,1,FirstHalf,1,Aerial,44,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
148.0,9,1317354744.0,False,9,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '82'}]","[197, 199]",23.0,13,36.9,36.2,Unsuccessful,0,FirstHalf,1,Aerial,44,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
83.0,9,761177392.0,True,9,"[{'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.8'}]","[90, 119, 28, 138, 35, 37, 216, 217]",23.0,27,61.1,64.9,Unsuccessful,0,FirstHalf,1,Pass,1,66.8,46.3,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
149.0,9,1552190064.0,True,9,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.2'}]","[90, 116, 29, 34, 37, 214, 217]",26.0,13,32.0,40.1,Successful,1,FirstHalf,1,Pass,1,30.8,10.4,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
150.0,9,1223791365.0,True,9,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '48.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '2.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}]","[90, 116, 29, 35, 37, 215, 217]",28.0,13,36.8,4.7,Successful,1,FirstHalf,1,Pass,1,48.0,2.5,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
151.0,9,406633830.0,True,9,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.8'}]","[90, 118, 116, 29, 34, 36, 215, 217]",32.0,13,58.0,5.0,Successful,1,FirstHalf,1,Pass,1,57.8,13.4,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
152.0,9,61032159.0,True,9,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.7'}]","[90, 118, 116, 29, 34, 36, 215, 217]",33.0,13,57.8,13.4,Successful,1,FirstHalf,1,Pass,1,57.7,32.5,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
710.0,9,1865073713.0,True,9,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '1067'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 141]",35.0,27,41.5,67.4,Unsuccessful,0,FirstHalf,1,Tackle,7,,,33590.0,,,,,,,,,,,,,,,,,,,,,,,,
1067.0,9,428378024.0,True,9,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '710'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 69]",35.0,13,57.4,31.8,Successful,1,FirstHalf,1,Dispossessed,50,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
153.0,9,1168686529.0,True,9,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.9'}]","[90, 118, 116, 29, 35, 36, 215, 217]",37.0,13,58.2,30.1,Successful,1,FirstHalf,1,Pass,1,64.9,36.9,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
84.0,9,1139824286.0,False,9,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '154'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[54],39.0,27,33.8,60.8,Unsuccessful,0,FirstHalf,1,Challenge,45,,,10254.0,,,,,,,,,,,,,,,,,,,,,,,,
154.0,9,1301481120.0,True,9,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '84'}]","[90, 53]",39.0,13,66.2,39.2,Successful,1,FirstHalf,1,TakeOn,3,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
155.0,9,1703887584.0,True,9,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '16.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '75.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '78.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'ShotAssist', 'value': 210}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]","[90, 118, 116, 29, 122, 204, 39, 45, 35, 36, 216, 217]",40.0,13,62.9,63.9,Successful,1,FirstHalf,1,Pass,1,75.5,78.7,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
156.0,9,1078529172.0,True,9,"[{'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.8'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '32.9'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '155'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '85'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '95.5'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '52.3'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'HighCentre', 'value': 79}}]","[90, 8, 9, 2, 3, 11]",44.0,13,77.2,66.8,Successful,1,FirstHalf,1,SavedShot,15,,,25244.0,95.5,52.3,49.8,32.9,True,155.0,13756.0,,,,,,,,,,,,,,,,,
85.0,9,506220512.0,True,9,"[{'type': {'displayName': 'Hands', 'value': 182}}, {'type': {'displayName': 'ParriedDanger', 'value': 174}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '156'}, {'type': {'displayName': 'DivingSave', 'value': 179}}, {'type': {'displayName': 'KeeperSaveObox', 'value': 11117}}]","[90, 107, 112, 82, 76, 78, 81]",44.0,27,4.2,48.2,Successful,1,FirstHalf,1,Save,10,,,10133.0,,,,,,,,,,,,,,,,,,,,,,,,
86.0,9,1617563002.0,True,9,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.4'}]","[90, 93, 94, 215]",49.0,27,16.0,49.7,Successful,1,FirstHalf,1,Clearance,12,36.8,37.3,10254.0,,,,,,,,,,,,,,,,,,,,,,,,
87.0,9,608219029.0,False,9,[],[92],50.0,27,37.5,37.7,Successful,1,FirstHalf,1,BallRecovery,49,,,31376.0,,,,,,,,,,,,,,,,,,,,,,,,
88.0,9,1679888019.0,True,9,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '66.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.9'}]","[90, 116, 29, 34, 36, 214, 217]",51.0,27,35.3,42.8,Successful,1,FirstHalf,1,Pass,1,31.0,66.7,31376.0,,,,,,,,,,,,,,,,,,,,,,,,
89.0,9,777524044.0,True,9,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",56.0,27,53.3,67.3,Successful,1,FirstHalf,1,Pass,1,77.9,87.8,18600.0,,,,,,,,,,,,,,,,,,,,,,,,
90.0,10,603662992.0,True,10,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 68]",0.0,27,77.9,87.8,Unsuccessful,0,FirstHalf,1,BallTouch,61,,,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
157.0,10,786024953.0,True,10,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '0.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '12.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 94, 214]",1.0,13,20.4,4.7,Unsuccessful,0,FirstHalf,1,Clearance,12,12.0,0.0,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
92.0,10,1242759346.0,False,10,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '23.0'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '92.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '68.5'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[211, 35, 37, 216]",17.0,27,89.5,100.0,Successful,1,FirstHalf,1,Pass,1,92.8,68.5,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
93.0,10,1498808875.0,True,10,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.8'}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '58.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.9'}]","[90, 119, 28, 34, 37, 216, 217]",20.0,27,92.8,68.5,Unsuccessful,0,FirstHalf,1,Pass,1,88.9,58.7,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
159.0,10,2055745621.0,True,10,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '48.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '35.7'}]","[90, 93, 94, 215]",21.0,13,8.7,35.8,Successful,1,FirstHalf,1,Clearance,12,54.6,35.7,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
94.0,10,1190060677.0,True,10,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '37.6'}]","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",28.0,27,48.3,63.0,Successful,1,FirstHalf,1,Pass,1,81.5,83.9,27349.0,,,,,,,,,,,,,,,,,,,,,,,,
95.0,10,1392821207.0,False,10,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '160'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[196, 198]",32.0,27,82.6,84.2,Successful,1,FirstHalf,1,Aerial,44,,,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
160.0,10,26093191.0,False,10,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '95'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[197, 199]",32.0,13,17.4,15.8,Unsuccessful,0,FirstHalf,1,Aerial,44,,,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
96.0,10,100915486.0,True,10,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.8'}]","[90, 119, 28, 138, 34, 37, 216, 217]",32.0,27,81.5,83.9,Unsuccessful,0,FirstHalf,1,Pass,1,76.1,70.3,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
161.0,10,1049565356.0,False,10,[],[92],33.0,13,25.9,24.3,Successful,1,FirstHalf,1,BallRecovery,49,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
162.0,10,1427434385.0,True,10,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '97'}]","[90, 69]",34.0,13,26.4,29.8,Successful,1,FirstHalf,1,Dispossessed,50,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
97.0,10,654022013.0,True,10,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '162'}]","[90, 142]",34.0,27,73.6,70.2,Successful,1,FirstHalf,1,Tackle,7,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
163.0,10,993956212.0,False,10,"[{'type': {'displayName': 'LeadingToAttempt', 'value': 169}}]",[98],35.0,13,25.9,24.3,Successful,1,FirstHalf,1,Error,51,,,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
98.0,10,1850940039.0,False,10,[],[92],35.0,27,73.3,62.1,Successful,1,FirstHalf,1,BallRecovery,49,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
99.0,10,1528507391.0,True,10,"[{'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '17.1'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '164'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '53.4'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '95.2'}, {'type': {'displayName': 'RightFoot', 'value': 20}}]","[90, 8, 9, 2, 3, 11]",38.0,27,76.9,60.8,Successful,1,FirstHalf,1,SavedShot,15,,,25832.0,95.2,53.4,51.2,17.1,True,,,,,,,,,,,,,,,,,,,
