eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist
957.0,86,736742668.0,True,84,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}]","[90, 116, 29, 34, 36, 214, 217]",0.0,167,35.0,13.7,Successful,1,SecondHalf,2,Pass,1,26.9,29.7,9446.0,,,,,,,,,,,,,,,,,,,,,,,,
771.0,86,1756884466.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 68]",0.0,13,72.7,92.9,Unsuccessful,0,SecondHalf,2,BallTouch,61,,,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
958.0,86,1513601139.0,False,84,[],[92],1.0,167,27.5,31.3,Successful,1,SecondHalf,2,BallRecovery,49,,,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
959.0,86,1308916281.0,True,84,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.9'}]","[90, 116, 29, 35, 36, 215, 217]",2.0,167,28.6,32.5,Successful,1,SecondHalf,2,Pass,1,45.9,33.1,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
960.0,86,848164115.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 68]",6.0,167,53.2,23.5,Unsuccessful,0,SecondHalf,2,BallTouch,61,,,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
772.0,86,1985626150.0,True,84,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '86.1'}]","[90, 117, 119, 28, 34, 36, 215, 217]",6.0,13,47.3,70.1,Unsuccessful,0,SecondHalf,2,Pass,1,45.4,86.1,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
961.0,86,441221228.0,True,84,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",8.0,167,57.7,5.0,Successful,1,SecondHalf,2,Pass,1,67.5,4.0,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
962.0,86,111286691.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.6'}]","[90, 119, 28, 35, 36, 216, 217]",18.0,167,67.5,36.0,Unsuccessful,0,SecondHalf,2,Pass,1,74.6,57.3,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
773.0,86,1225502740.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",19.0,13,25.9,41.5,Successful,1,SecondHalf,2,Interception,8,,,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
1089.0,86,1241794431.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",[90],20.0,167,70.5,57.1,Successful,1,SecondHalf,2,BallTouch,61,,,97692.0,,,,,,,,,,,,,,,,,,,,,,,,
774.0,86,644211888.0,False,84,[],[92],21.0,13,27.8,47.2,Successful,1,SecondHalf,2,BallRecovery,49,,,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
775.0,86,303485726.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '3.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.9'}]","[90, 116, 29, 34, 37, 214, 217]",22.0,13,27.8,47.2,Successful,1,SecondHalf,2,Pass,1,26.9,41.9,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
776.0,86,1377637250.0,True,84,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.4'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Throughball', 'value': 4}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.4'}]","[90, 119, 123, 127, 129, 35, 36, 215, 217]",23.0,13,37.0,40.4,Unsuccessful,0,SecondHalf,2,Pass,1,66.3,55.4,84146.0,,,,,,,,,,,,,,,,,,,,,,,,
963.0,86,1271603625.0,True,84,"[{'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",24.0,167,36.8,34.3,Successful,1,SecondHalf,2,Interception,8,,,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
964.0,86,1560843599.0,True,84,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '44.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.3'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '96.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}]","[90, 116, 138, 126, 34, 36, 214, 217]",25.0,167,36.8,34.3,Successful,1,SecondHalf,2,Pass,1,25.3,96.9,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
965.0,86,1752793369.0,False,84,[],[92],29.0,167,25.2,96.6,Successful,1,SecondHalf,2,BallRecovery,49,,,68852.0,,,,,,,,,,,,,,,,,,,,,,,,
966.0,86,99004796.0,True,84,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '5.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",30.0,167,25.2,96.6,Successful,1,SecondHalf,2,Pass,1,5.2,72.4,68852.0,,,,,,,,,,,,,,,,,,,,,,,,
967.0,86,395578181.0,True,84,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '24.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '73.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '28.1'}]","[90, 116, 29, 35, 36, 214, 217]",31.0,167,5.2,72.4,Successful,1,SecondHalf,2,Pass,1,28.1,73.0,8786.0,,,,,,,,,,,,,,,,,,,,,,,,
777.0,86,302675530.0,False,84,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '968'}]",[54],40.0,13,46.5,29.3,Unsuccessful,0,SecondHalf,2,Challenge,45,,,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
968.0,86,1151982236.0,True,84,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '777'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 53]",40.0,167,53.5,70.7,Successful,1,SecondHalf,2,TakeOn,3,,,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
969.0,86,1568976946.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.1'}]","[90, 119, 28, 35, 36, 216, 217]",42.0,167,63.7,72.6,Unsuccessful,0,SecondHalf,2,Pass,1,69.5,84.1,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
778.0,86,1545648259.0,True,84,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",44.0,13,31.1,13.1,Successful,1,SecondHalf,2,Interception,8,,,13796.0,,,,,,,,,,,,,,,,,,,,,,,,
970.0,86,292412938.0,True,84,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 37, 215, 217]",46.0,167,64.0,97.7,Successful,1,SecondHalf,2,Pass,1,59.1,87.8,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
971.0,86,1592165751.0,True,84,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.5'}]","[90, 118, 116, 29, 34, 37, 215, 217]",49.0,167,56.9,82.0,Successful,1,SecondHalf,2,Pass,1,56.5,67.3,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
972.0,86,1009586768.0,True,84,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '51.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 37, 215, 217]",52.0,167,55.2,66.4,Successful,1,SecondHalf,2,Pass,1,51.2,41.6,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
973.0,86,1779312250.0,True,84,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '11.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",54.0,167,52.8,33.6,Successful,1,SecondHalf,2,Pass,1,60.3,11.3,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
974.0,86,2051345627.0,True,84,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",56.0,167,60.9,10.1,Successful,1,SecondHalf,2,Pass,1,73.0,3.7,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
975.0,86,1339362893.0,True,84,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '78.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '15.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",58.0,167,72.9,3.7,Successful,1,SecondHalf,2,Pass,1,78.0,15.2,9446.0,,,,,,,,,,,,,,,,,,,,,,,,
976.0,87,630896401.0,True,85,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '95.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '18.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.6'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",0.0,167,78.8,17.3,Successful,1,SecondHalf,2,Pass,1,95.5,18.6,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
977.0,87,48774703.0,True,85,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 119, 28, 34, 36, 216, 217]",2.0,167,95.5,18.6,Unsuccessful,0,SecondHalf,2,Pass,1,88.8,38.8,9446.0,,,,,,,,,,,,,,,,,,,,,,,,
779.0,87,1525789185.0,False,85,[],[92],4.0,13,10.8,59.9,Successful,1,SecondHalf,2,BallRecovery,49,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
781.0,87,265958042.0,True,85,"[{'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '85.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.9'}]","[90, 116, 29, 123, 35, 36, 214, 217]",5.0,13,9.6,64.9,Successful,1,SecondHalf,2,Pass,1,20.0,85.7,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
782.0,87,732871226.0,True,85,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '27.3'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 117, 119, 28, 138, 35, 37, 214, 217]",6.0,13,20.0,85.7,Unsuccessful,0,SecondHalf,2,Pass,1,27.3,81.4,27550.0,,,,,,,,,,,,,,,,,,,,,,,,
978.0,87,1467811432.0,True,85,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 100, 55]",8.0,167,72.3,17.1,Successful,1,SecondHalf,2,Interception,8,,,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
979.0,87,2118417501.0,False,85,[],[92],9.0,167,80.8,17.7,Successful,1,SecondHalf,2,BallRecovery,49,,,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
980.0,87,17464941.0,True,85,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '12.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.9'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",10.0,167,78.0,22.4,Successful,1,SecondHalf,2,Pass,1,71.9,37.3,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
981.0,87,1888762722.0,True,85,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '17.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.6'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",13.0,167,72.8,34.8,Successful,1,SecondHalf,2,Pass,1,90.0,17.4,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
982.0,87,1950356541.0,True,85,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '94.7'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.7'}]","[90, 125, 35, 36, 216, 217]",15.0,167,94.6,18.5,Unsuccessful,0,SecondHalf,2,Pass,1,94.7,34.3,9446.0,,,,,,,,,,,,,,,,,,,,,,,,
783.0,87,1347716244.0,True,85,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '0.0'}]","[90, 94, 214]",16.0,13,6.1,65.5,Unsuccessful,0,SecondHalf,2,Clearance,12,0.0,65.4,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
784.0,87,931262055.0,False,85,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '983'}, {'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[121],17.0,13,2.4,65.6,Unsuccessful,0,SecondHalf,2,CornerAwarded,6,,,23072.0,,,,,,,,,,,10.0,20.0,1.0,"[{'id': 121, 'name': 'cornerAwarded'}]",,87.0,0.0,False,85,86,2,,,
983.0,87,1589925405.0,False,85,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '784'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'MissRight', 'value': 75}}]",[121],17.0,167,97.6,34.4,Successful,1,SecondHalf,2,CornerAwarded,6,,,9446.0,,,,,,,,,,,11.0,20.0,2.0,"[{'$idx': 0, '$len': 1, 'id': 121, 'name': 'cornerAwarded'}]",Jesús Navas wins a corner (To the right),87.0,0.0,False,85,86,2,,,
984.0,87,1867838607.0,True,85,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'ShotAssist', 'value': 210}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}, {'type': {'displayName': 'CornerTaken', 'value': 6}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.9'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]","[90, 118, 116, 122, 126, 204, 30, 31, 33, 38, 41, 34, 36, 216, 217]",38.0,167,99.5,0.5,Successful,1,SecondHalf,2,Pass,1,81.9,39.7,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
985.0,87,127896391.0,True,85,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '984'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '72.6'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '89.8'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '52.9'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '12.5'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]","[90, 122, 6, 9, 2, 5, 11, 39, 45]",40.0,167,82.2,41.0,Successful,1,SecondHalf,2,MissedShots,13,,,14053.0,72.6,12.5,True,984.0,73084.0,89.8,52.9,,,,9.0,20.0,2.0,"[{'$idx': 0, '$len': 9, 'id': 90, 'name': 'touches'}, {'$idx': 1, '$len': 9, 'id': 122, 'name': 'passKey'}, {'$idx': 2, '$len': 9, 'id': 6, 'name': 'shotOffTarget'}, {'$idx': 3, '$len': 9, 'id': 9, 'name': 'shotsTotal'}, {'$idx': 4, '$len': 9, 'id': 2, 'name': 'shotOboxTotal'}, {'$idx': 5, '$len': 9, 'id': 5, 'name': 'shotSetPiece'}, {'$idx': 6, '$len': 9, 'id': 11, 'name': 'shotRightFoot'}, {'$idx': 7, '$len': 9, 'id': 39, 'name': 'keyPassShort'}, {'$idx': 8, '$len': 9, 'id': 45, 'name': 'keyPassOther'}]","Yaya Touré misses attempt (To the left, Out of box, Key pass, Right footed, From corner)",87.0,0.0,False,85,86,2,,,
986.0,87,1210124247.0,True,85,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '79.2'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'FromCorner', 'value': 25}}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '985'}, {'type': {'displayName': 'MissHigh', 'value': 74}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.3'}, {'type': {'displayName': 'Assisted', 'value': 29}}]","[90, 6, 89, 9, 1, 5, 13]",42.0,167,89.7,53.0,Successful,1,SecondHalf,2,MissedShots,13,,,42705.0,52.3,79.2,True,985.0,14053.0,,,,,,8.0,20.0,2.0,"[{'$idx': 0, '$len': 7, 'id': 90, 'name': 'touches'}, {'$idx': 1, '$len': 7, 'id': 6, 'name': 'shotOffTarget'}, {'$idx': 2, '$len': 7, 'id': 89, 'name': 'shotOffTargetInsideBox'}, {'$idx': 3, '$len': 7, 'id': 9, 'name': 'shotsTotal'}, {'$idx': 4, '$len': 7, 'id': 1, 'name': 'shotPenaltyArea'}, {'$idx': 5, '$len': 7, 'id': 5, 'name': 'shotSetPiece'}, {'$idx': 6, '$len': 7, 'id': 13, 'name': 'shotHead'}]","Wilfried Bony misses attempt (High, 18-yard box, Head, From corner)",87.0,0.0,False,85,86,2,,,
786.0,88,1379508948.0,True,86,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '59.9'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'MissHigh', 'value': 74}}, {'type': {'displayName': 'GoalKick', 'value': 124}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.7'}]","[90, 118, 116, 126, 35, 36, 215, 217]",10.0,13,5.3,58.4,Successful,1,SecondHalf,2,Pass,1,61.7,71.8,6775.0,,,,,,,,,,,,,,,,,,,,,,,,
787.0,88,296350941.0,True,86,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.8'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.0'}]","[90, 119, 28, 138, 34, 36, 215, 217]",13.0,13,61.7,71.8,Unsuccessful,0,SecondHalf,2,Pass,1,57.7,84.8,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
988.0,88,451311724.0,False,86,[],[92],14.0,167,40.0,14.3,Successful,1,SecondHalf,2,BallRecovery,49,,,9446.0,,,,,,,,,,,,,,,,,,,,,,,,
989.0,88,1224383639.0,True,86,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '26.4'}]","[90, 116, 29, 35, 36, 215, 217]",15.0,167,40.0,14.3,Successful,1,SecondHalf,2,Pass,1,41.5,26.4,9446.0,,,,,,,,,,,,,,,,,,,,,,,,
990.0,88,1825726683.0,True,86,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.3'}]","[90, 118, 116, 29, 35, 37, 215, 217]",16.0,167,41.5,26.4,Successful,1,SecondHalf,2,Pass,1,59.3,19.4,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
991.0,88,1568373759.0,True,86,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 68]",18.0,167,60.3,16.8,Unsuccessful,0,SecondHalf,2,BallTouch,61,,,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
788.0,88,2077080593.0,False,86,[],[92],19.0,13,35.7,94.8,Successful,1,SecondHalf,2,BallRecovery,49,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
