Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,18,24,91213,63,Successful,54.4,31.2,60.9,54.9,OpenPlay
SavedShot,18,30,91430,63,Successful,87.6,66.4,,,OpenPlay
Save,18,30,10445,70,Successful,1.1,50.0,,,OpenPlay
KeeperPickup,18,31,10445,70,Successful,1.1,50.0,,,OpenPlay
Pass,18,45,10445,70,Successful,6.9,31.2,15,6.2,OpenPlay
Pass,18,47,92691,70,Successful,17.2,5.5,6.3,28.3,OpenPlay
Pass,18,48,10445,70,Unsuccessful,7.9,25.8,16.4,0,OpenPlay
Pass,18,56,91430,63,Successful,84.1,100.0,79.3,96.5,ThrowIn
Pass,18,56,80764,63,Successful,79.3,96.5,84.4,88.7,OpenPlay
Pass,18,57,91213,63,Successful,84.4,88.7,76.1,82.1,OpenPlay
Pass,18,59,238940,63,Unsuccessful,75.8,78.4,93.7,50.3,OpenPlay
KeeperPickup,19,1,10445,70,Successful,7.5,50.7,,,OpenPlay
Pass,19,5,10445,70,Successful,14.5,51.8,19.8,75.3,OpenPlay
Pass,19,11,70699,70,Successful,26.4,95.4,68.4,69.6,OpenPlay
Pass,19,14,125293,70,Successful,69.6,67.8,59.5,70.6,OpenPlay
Pass,19,19,106596,70,Successful,59.6,56.0,58.7,67.5,OpenPlay
Pass,19,21,323148,70,Successful,59.0,68.7,63.2,94.8,OpenPlay
Pass,19,24,80957,70,Successful,62.8,94.2,51.8,83.9,OpenPlay
Pass,19,26,70699,70,Successful,51.8,83.9,57.6,79.1,OpenPlay
Pass,19,29,323148,70,Unsuccessful,57.9,78.8,69.9,73.9,OpenPlay
BallRecovery,19,31,103476,63,Successful,24.4,32.2,,,OpenPlay
Foul,19,35,103476,63,Successful,32.8,25.8,,,OpenPlay
Foul,19,35,33556,70,Unsuccessful,67.2,74.2,,,OpenPlay
Pass,19,57,102173,63,Successful,27.2,29.1,22.9,59.3,OpenPlay
Pass,19,58,344156,63,Successful,22.9,59.3,23.9,35.5,OpenPlay
