Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,18,18,88112,63,Successful,70.5,7.3,66.8,18.2,OpenPlay
Pass,18,20,80764,63,Successful,65.9,22.7,66.6,40.4,OpenPlay
Pass,18,23,238940,63,Successful,67.2,41.5,72.3,42.7,OpenPlay
Pass,18,24,362431,63,Unsuccessful,72.3,42.7,73.2,42.5,OpenPlay
BlockedPass,18,24,76810,55,Successful,21.8,56.1,,,OpenPlay
BallRecovery,18,27,91978,55,Successful,24.9,54.8,,,OpenPlay
Pass,18,27,91978,55,Successful,24.9,54.8,24.6,58.7,OpenPlay
Pass,18,28,28186,55,Successful,24.6,58.7,56.9,95,OpenPlay
Challenge,18,31,135914,63,Unsuccessful,40.8,5.7,,,OpenPlay
TakeOn,18,31,110297,55,Successful,59.2,94.3,,,OpenPlay
BallTouch,18,33,110297,55,Unsuccessful,69.7,81.2,,,OpenPlay
BallRecovery,18,35,135914,63,Successful,26.4,24.7,,,OpenPlay
Pass,18,37,135914,63,Successful,30.6,27.4,34.1,30.4,OpenPlay
Pass,18,39,238940,63,Successful,35.4,36.6,48.1,35.2,OpenPlay
Pass,18,40,362431,63,Successful,48.1,35.2,40.5,34.8,OpenPlay
Pass,18,43,238940,63,Successful,45.5,33.0,94.2,83.2,OpenPlay
Pass,18,52,91213,63,Unsuccessful,90.7,83.8,87.4,48.5,OpenPlay
Aerial,18,54,24248,63,Unsuccessful,88.0,46.7,,,OpenPlay
Aerial,18,54,76810,55,Successful,12.0,53.3,,,OpenPlay
Clearance,18,54,76810,55,Successful,11.4,55.1,27.9,86.5,OpenPlay
Pass,19,1,88112,63,Successful,75.0,24.0,72.4,26.4,OpenPlay
Pass,19,2,238940,63,Successful,72.4,26.4,76.1,15.2,OpenPlay
Pass,19,3,88112,63,Unsuccessful,76.1,15.8,78.1,25.2,OpenPlay
Interception,19,5,28186,55,Successful,17.5,74.5,,,OpenPlay
BallTouch,19,5,80764,63,Successful,78.1,25.2,,,OpenPlay
