Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,18,58,132962,63,Successful,52.5,93.3,51.1,98.9,OpenPlay
Pass,19,0,112161,63,Successful,47.7,97.2,42.2,88.4,OpenPlay
Pass,19,2,344156,63,Unsuccessful,42.8,90.9,100,90,OpenPlay
Pass,19,34,243554,825,Unsuccessful,4.5,49.9,69.7,77.9,OpenPlay
Aerial,19,36,323547,825,Unsuccessful,68.5,78.0,,,OpenPlay
Aerial,19,36,83078,63,Successful,31.5,22.0,,,OpenPlay
BallRecovery,19,38,83078,63,Successful,30.6,28.6,,,OpenPlay
Pass,19,39,83078,63,Successful,30.6,28.6,28.8,64.5,OpenPlay
Pass,19,43,344156,63,Successful,29.1,72.0,24.1,31.9,OpenPlay
Pass,19,45,77564,63,Successful,23.7,31.8,28.9,12.3,OpenPlay
Pass,19,49,83078,63,Successful,31.1,8.3,22.5,23,OpenPlay
Pass,19,51,77564,63,Successful,22.6,23.4,32.3,75.1,OpenPlay
Pass,19,56,135914,63,Successful,40.8,75.7,44.1,95.6,OpenPlay
Pass,19,58,344156,63,Successful,44.1,95.7,38.8,76.3,OpenPlay
Pass,20,2,135914,63,Successful,39.0,74.4,46.6,40.4,OpenPlay
Pass,20,4,80764,63,Successful,46.6,41.2,37.1,33,OpenPlay
Pass,20,6,77564,63,Successful,36.3,33.6,35.6,65.2,OpenPlay
Pass,20,10,135914,63,Successful,35.6,65.2,43.9,92.6,OpenPlay
Pass,20,12,344156,63,Successful,46.5,94.1,36.6,73.6,OpenPlay
Pass,20,17,135914,63,Successful,37.0,69.1,38.1,35.4,OpenPlay
Pass,20,21,77564,63,Successful,41.8,31.9,38,50.4,OpenPlay
Pass,20,23,135914,63,Successful,38.0,50.7,43.7,89.3,OpenPlay
Pass,20,26,344156,63,Successful,43.7,89.7,50.9,69.1,OpenPlay
Pass,20,29,132962,63,Successful,51.9,67.9,56.6,37.1,OpenPlay
Pass,20,32,80764,63,Successful,64.7,29.3,82.1,11.4,OpenPlay
BallTouch,20,37,83078,63,Unsuccessful,94.3,7.0,,,OpenPlay
Pass,21,4,243554,825,Unsuccessful,5.0,49.9,67.8,75.8,OpenPlay
Pass,21,9,83078,63,Successful,27.7,25.9,10.6,41.9,OpenPlay
KeeperPickup,21,11,76662,63,Successful,10.6,41.9,,,OpenPlay
Pass,21,12,76662,63,Successful,10.6,41.9,23.3,79,OpenPlay
Pass,21,16,344156,63,Successful,29.9,80.3,36.8,66.1,OpenPlay
Pass,21,21,238940,63,Successful,36.5,65.5,53.9,33,OpenPlay
Pass,21,23,80764,63,Successful,53.9,33.0,62.6,45.8,OpenPlay
