Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,5.0,0.4,4.0,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,10.0,2.42,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,53.0,2.19,46.0,0.0,3.0,1.0,3.0,4.0,0.17,3.0,0.0,0.0,0.0,1.0,0.0
Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,35.0,1.36,32.0,0.0,0.0,0.0,3.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,18.0,1.78,11.0,0.0,1.0,2.0,3.0,2.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0
Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,74.0,3.06,52.0,4.0,4.0,3.0,11.0,6.0,0.25,4.0,1.0,0.0,1.0,0.0,0.0
Nicola Sansone,it ITA,"FW,MF",Bologna,it Serie A,27,1991,25.2,105.0,4.16,58.0,19.0,13.0,7.0,7.0,12.0,0.48,6.0,2.0,1.0,2.0,0.0,1.0
Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,42.0,1.51,30.0,0.0,4.0,4.0,4.0,3.0,0.11,2.0,0.0,0.0,0.0,1.0,0.0
Federico Santander,py PAR,FW,Bologna,it Serie A,28,1991,8.6,28.0,3.27,21.0,0.0,1.0,1.0,4.0,4.0,0.47,1.0,0.0,0.0,1.0,1.0,1.0
Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,5.0,0.73,3.0,1.0,0.0,0.0,1.0,1.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0
Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,10.0,0.58,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riccardo Saponara,it ITA,"MF,FW",Genoa,it Serie A,27,1991,1.9,8.0,4.29,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riccardo Saponara,it ITA,"MF,FW",Lecce,it Serie A,27,1991,10.5,57.0,5.42,45.0,6.0,0.0,4.0,2.0,6.0,0.57,4.0,1.0,0.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Šaponjić,rs SRB,"FW,DF",Atlético Madrid,es La Liga,21,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Sarabia,es ESP,"FW,MF",Paris S-G,fr Ligue 1,27,1992,12.9,38.0,2.94,28.0,2.0,2.0,5.0,1.0,5.0,0.39,2.0,0.0,0.0,2.0,1.0,0.0
Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,4.0,2.01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,29.0,1.84,18.0,0.0,4.0,5.0,2.0,7.0,0.44,4.0,0.0,1.0,2.0,0.0,0.0
Bouna Sarr,gn GUI,"DF,FW",Marseille,fr Ligue 1,27,1992,24.0,47.0,1.95,34.0,2.0,3.0,3.0,5.0,7.0,0.29,5.0,1.0,0.0,0.0,1.0,0.0
Ismaila Sarr,sn SEN,"FW,MF",Watford,eng Premier League,21,1998,22.5,68.0,3.02,49.0,1.0,4.0,5.0,9.0,8.0,0.36,5.0,0.0,0.0,0.0,3.0,0.0
Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,7.0,0.43,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,22.0,1.7,18.0,0.0,2.0,1.0,1.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,28.0,1.85,24.0,1.0,0.0,1.0,1.0,3.0,0.2,2.0,0.0,0.0,0.0,0.0,1.0
Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,16.9,53.0,3.13,28.0,16.0,3.0,1.0,5.0,6.0,0.35,3.0,2.0,0.0,0.0,1.0,0.0
Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22.0,5.0,0.23,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Schär,ch SUI,"DF,MF",Newcastle Utd,eng Premier League,27,1991,18.6,16.0,0.86,13.0,0.0,1.0,2.0,0.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0
Louis Schaub,at AUT,MF,Köln,de Bundesliga,24,1994,6.9,23.0,3.32,13.0,4.0,3.0,0.0,3.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,30,1989,4.0,3.0,0.75,1.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
Patrik Schick,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,14.4,37.0,2.57,25.0,0.0,4.0,5.0,3.0,5.0,0.35,3.0,0.0,2.0,0.0,0.0,0.0
Julian Schieber,de GER,FW,Augsburg,de Bundesliga,30,1989,0.5,2.0,4.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsley Schindler,de GER,"FW,MF",Köln,de Bundesliga,26,1993,9.4,21.0,2.23,16.0,0.0,2.0,2.0,1.0,3.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0
Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,19.1,36.0,1.88,28.0,0.0,5.0,1.0,2.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0
Keven Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,5.0,0.23,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,6.0,1.45,6.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0
Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,eng Premier League,26,1992,11.5,13.0,1.13,9.0,0.0,1.0,1.0,2.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0
Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,1986,38.0,5.0,0.13,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,0.7,2.0,2.73,2.0,0.0,0.0,0.0,0.0,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0
Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,66.0,2.09,43.0,12.0,2.0,4.0,5.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
Manuel Schmiedebach,de GER,MF,Union Berlin,de Bundesliga,30,1988,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benno Schmitz,de GER,DF,Köln,de Bundesliga,24,1994,12.9,25.0,1.94,24.0,1.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,29,1989,11.1,17.0,1.53,15.0,0.0,1.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Lasse Schöne,dk DEN,MF,Genoa,it Serie A,33,1986,27.0,72.0,2.67,31.0,30.0,2.0,8.0,1.0,5.0,0.19,2.0,1.0,0.0,2.0,0.0,0.0
Sebastian Schonlau,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23.0,10.0,0.43,9.0,0.0,0.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Alessandro Schöpf,at AUT,MF,Schalke 04,de Bundesliga,25,1994,15.9,27.0,1.7,22.0,2.0,0.0,0.0,3.0,3.0,0.19,1.0,1.0,0.0,0.0,1.0,0.0
Jerdy Schouten,nl NED,MF,Bologna,it Serie A,22,1997,12.0,25.0,2.08,22.0,1.0,1.0,0.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0
Markus Schubert,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,3.0,0.36,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nico Schulz,de GER,DF,Dortmund,de Bundesliga,26,1993,6.6,10.0,1.52,7.0,1.0,1.0,1.0,0.0,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0
Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Scozzarella,it ITA,MF,Parma,it Serie A,31,1988,10.2,24.0,2.35,13.0,11.0,0.0,0.0,0.0,3.0,0.29,1.0,2.0,0.0,0.0,0.0,0.0
Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,27,1991,9.0,5.0,0.55,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,24,1995,10.7,18.0,1.69,9.0,0.0,0.0,0.0,9.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Davie Selke,de GER,FW,Werder Bremen,de Bundesliga,24,1995,5.1,7.0,1.36,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27.0,4.0,0.15,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ken Sema,se SWE,"DF,MF",Udinese,it Serie A,25,1993,27.3,72.0,2.64,53.0,10.0,6.0,2.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
Nélson Semedo,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,32.0,1.37,23.0,0.0,4.0,0.0,5.0,6.0,0.26,3.0,0.0,0.0,0.0,3.0,0.0
Alessandro Semprini,it ITA,DF,Brescia,it Serie A,21,1998,7.0,11.0,1.57,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josep Señé,es ESP,MF,Mallorca,es La Liga,27,1991,1.7,6.0,3.6,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefano Sensi,it ITA,"MF,FW",Inter,it Serie A,23,1995,8.0,42.0,5.23,23.0,7.0,6.0,3.0,3.0,7.0,0.87,1.0,1.0,2.0,1.0,2.0,0.0
Luigi Sepe,it ITA,GK,Parma,it Serie A,28,1991,34.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,22,1997,17.8,32.0,1.8,23.0,0.0,5.0,1.0,3.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,19,2000,3.8,4.0,1.05,4.0,0.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
Salva Sevilla,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,95.0,3.33,49.0,37.0,1.0,4.0,4.0,5.0,0.18,3.0,1.0,0.0,1.0,0.0,0.0
Yevhen Shakhov,ua UKR,"MF,FW",Lecce,it Serie A,28,1990,12.1,28.0,2.32,23.0,1.0,1.0,1.0,2.0,7.0,0.58,4.0,1.0,0.0,1.0,1.0,0.0
Xherdan Shaqiri,ch SUI,FW,Liverpool,eng Premier League,27,1991,2.1,4.0,1.95,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,26.0,2.23,18.0,0.0,2.0,2.0,4.0,3.0,0.26,2.0,0.0,0.0,1.0,0.0,0.0
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,42.0,2.18,34.0,4.0,1.0,1.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Khiry Shelton,us USA,"FW,MF",Paderborn 07,de Bundesliga,26,1993,0.4,3.0,7.94,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,60.0,2.55,42.0,14.0,3.0,1.0,0.0,6.0,0.25,3.0,2.0,1.0,0.0,0.0,0.0
Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibril Sidibé,fr FRA,DF,Everton,eng Premier League,27,1992,20.3,35.0,1.73,30.0,3.0,0.0,0.0,2.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0
Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1.0,2.0,1.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,7.0,0.54,5.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Theoson Siebatcheu,fr FRA,FW,Rennes,fr Ligue 1,23,1996,4.9,11.0,2.25,9.0,0.0,1.0,0.0,0.0,2.0,0.41,1.0,0.0,0.0,0.0,0.0,1.0
Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,29,1989,28.4,80.0,2.81,32.0,31.0,4.0,11.0,2.0,8.0,0.28,4.0,2.0,1.0,1.0,0.0,0.0
Luca Siligardi,it ITA,"FW,MF",Parma,it Serie A,31,1988,3.7,7.0,1.87,7.0,0.0,0.0,0.0,0.0,2.0,0.53,2.0,0.0,0.0,0.0,0.0,0.0
Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,31.0,2.29,22.0,6.0,3.0,0.0,0.0,3.0,0.22,1.0,2.0,0.0,0.0,0.0,0.0
André Silva,pt POR,FW,Milan,it Serie A,23,1995,0.7,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,55.0,3.14,40.0,0.0,6.0,3.0,5.0,7.0,0.4,3.0,0.0,1.0,1.0,1.0,1.0
Bernardo Silva,pt POR,"FW,MF",Manchester City,eng Premier League,24,1994,22.6,94.0,4.17,81.0,2.0,6.0,4.0,1.0,12.0,0.53,9.0,0.0,2.0,1.0,0.0,0.0
David Silva,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,108.0,5.32,88.0,1.0,8.0,6.0,5.0,17.0,0.84,13.0,1.0,1.0,1.0,1.0,0.0
Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,46.0,1.49,35.0,5.0,3.0,1.0,2.0,3.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0
Matheus Pereira da Silva,br BRA,"MF,FW",Dijon,fr Ligue 1,21,1998,5.2,21.0,4.06,14.0,4.0,1.0,2.0,0.0,1.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0
Rui Silva,pt POR,GK,Granada,es La Liga,25,1994,35.0,6.0,0.17,4.0,2.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,13.0,0.74,13.0,0.0,0.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0
Marco Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,1991,35.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,23.0,1.38,16.0,0.0,3.0,0.0,4.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,42.0,1.29,27.0,0.0,5.0,4.0,5.0,6.0,0.18,4.0,0.0,0.0,0.0,1.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,24,1995,24.2,69.0,2.85,50.0,0.0,14.0,2.0,2.0,10.0,0.41,6.0,0.0,3.0,0.0,0.0,1.0
Unai Simón,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,de Bundesliga,20,1999,0.8,1.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,5.0,3.41,4.0,0.0,1.0,0.0,0.0,1.0,0.68,0.0,0.0,1.0,0.0,0.0,0.0
Daley Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,24,1995,10.1,16.0,1.58,14.0,1.0,1.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,12.0,0.56,9.0,0.0,1.0,2.0,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0
Salvatore Sirigu,it ITA,GK,Torino,it Serie A,32,1987,36.0,3.0,0.08,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,30.0,1.69,24.0,1.0,3.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,27.0,0.99,26.0,0.0,1.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
Sambou Sissoko,fr FRA,"MF,FW",Reims,fr Ligue 1,20,1999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,24,1995,9.9,28.0,2.83,18.0,2.0,4.0,0.0,4.0,2.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0
Antonio Sivera,es ESP,GK,Alavés,es La Liga,22,1996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,49.0,1.65,40.0,1.0,2.0,4.0,2.0,8.0,0.27,4.0,0.0,1.0,2.0,1.0,0.0
Oliver Skipp,eng ENG,"MF,DF",Tottenham,eng Premier League,18,2000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,28,1991,37.0,5.0,0.14,5.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Andreas Skov Olsen,dk DEN,"FW,MF",Bologna,it Serie A,19,1999,8.4,20.0,2.37,12.0,3.0,1.0,2.0,2.0,3.0,0.36,2.0,0.0,0.0,1.0,0.0,0.0
Robert Skov,dk DEN,"DF,FW",Hoffenheim,de Bundesliga,23,1996,29.0,88.0,3.04,38.0,32.0,7.0,7.0,4.0,11.0,0.38,5.0,2.0,1.0,3.0,0.0,0.0
Simon Skrabb,fi FIN,"MF,FW",Brescia,it Serie A,24,1995,2.9,4.0,1.4,3.0,0.0,1.0,0.0,0.0,1.0,0.35,1.0,0.0,0.0,0.0,0.0,0.0
Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,25.0,0.86,21.0,0.0,1.0,2.0,1.0,2.0,0.07,0.0,0.0,0.0,1.0,1.0,0.0
Steven Skrzybski,de GER,"FW,MF",Düsseldorf,de Bundesliga,26,1992,5.9,11.0,1.87,8.0,0.0,2.0,0.0,1.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0
Petar Škuletić,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,1.2,2.0,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islam Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,1988,14.3,52.0,3.64,42.0,0.0,5.0,4.0,1.0,12.0,0.84,8.0,0.0,3.0,1.0,0.0,0.0
William Smallbone,ie IRL,MF,Southampton,eng Premier League,19,2000,4.4,4.0,0.92,4.0,0.0,0.0,0.0,0.0,2.0,0.46,2.0,0.0,0.0,0.0,0.0,0.0
Chris Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,24.0,0.84,22.0,0.0,0.0,1.0,1.0,4.0,0.14,3.0,0.0,0.0,1.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,19.0,0.83,16.0,0.0,1.0,0.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Emile Smith-Rowe,eng ENG,MF,Arsenal,eng Premier League,19,2000,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fyodor Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,1990,8.3,12.0,1.45,11.0,0.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
Robert Snodgrass,sco SCO,"MF,FW",West Ham,eng Premier League,31,1987,16.8,51.0,3.04,19.0,24.0,3.0,1.0,4.0,7.0,0.42,3.0,4.0,0.0,0.0,0.0,0.0
Cédric Soares,pt POR,DF,Arsenal,eng Premier League,27,1991,2.8,3.0,1.08,2.0,1.0,0.0,0.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0
Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,23.0,1.58,21.0,2.0,0.0,0.0,0.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0
Rafa Soares,pt POR,"DF,MF",Eibar,es La Liga,24,1995,4.8,8.0,1.66,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,1994,7.8,8.0,1.03,5.0,1.0,0.0,1.0,1.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0
Rubén Sobrino,es ESP,"FW,MF",Valencia,es La Liga,27,1992,1.9,6.0,3.18,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,21,1997,18.3,43.0,2.34,30.0,0.0,3.0,5.0,5.0,5.0,0.27,2.0,0.0,1.0,1.0,1.0,0.0
Roberto Soldado,es ESP,FW,Granada,es La Liga,34,1985,26.1,41.0,1.57,33.0,0.0,0.0,0.0,8.0,6.0,0.23,5.0,0.0,0.0,0.0,1.0,0.0
Carlos Soler,es ESP,MF,Valencia,es La Liga,22,1997,23.0,33.0,1.44,25.0,3.0,0.0,1.0,4.0,6.0,0.26,3.0,0.0,0.0,0.0,3.0,0.0
Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kévin Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Soria,es ESP,GK,Getafe,es La Liga,26,1993,38.0,5.0,0.13,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Soriano,es ESP,MF,Villarreal,es La Liga,35,1984,2.9,2.0,0.68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
