Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,28,1991,2.5,0.0,4.0,2.0,50.0,1.62,0.81,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4
Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,0.0,2.0,1.0,50.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Terodde,de GER,"FW,MF",Köln,de Bundesliga,31,1988,9.0,3.0,36.0,11.0,30.6,3.99,1.22,0.08,0.27,0.0,0.0,0.0,6.7,6.7,0.19,-3.7,-3.7
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Terrier,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,1997,13.3,1.0,17.0,7.0,41.2,1.28,0.53,0.06,0.14,1.0,0.0,0.0,2.0,2.0,0.12,-1.0,-1.0
Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,19,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,0.0,7.0,2.0,28.6,0.59,0.17,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
Alexander Tettey,no NOR,"MF,DF",Norwich City,eng Premier League,33,1986,26.0,1.0,23.0,3.0,13.0,0.89,0.12,0.04,0.33,0.0,0.0,0.0,0.8,0.8,0.04,0.2,0.2
Florian Thauvin,fr FRA,FW,Marseille,fr Ligue 1,26,1993,0.2,0.0,3.0,1.0,33.3,12.27,4.09,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.12,-0.4,-0.4
Demba Thiam,sn SEN,GK,SPAL,it Serie A,21,1998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malick Thiaw,fi FIN,DF,Schalke 04,de Bundesliga,17,2001,0.8,0.0,1.0,1.0,100.0,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Niclas Thiede,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,17,2002,6.2,0.0,8.0,2.0,25.0,1.3,0.32,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sada Thioub,sn SEN,"MF,FW",Angers,fr Ligue 1,24,1995,16.8,1.0,14.0,5.0,35.7,0.84,0.3,0.07,0.2,0.0,0.0,0.0,1.1,1.1,0.08,-0.1,-0.1
Jordan Thomas,eng ENG,FW,Norwich City,eng Premier League,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26.0,1.0,8.0,2.0,25.0,0.31,0.08,0.13,0.5,0.0,0.0,0.0,0.6,0.6,0.07,0.4,0.4
Adrien Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,25,1993,23.0,8.0,50.0,17.0,34.0,2.17,0.74,0.16,0.47,0.0,0.0,0.0,6.0,6.0,0.12,2.0,2.0
Erik Thommy,de GER,"DF,FW",Düsseldorf,de Bundesliga,24,1994,25.1,6.0,61.0,21.0,34.4,2.43,0.84,0.1,0.29,2.0,0.0,0.0,3.6,3.6,0.06,2.4,2.4
Max Thompson,eng ENG,FW,Burnley,eng Premier League,17,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morten Thorsby,no NOR,"MF,DF",Sampdoria,it Serie A,23,1996,20.7,1.0,16.0,4.0,25.0,0.77,0.19,0.06,0.25,0.0,0.0,0.0,1.4,1.4,0.09,-0.4,-0.4
Marcus Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,21,1997,24.5,10.0,59.0,39.0,66.1,2.41,1.59,0.17,0.26,0.0,0.0,0.0,10.2,10.2,0.17,-0.2,-0.2
Khéphren Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,18,2001,6.6,0.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Youri Tielemans,be BEL,MF,Leicester City,eng Premier League,22,1997,31.4,3.0,54.0,13.0,24.1,1.72,0.41,0.06,0.23,0.0,0.0,0.0,3.3,3.3,0.06,-0.3,-0.3
Kieran Tierney,sco SCO,DF,Arsenal,eng Premier League,22,1997,11.0,1.0,6.0,2.0,33.3,0.55,0.18,0.17,0.5,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
Cheick Timite,ci CIV,"MF,FW",Amiens,fr Ligue 1,21,1997,1.3,0.0,3.0,1.0,33.3,2.35,0.78,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
David Timor,es ESP,"MF,DF",Getafe,es La Liga,29,1989,10.5,3.0,19.0,7.0,36.8,1.81,0.67,0.16,0.43,8.0,0.0,0.0,0.6,0.6,0.03,2.4,2.4
Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,1.0,8.0,2.0,25.0,0.6,0.15,0.13,0.5,0.0,0.0,0.0,0.8,0.8,0.1,0.2,0.2
Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Clair Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,0.0,3.0,1.0,33.3,0.74,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
Karl Toko Ekambi,cm CMR,FW,Villarreal,es La Liga,26,1992,11.0,6.0,39.0,18.0,46.2,3.53,1.63,0.15,0.33,0.0,0.0,0.0,7.0,7.0,0.18,-1.0,-1.0
Karl Toko Ekambi,cm CMR,FW,Lyon,fr Ligue 1,26,1992,6.0,2.0,13.0,6.0,46.2,2.17,1.0,0.15,0.33,0.0,0.0,0.0,2.0,2.0,0.15,0.0,0.0
Corentin Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,24,1994,7.1,1.0,16.0,3.0,18.8,2.26,0.42,0.06,0.33,0.0,0.0,0.0,1.3,1.3,0.08,-0.3,-0.3
Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,1.0,8.0,2.0,25.0,0.33,0.08,0.13,0.5,0.0,0.0,0.0,0.8,0.8,0.1,0.2,0.2
Rafael Tolói,br BRA,DF,Atalanta,it Serie A,28,1990,29.0,2.0,27.0,11.0,40.7,0.93,0.38,0.07,0.18,0.0,0.0,0.0,2.5,2.5,0.1,-0.5,-0.5
Raúl de Tomás,es ESP,FW,Espanyol,es La Liga,24,1994,11.9,4.0,33.0,14.0,42.4,2.76,1.17,0.09,0.21,3.0,1.0,1.0,4.0,3.2,0.1,0.0,-0.2
Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,20,1998,28.1,1.0,17.0,3.0,17.6,0.61,0.11,0.06,0.33,0.0,0.0,0.0,1.0,1.0,0.06,0.0,0.0
James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,17.6,1.0,9.0,2.0,22.2,0.51,0.11,0.11,0.5,0.0,0.0,0.0,1.2,1.2,0.13,-0.2,-0.2
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fikayo Tomori,eng ENG,DF,Chelsea,eng Premier League,21,1997,14.3,1.0,7.0,3.0,42.9,0.49,0.21,0.14,0.33,0.0,0.0,0.0,0.6,0.6,0.08,0.4,0.4
Nenad Tomović,rs SRB,DF,SPAL,it Serie A,31,1987,19.5,0.0,10.0,3.0,30.0,0.51,0.15,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Sandro Tonali,it ITA,MF,Brescia,it Serie A,19,2000,33.5,1.0,27.0,7.0,25.9,0.81,0.21,0.04,0.14,4.0,0.0,0.0,0.9,0.9,0.03,0.1,0.1
Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,29,1990,7.8,0.0,6.0,1.0,16.7,0.77,0.13,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
Toño,es ESP,DF,Levante,es La Liga,29,1989,17.7,0.0,3.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
Ömer Toprak,tr TUR,DF,Werder Bremen,de Bundesliga,30,1989,7.9,0.0,5.0,1.0,20.0,0.63,0.13,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
Ernesto Torregrossa,it ITA,FW,Brescia,it Serie A,27,1992,20.5,7.0,61.0,21.0,34.4,2.98,1.02,0.08,0.24,1.0,2.0,2.0,7.3,5.8,0.1,-0.3,-0.8
Lucas Torreira,uy URU,MF,Arsenal,eng Premier League,23,1996,16.8,1.0,21.0,6.0,28.6,1.25,0.36,0.05,0.17,0.0,0.0,0.0,1.6,1.6,0.08,-0.6,-0.6
Ferrán Torres,es ESP,"MF,FW",Valencia,es La Liga,19,2000,25.0,4.0,33.0,9.0,27.3,1.32,0.36,0.12,0.44,0.0,0.0,0.0,3.6,3.6,0.11,0.4,0.4
Óliver Torres,es ESP,"MF,FW",Sevilla,es La Liga,24,1994,17.7,3.0,16.0,10.0,62.5,0.9,0.56,0.19,0.3,0.0,0.0,0.0,1.6,1.6,0.1,1.4,1.4
Pau Torres,es ESP,DF,Villarreal,es La Liga,22,1997,33.0,2.0,9.0,2.0,22.2,0.27,0.06,0.22,1.0,0.0,0.0,0.0,1.2,1.2,0.14,0.8,0.8
Roberto Torres,es ESP,"MF,FW",Osasuna,es La Liga,30,1989,30.2,7.0,72.0,19.0,26.4,2.38,0.63,0.03,0.11,9.0,5.0,5.0,8.1,4.3,0.06,-1.1,-2.3
Lucas Torró,es ESP,"MF,FW",Eint Frankfurt,de Bundesliga,25,1994,3.7,0.0,7.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,21,1997,16.2,1.0,2.0,1.0,50.0,0.12,0.06,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.27,0.5,0.5
Cenk Tosun,tr TUR,FW,Crystal Palace,eng Premier League,28,1991,2.0,1.0,4.0,2.0,50.0,2.03,1.02,0.25,0.5,0.0,0.0,0.0,0.7,0.7,0.18,0.3,0.3
Cenk Tosun,tr TUR,FW,Everton,eng Premier League,28,1991,3.2,1.0,11.0,3.0,27.3,3.4,0.93,0.09,0.33,0.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
Abdoulaye Touré,fr FRA,MF,Nantes,fr Ligue 1,25,1994,24.7,3.0,33.0,8.0,24.2,1.34,0.32,0.03,0.13,0.0,2.0,2.0,3.0,1.5,0.04,0.0,-0.5
Almamy Touré,ml MLI,DF,Eint Frankfurt,de Bundesliga,23,1996,16.6,1.0,14.0,5.0,35.7,0.85,0.3,0.07,0.2,0.0,0.0,0.0,1.6,1.6,0.11,-0.6,-0.6
Lucas Tousart,fr FRA,MF,Lyon,fr Ligue 1,22,1997,19.6,2.0,27.0,9.0,33.3,1.38,0.46,0.07,0.22,0.0,0.0,0.0,1.3,1.3,0.05,0.7,0.7
Andros Townsend,eng ENG,MF,Crystal Palace,eng Premier League,28,1991,14.4,1.0,12.0,5.0,41.7,0.83,0.35,0.08,0.2,1.0,0.0,0.0,0.4,0.4,0.03,0.6,0.6
Aleksandar Trajkovski,mk MKD,"MF,DF",Mallorca,es La Liga,26,1992,3.7,0.0,10.0,4.0,40.0,2.73,1.09,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Adama Traoré,ml MLI,"FW,MF",Metz,fr Ligue 1,24,1995,11.2,1.0,17.0,4.0,23.5,1.52,0.36,0.06,0.25,7.0,0.0,0.0,1.2,1.2,0.07,-0.2,-0.2
Adama Traoré,ml MLI,MF,Monaco,fr Ligue 1,24,1995,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama Traoré,es ESP,"FW,MF",Wolves,eng Premier League,23,1996,28.9,4.0,43.0,12.0,27.9,1.49,0.41,0.09,0.33,0.0,0.0,0.0,3.5,3.5,0.08,0.5,0.5
Amad Traoré,ci CIV,FW,Atalanta,it Serie A,17,2002,0.3,1.0,1.0,1.0,100.0,3.33,3.33,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.11,0.9,0.9
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertrand Traoré,bf BFA,"FW,MF",Lyon,fr Ligue 1,23,1995,13.9,1.0,35.0,11.0,31.4,2.51,0.79,0.03,0.09,2.0,0.0,0.0,3.1,3.1,0.09,-2.1,-2.1
Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,27,1992,19.3,0.0,5.0,1.0,20.0,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,-0.1,-0.1
Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,27,1992,26.8,0.0,22.0,5.0,22.7,0.82,0.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
Ibrahima Traoré,gn GUI,FW,M'Gladbach,de Bundesliga,31,1988,1.7,0.0,4.0,0.0,0.0,2.37,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,32,1986,22.8,0.0,9.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11,-1.0,-1.0
Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Trauco,pe PER,DF,Saint-Étienne,fr Ligue 1,26,1992,16.4,1.0,11.0,2.0,18.2,0.67,0.12,0.09,0.5,1.0,0.0,0.0,0.6,0.6,0.05,0.4,0.4
Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,20,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Tremolada,it ITA,MF,Brescia,it Serie A,27,1991,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trézéguet,eg EGY,"FW,MF",Aston Villa,eng Premier League,24,1994,21.7,6.0,50.0,17.0,34.0,2.31,0.78,0.12,0.35,3.0,0.0,0.0,3.9,3.9,0.08,2.1,2.1
Manu Trigueros,es ESP,MF,Villarreal,es La Liga,27,1991,17.2,2.0,24.0,9.0,37.5,1.4,0.52,0.04,0.11,2.0,1.0,1.0,2.5,1.7,0.07,-0.5,-0.7
Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,32,1987,31.8,0.0,5.0,3.0,60.0,0.16,0.09,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Alessandro Tripaldelli,it ITA,DF,Sassuolo,it Serie A,20,1999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran Trippier,eng ENG,DF,Atlético Madrid,es La Liga,28,1990,22.0,0.0,3.0,0.0,0.0,0.14,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
William Troost-Ekong,ng NGA,DF,Udinese,it Serie A,25,1993,28.6,0.0,5.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.14,-0.7,-0.7
Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,24,1994,22.3,5.0,42.0,13.0,31.0,1.88,0.58,0.12,0.38,0.0,0.0,0.0,4.7,4.7,0.11,0.3,0.3
Tom Trybull,de GER,MF,Norwich City,eng Premier League,26,1993,12.6,0.0,11.0,2.0,18.2,0.88,0.16,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.04,-0.4,-0.4
Axel Tuanzebe,eng ENG,DF,Manchester Utd,eng Premier League,21,1997,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgi Tunjov,ee EST,MF,SPAL,it Serie A,18,2001,3.2,0.0,6.0,0.0,0.0,1.9,0.0,0.0,0.0,2.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Stefano Turati,it ITA,GK,Sassuolo,it Serie A,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gennaro Tutino,it ITA,FW,Hellas Verona,it Serie A,22,1996,2.5,0.0,3.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2
Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,23,1996,12.2,0.0,3.0,1.0,33.3,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.09,-0.3,-0.3
Hwang Ui-jo,kr KOR,"FW,MF",Bordeaux,fr Ligue 1,26,1992,18.1,6.0,36.0,15.0,41.7,1.98,0.83,0.17,0.4,0.0,0.0,0.0,3.5,3.5,0.1,2.5,2.5
Anthony Ujah,ng NGA,"FW,MF",Union Berlin,de Bundesliga,28,1990,10.5,3.0,18.0,6.0,33.3,1.71,0.57,0.17,0.5,0.0,0.0,0.0,2.5,2.5,0.14,0.5,0.5
Samir Ujkani,xk KVX,GK,Torino,it Serie A,31,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,30,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,25,1993,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Ünal,tr TUR,FW,Valladolid,es La Liga,22,1997,26.0,6.0,57.0,23.0,40.4,2.19,0.88,0.07,0.17,2.0,2.0,3.0,9.2,6.9,0.12,-3.2,-2.9
Cengiz Ünder,tr TUR,FW,Roma,it Serie A,22,1997,9.7,3.0,26.0,9.0,34.6,2.68,0.93,0.12,0.33,0.0,0.0,0.0,1.9,1.9,0.07,1.1,1.1
Dayot Upamecano,fr FRA,DF,RB Leipzig,de Bundesliga,20,1998,26.2,0.0,14.0,4.0,28.6,0.53,0.15,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.14,-1.8,-1.8
Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,27,1991,12.9,5.0,41.0,15.0,36.6,3.18,1.16,0.1,0.27,5.0,1.0,3.0,6.4,4.5,0.11,-1.4,-0.5
Mark Uth,de GER,"FW,MF",Schalke 04,de Bundesliga,27,1991,3.9,0.0,8.0,3.0,37.5,2.04,0.76,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.13,-1.1,-1.1
Tomáš Vaclík,cz CZE,GK,Sevilla,es La Liga,30,1989,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Vadillo,es ESP,"FW,MF",Granada,es La Liga,24,1994,13.5,3.0,17.0,5.0,29.4,1.26,0.37,0.12,0.4,12.0,1.0,1.0,1.9,1.1,0.07,1.1,0.9
William Vainqueur,fr FRA,MF,Toulouse,fr Ligue 1,30,1988,19.1,0.0,17.0,3.0,17.6,0.89,0.16,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.03,-0.5,-0.5
Mirko Valdifiori,it ITA,MF,SPAL,it Serie A,33,1986,15.6,0.0,4.0,2.0,50.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
Pierrick Valdivia,fr FRA,MF,Nîmes,fr Ligue 1,31,1988,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germán Valera,es ESP,FW,Atlético Madrid,es La Liga,17,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Valerio,fr FRA,MF,Nîmes,fr Ligue 1,19,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Valero,es ESP,MF,Inter,it Serie A,34,1985,10.3,2.0,11.0,2.0,18.2,1.06,0.19,0.18,1.0,0.0,0.0,0.0,1.5,1.5,0.14,0.5,0.5
Yan Valery,fr FRA,DF,Southampton,eng Premier League,20,1999,8.7,0.0,3.0,2.0,66.7,0.35,0.23,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.12,-0.4,-0.4
Martin Valjent,sk SVK,DF,Mallorca,es La Liga,23,1995,35.4,0.0,14.0,3.0,21.4,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
Jesús Vallejo,es ESP,DF,Wolves,eng Premier League,22,1997,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Vallejo,es ESP,DF,Granada,es La Liga,22,1997,7.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Manu Vallejo,es ESP,"MF,FW",Valencia,es La Liga,22,1997,4.6,2.0,8.0,3.0,37.5,1.72,0.65,0.25,0.67,0.0,0.0,0.0,1.7,1.7,0.21,0.3,0.3
Luca Valls,fr FRA,FW,Nîmes,fr Ligue 1,20,1998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Valls,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,18.1,1.0,25.0,7.0,28.0,1.38,0.39,0.04,0.14,2.0,0.0,0.0,1.0,1.0,0.04,0.0,0.0
Mattia Valoti,it ITA,"MF,FW",SPAL,it Serie A,25,1993,17.0,3.0,29.0,11.0,37.9,1.71,0.65,0.1,0.27,0.0,0.0,0.0,3.4,3.4,0.12,-0.4,-0.4
Federico Valverde,uy URU,MF,Real Madrid,es La Liga,21,1998,21.2,2.0,23.0,11.0,47.8,1.09,0.52,0.09,0.18,0.0,0.0,0.0,1.9,1.9,0.08,0.1,0.1
Raphaël Varane,fr FRA,DF,Real Madrid,es La Liga,26,1993,31.4,3.0,10.0,3.0,30.0,0.32,0.1,0.3,1.0,0.0,0.0,0.0,0.7,0.7,0.07,2.3,2.3
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,32,1987,33.7,23.0,87.0,38.0,43.7,2.58,1.13,0.22,0.5,0.0,4.0,5.0,20.3,16.5,0.2,2.7,2.5
Matías Vargas,ar ARG,"FW,MF",Espanyol,es La Liga,21,1997,11.4,0.0,20.0,2.0,10.0,1.76,0.18,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.05,-1.0,-1.0
Ruben Vargas,ch SUI,"FW,MF",Augsburg,de Bundesliga,20,1998,28.1,6.0,60.0,26.0,43.3,2.13,0.92,0.1,0.23,0.0,0.0,0.0,6.7,6.7,0.11,-0.7,-0.7
Thibaut Vargas,fr FRA,"DF,MF",Montpellier,fr Ligue 1,19,2000,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastian Vasiliadis,gr GRE,MF,Paderborn 07,de Bundesliga,21,1997,31.2,1.0,38.0,8.0,21.1,1.22,0.26,0.03,0.13,0.0,0.0,0.0,1.7,1.7,0.05,-0.7,-0.7
Indiana Vassilev,us USA,"FW,MF",Aston Villa,eng Premier League,18,2001,0.6,0.0,1.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Denis Vavro,sk SVK,DF,Lazio,it Serie A,23,1996,3.6,0.0,3.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Franco Vázquez,ar ARG,"MF,FW",Sevilla,es La Liga,30,1989,12.2,3.0,16.0,6.0,37.5,1.31,0.49,0.19,0.5,0.0,0.0,0.0,1.4,1.4,0.09,1.6,1.6
Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,26,1993,14.7,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Lucas Vázquez,es ESP,"MF,FW",Real Madrid,es La Liga,28,1991,9.4,2.0,10.0,3.0,30.0,1.06,0.32,0.2,0.67,0.0,0.0,0.0,1.3,1.3,0.13,0.7,0.7
Matías Vecino,uy URU,MF,Inter,it Serie A,27,1991,14.2,2.0,28.0,8.0,28.6,1.97,0.56,0.07,0.25,0.0,0.0,0.0,3.1,3.1,0.11,-1.1,-1.1
Koke Vegas,es ESP,GK,Levante,es La Liga,23,1995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
