Player,Nation,Pos,Squad,Comp,Age,Born,90s,No. Tackels,No Tackels won,Def 3rd tackles,Mid 3rd tackles,Att 3rd tackles,Tackles v Dribbles,Tackles v Dribble attempts,% of dribblers tackled,No of times dribbled past,Pressures,Succ Pressures,Succ Pressures %,Def 3rd Pressures,Mid 3rd Pressures,Att 3rd Pressures,Blocks,Blocked shots,ShSv,Blocked pass,Interceptions,Tkl+Int,Clearances,Errors
James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,32,1986,19.9,44.0,26.0,13.0,24.0,7.0,13.0,46.0,28.3,33.0,444.0,122.0,27.5,126.0,198.0,120.0,50.0,6.0,0.0,44.0,19.0,63.0,19.0,1.0
Santi Mina,es ESP,FW,Valencia,es La Liga,22,1995,20.6,19.0,14.0,3.0,13.0,3.0,2.0,25.0,8.0,23.0,505.0,94.0,18.6,38.0,255.0,212.0,25.0,2.0,0.0,23.0,4.0,23.0,16.0,0.0
Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,17.0,12.0,11.0,4.0,2.0,4.0,10.0,40.0,6.0,95.0,32.0,33.7,68.0,22.0,5.0,16.0,6.0,0.0,10.0,8.0,25.0,61.0,0.0
Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,3.0,2.0,3.0,0.0,0.0,1.0,2.0,50.0,1.0,17.0,3.0,17.6,12.0,5.0,0.0,3.0,2.0,0.0,1.0,5.0,8.0,7.0,0.0
Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,2.0,2.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,30.0,10.0,33.3,13.0,16.0,1.0,7.0,3.0,0.0,4.0,4.0,6.0,28.0,0.0
Kevin Mirallas,be BEL,"FW,MF",Fiorentina,it Serie A,30,1987,14.4,17.0,11.0,6.0,6.0,5.0,3.0,19.0,15.8,16.0,253.0,73.0,28.9,66.0,106.0,81.0,26.0,2.0,0.0,24.0,3.0,20.0,6.0,0.0
Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,1989,27.7,70.0,44.0,45.0,18.0,7.0,28.0,67.0,41.8,39.0,384.0,124.0,32.3,208.0,121.0,55.0,55.0,10.0,1.0,45.0,43.0,113.0,61.0,4.0
Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,16.0,13.0,11.0,5.0,0.0,6.0,11.0,54.5,5.0,89.0,35.0,39.3,51.0,30.0,8.0,13.0,7.0,0.0,6.0,13.0,29.0,45.0,0.0
Antonio Mirante,it ITA,GK,Roma,it Serie A,35,1983,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgil Misidjan,nl NED,"FW,MF",Nürnberg,de Bundesliga,25,1993,17.1,21.0,13.0,7.0,9.0,5.0,6.0,24.0,25.0,18.0,317.0,68.0,21.5,83.0,167.0,67.0,18.0,1.0,0.0,17.0,6.0,27.0,5.0,0.0
Simone Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,30.5,53.0,38.0,25.0,22.0,6.0,17.0,56.0,30.4,39.0,525.0,129.0,24.6,162.0,275.0,88.0,68.0,15.0,0.0,53.0,40.0,93.0,48.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kostas Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,17.0,20.7,2.0,44.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,23,1994,36.4,16.0,10.0,5.0,8.0,3.0,4.0,13.0,30.8,9.0,585.0,140.0,23.9,25.0,237.0,323.0,36.0,17.0,0.0,19.0,8.0,24.0,49.0,0.0
Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,33.6,18.0,7.0,15.0,3.0,0.0,7.0,24.0,29.2,17.0,177.0,53.0,29.9,135.0,41.0,1.0,48.0,32.0,1.0,16.0,31.0,49.0,176.0,3.0
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,21,1997,20.0,60.0,24.0,37.0,19.0,4.0,16.0,44.0,36.4,28.0,407.0,106.0,26.0,183.0,174.0,50.0,60.0,5.0,0.0,55.0,28.0,88.0,49.0,1.0
Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,eng Premier League,29,1989,18.2,28.0,18.0,10.0,13.0,5.0,7.0,31.0,22.6,24.0,408.0,90.0,22.1,96.0,230.0,82.0,32.0,1.0,0.0,31.0,19.0,47.0,11.0,0.0
Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,32,1985,29.0,42.0,31.0,9.0,24.0,9.0,9.0,58.0,15.5,49.0,558.0,115.0,20.6,111.0,304.0,143.0,22.0,3.0,0.0,19.0,37.0,79.0,7.0,0.0
Kevin Möhwald,de GER,"MF,FW",Werder Bremen,de Bundesliga,25,1993,9.7,14.0,10.0,2.0,9.0,3.0,3.0,20.0,15.0,17.0,219.0,58.0,26.5,55.0,134.0,30.0,15.0,0.0,0.0,15.0,16.0,30.0,21.0,0.0
Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,29.3,37.0,23.0,28.0,8.0,1.0,14.0,45.0,31.1,31.0,222.0,64.0,28.8,149.0,63.0,10.0,51.0,22.0,0.0,29.0,35.0,72.0,167.0,2.0
Johan Mojica,co COL,"DF,MF",Girona,es La Liga,25,1992,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hakim El Mokeddem,br BRA,"FW,MF",Toulouse,fr Ligue 1,19,1999,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,33.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Molina,es ESP,FW,Getafe,es La Liga,36,1982,29.4,16.0,11.0,1.0,9.0,6.0,0.0,17.0,0.0,17.0,411.0,84.0,20.4,20.0,180.0,211.0,31.0,1.0,0.0,30.0,4.0,20.0,25.0,0.0
Cristian Molinaro,it ITA,"DF,MF",Frosinone,it Serie A,35,1983,12.9,15.0,8.0,9.0,6.0,0.0,4.0,13.0,30.8,9.0,177.0,46.0,26.0,103.0,63.0,11.0,25.0,6.0,0.0,19.0,12.0,27.0,31.0,0.0
Victor Mollejo,es ESP,"FW,MF",Atlético Madrid,es La Liga,17,2001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,1.0,9.1,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Florent Mollet,fr FRA,"MF,FW",Montpellier,fr Ligue 1,26,1991,28.5,33.0,17.0,10.0,17.0,6.0,11.0,61.0,18.0,50.0,508.0,102.0,20.1,101.0,292.0,115.0,37.0,1.0,0.0,36.0,17.0,50.0,4.0,0.0
Gabriele Moncini,it ITA,MF,SPAL,it Serie A,22,1996,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thomas Monconduit,fr FRA,MF,Amiens,fr Ligue 1,27,1991,31.3,84.0,61.0,40.0,38.0,6.0,22.0,80.0,27.5,58.0,592.0,158.0,26.7,224.0,313.0,55.0,49.0,15.0,0.0,34.0,23.0,107.0,87.0,1.0
Kévin Monnet-Paquet,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,1988,16.5,45.0,32.0,24.0,16.0,5.0,10.0,36.0,27.8,26.0,488.0,135.0,27.7,243.0,189.0,56.0,33.0,3.0,0.0,30.0,10.0,55.0,22.0,0.0
Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,32,1986,20.7,36.0,27.0,21.0,10.0,5.0,11.0,28.0,39.3,17.0,280.0,70.0,25.0,138.0,103.0,39.0,37.0,8.0,1.0,29.0,23.0,59.0,81.0,0.0
Francisco Montero,es ESP,DF,Atlético Madrid,es La Liga,19,1999,4.5,8.0,5.0,6.0,2.0,0.0,5.0,7.0,71.4,2.0,50.0,15.0,30.0,33.0,16.0,1.0,10.0,3.0,0.0,7.0,7.0,15.0,27.0,1.0
Cristóbal Montiel Rodríguez,es ESP,FW,Fiorentina,it Serie A,18,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martín Montoya,es ESP,DF,Brighton,eng Premier League,27,1991,24.1,56.0,26.0,29.0,20.0,7.0,20.0,49.0,40.8,29.0,400.0,92.0,23.0,248.0,120.0,32.0,46.0,8.0,0.0,38.0,39.0,95.0,62.0,1.0
Aaron Mooy,au AUS,"MF,FW",Huddersfield,eng Premier League,27,1990,25.9,66.0,43.0,24.0,32.0,10.0,19.0,61.0,31.1,42.0,610.0,170.0,27.9,161.0,329.0,120.0,50.0,8.0,1.0,42.0,20.0,86.0,24.0,0.0
Emre Mor,tr TUR,"FW,MF",Celta Vigo,es La Liga,21,1997,4.1,5.0,3.0,2.0,1.0,2.0,3.0,11.0,27.3,8.0,128.0,22.0,17.2,33.0,74.0,21.0,4.0,0.0,0.0,4.0,3.0,8.0,1.0,0.0
Alfredo Morales,us USA,MF,Düsseldorf,de Bundesliga,28,1990,17.0,30.0,17.0,16.0,13.0,1.0,10.0,33.0,30.3,23.0,415.0,86.0,20.7,142.0,227.0,46.0,27.0,7.0,0.0,20.0,19.0,49.0,42.0,1.0
Álvaro Morata,es ESP,FW,Chelsea,eng Premier League,25,1992,10.5,9.0,6.0,0.0,5.0,4.0,0.0,2.0,0.0,2.0,166.0,53.0,31.9,6.0,58.0,102.0,6.0,2.0,0.0,4.0,2.0,11.0,7.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,25,1992,12.0,13.0,10.0,1.0,2.0,10.0,2.0,14.0,14.3,12.0,267.0,71.0,26.6,11.0,126.0,130.0,9.0,1.0,0.0,8.0,5.0,18.0,11.0,0.0
Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,28,1989,8.4,38.0,25.0,16.0,18.0,4.0,12.0,39.0,30.8,27.0,277.0,54.0,19.5,100.0,145.0,32.0,18.0,2.0,0.0,16.0,9.0,47.0,18.0,0.0
Steven Moreira,fr FRA,"DF,MF",Toulouse,fr Ligue 1,23,1994,9.6,16.0,6.0,13.0,3.0,0.0,5.0,15.0,33.3,10.0,193.0,53.0,27.5,96.0,65.0,32.0,27.0,1.0,0.0,26.0,6.0,22.0,12.0,1.0
Jérémy Morel,mg MAD,DF,Lyon,fr Ligue 1,34,1984,11.8,12.0,8.0,9.0,3.0,0.0,4.0,9.0,44.4,5.0,59.0,18.0,30.5,37.0,21.0,1.0,28.0,16.0,1.0,12.0,10.0,22.0,41.0,0.0
Alberto Moreno,es ESP,DF,Liverpool,eng Premier League,26,1992,1.7,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,6.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0
Álex Moreno,es ESP,DF,Rayo Vallecano,es La Liga,25,1993,34.8,59.0,36.0,39.0,17.0,3.0,25.0,67.0,37.3,42.0,560.0,145.0,25.9,309.0,175.0,76.0,66.0,7.0,0.0,59.0,42.0,101.0,105.0,0.0
Gerard Moreno,es ESP,FW,Villarreal,es La Liga,26,1992,25.7,20.0,16.0,2.0,14.0,4.0,7.0,27.0,25.9,20.0,387.0,81.0,20.9,32.0,210.0,145.0,27.0,9.0,0.0,18.0,11.0,31.0,31.0,0.0
Héctor Moreno,mx MEX,DF,Real Sociedad,es La Liga,30,1988,21.5,17.0,10.0,12.0,5.0,0.0,8.0,19.0,42.1,11.0,127.0,43.0,33.9,69.0,50.0,8.0,43.0,21.0,1.0,22.0,12.0,29.0,92.0,0.0
Sergio Moreno,es ESP,MF,Rayo Vallecano,es La Liga,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Moretti,it ITA,DF,Torino,it Serie A,37,1981,22.3,24.0,20.0,14.0,10.0,0.0,8.0,20.0,40.0,12.0,193.0,73.0,37.8,94.0,90.0,9.0,30.0,10.0,0.0,20.0,19.0,43.0,79.0,0.0
Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,34,1984,21.4,29.0,16.0,15.0,13.0,1.0,7.0,9.0,77.8,2.0,131.0,45.0,34.4,92.0,34.0,5.0,41.0,12.0,0.0,29.0,21.0,50.0,110.0,3.0
Manu Morlanes,es ESP,MF,Villarreal,es La Liga,19,1999,6.8,18.0,13.0,8.0,8.0,2.0,7.0,20.0,35.0,13.0,170.0,35.0,20.6,52.0,89.0,29.0,10.0,2.0,0.0,8.0,3.0,21.0,6.0,0.0
Loren Morón,es ESP,FW,Betis,es La Liga,24,1993,21.7,19.0,16.0,4.0,11.0,4.0,6.0,32.0,18.8,26.0,410.0,97.0,23.7,18.0,186.0,206.0,27.0,4.0,0.0,23.0,7.0,26.0,16.0,0.0
Sean Morrison,eng ENG,DF,Cardiff City,eng Premier League,27,1991,33.8,45.0,30.0,34.0,10.0,1.0,16.0,31.0,51.6,15.0,313.0,110.0,35.1,206.0,103.0,4.0,59.0,30.0,2.0,29.0,35.0,80.0,198.0,3.0
Victor Moses,ng NGA,FW,Chelsea,eng Premier League,27,1990,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,22.2,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,22,1996,19.7,8.0,6.0,1.0,5.0,2.0,3.0,9.0,33.3,6.0,288.0,55.0,19.1,17.0,174.0,97.0,6.0,2.0,0.0,4.0,3.0,11.0,9.0,0.0
Lebo Mothiba,za RSA,FW,Lille,fr Ligue 1,22,1996,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,23.5,1.0,14.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
François Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,28,1990,21.5,39.0,23.0,20.0,11.0,8.0,16.0,24.0,66.7,8.0,254.0,80.0,31.5,149.0,82.0,23.0,35.0,5.0,0.0,30.0,22.0,61.0,75.0,0.0
Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Mounié,bj BEN,FW,Huddersfield,eng Premier League,23,1994,19.8,14.0,8.0,1.0,6.0,7.0,3.0,14.0,21.4,11.0,451.0,102.0,22.6,40.0,219.0,192.0,16.0,1.0,0.0,15.0,3.0,17.0,14.0,1.0
Lucas Moura,br BRA,"FW,MF",Tottenham,eng Premier League,25,1992,23.6,33.0,23.0,10.0,13.0,10.0,7.0,25.0,28.0,18.0,441.0,112.0,25.4,68.0,205.0,168.0,19.0,1.0,0.0,18.0,22.0,55.0,24.0,0.0
Herman Moussaki,fr FRA,"MF,FW",Caen,fr Ligue 1,19,1999,2.3,5.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,4.0,68.0,14.0,20.6,18.0,31.0,19.0,2.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0
Lys Mousset,fr FRA,"FW,MF",Bournemouth,eng Premier League,22,1996,4.1,5.0,4.0,1.0,3.0,1.0,1.0,4.0,25.0,3.0,108.0,15.0,13.9,10.0,46.0,52.0,4.0,0.0,0.0,4.0,2.0,7.0,2.0,0.0
João Moutinho,pt POR,MF,Wolves,eng Premier League,31,1986,33.7,99.0,65.0,40.0,48.0,11.0,31.0,128.0,24.2,97.0,800.0,205.0,25.6,267.0,468.0,65.0,71.0,12.0,0.0,59.0,29.0,128.0,43.0,1.0
Samuel Moutoussamy,cd COD,"MF,FW",Nantes,fr Ligue 1,21,1996,18.3,38.0,27.0,16.0,17.0,5.0,9.0,44.0,20.5,35.0,392.0,109.0,27.8,92.0,218.0,82.0,20.0,1.0,0.0,19.0,5.0,43.0,12.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toni Moya,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,5.0,41.7,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
Javi Moyano,es ESP,DF,Valladolid,es La Liga,32,1986,23.3,32.0,24.0,26.0,3.0,3.0,20.0,37.0,54.1,17.0,228.0,67.0,29.4,138.0,83.0,7.0,42.0,9.0,0.0,33.0,24.0,56.0,82.0,0.0
Samuel Mráz,sk SVK,FW,Empoli,it Serie A,21,1997,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,8.0,24.2,0.0,12.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Ndombe Mubele,cd COD,FW,Toulouse,fr Ligue 1,24,1994,5.2,6.0,3.0,4.0,1.0,1.0,2.0,7.0,28.6,5.0,88.0,19.0,21.6,8.0,41.0,39.0,3.0,0.0,0.0,3.0,1.0,7.0,3.0,0.0
Lukas Mühl,de GER,DF,Nürnberg,de Bundesliga,21,1997,31.0,62.0,37.0,53.0,7.0,2.0,24.0,54.0,44.4,30.0,229.0,64.0,27.9,179.0,44.0,6.0,65.0,19.0,0.0,46.0,46.0,108.0,168.0,0.0
Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,20,1997,13.6,33.0,16.0,18.0,10.0,5.0,16.0,26.0,61.5,10.0,199.0,66.0,33.2,96.0,82.0,21.0,19.0,3.0,0.0,16.0,14.0,47.0,50.0,0.0
Benoît Mukinayi,fr FRA,DF,Monaco,fr Ligue 1,17,2001,19.6,31.0,18.0,21.0,10.0,0.0,11.0,29.0,37.9,18.0,130.0,39.0,30.0,79.0,46.0,5.0,16.0,9.0,0.0,7.0,20.0,51.0,89.0,1.0
Florian Müller,de GER,GK,Mainz 05,de Bundesliga,20,1997,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nicolai Müller,de GER,"MF,FW",Hannover 96,de Bundesliga,30,1987,10.0,17.0,13.0,7.0,6.0,4.0,6.0,24.0,25.0,18.0,261.0,51.0,19.5,62.0,134.0,65.0,5.0,1.0,0.0,4.0,2.0,19.0,8.0,0.0
Nicolai Müller,de GER,"FW,MF",Eint Frankfurt,de Bundesliga,30,1987,2.4,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,63.0,9.0,14.3,17.0,31.0,15.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0
Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,28,1989,26.4,48.0,27.0,12.0,21.0,15.0,15.0,47.0,31.9,32.0,561.0,174.0,31.0,59.0,281.0,221.0,45.0,6.0,0.0,39.0,7.0,55.0,12.0,0.0
Gianni Munari,it ITA,MF,Parma,it Serie A,35,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iker Muniain,es ESP,"FW,MF",Athletic Club,es La Liga,25,1992,26.5,29.0,23.0,9.0,17.0,3.0,5.0,36.0,13.9,31.0,483.0,129.0,26.7,94.0,257.0,132.0,24.0,4.0,0.0,20.0,6.0,35.0,10.0,0.0
Marc Muniesa,es ESP,"DF,MF",Girona,es La Liga,26,1992,15.6,41.0,21.0,28.0,11.0,2.0,9.0,23.0,39.1,14.0,259.0,72.0,27.8,131.0,104.0,24.0,37.0,7.0,0.0,30.0,31.0,72.0,51.0,1.0
Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,20,1997,10.6,17.0,11.0,15.0,2.0,0.0,8.0,15.0,53.3,7.0,159.0,39.0,24.5,92.0,47.0,20.0,30.0,7.0,0.0,23.0,8.0,25.0,34.0,0.0
Ezequiel Muñoz,ar ARG,DF,Leganés,es La Liga,27,1990,2.3,5.0,3.0,2.0,3.0,0.0,1.0,1.0,100.0,0.0,16.0,4.0,25.0,9.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,10.0,0.0
Joaquín Muñoz,es ESP,MF,Atlético Madrid,es La Liga,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Murgia,it ITA,MF,SPAL,it Serie A,21,1996,11.9,29.0,18.0,15.0,13.0,1.0,9.0,33.0,27.3,24.0,267.0,51.0,19.1,111.0,121.0,35.0,22.0,3.0,0.0,19.0,13.0,42.0,12.0,0.0
Alessandro Murgia,it ITA,MF,Lazio,it Serie A,21,1996,0.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Luis Muriel,co COL,FW,Fiorentina,it Serie A,27,1991,16.0,16.0,10.0,2.0,12.0,2.0,3.0,21.0,14.3,18.0,267.0,60.0,22.5,18.0,120.0,129.0,13.0,2.0,0.0,11.0,6.0,22.0,3.0,0.0
Luis Muriel,co COL,"MF,FW",Sevilla,es La Liga,27,1991,1.4,3.0,3.0,0.0,2.0,1.0,0.0,6.0,0.0,6.0,34.0,6.0,17.6,6.0,15.0,13.0,5.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0
Jeison Murillo,co COL,DF,Barcelona,es La Liga,26,1992,1.3,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,14.0,5.0,35.7,9.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,1.0
Jeison Murillo,co COL,DF,Valencia,es La Liga,26,1992,1.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,50.0,1.0,13.0,6.0,46.2,5.0,8.0,0.0,2.0,1.0,0.0,1.0,2.0,5.0,3.0,0.0
Jacob Murphy,eng ENG,"MF,FW",Newcastle Utd,eng Premier League,23,1995,3.4,6.0,4.0,5.0,1.0,0.0,4.0,10.0,40.0,6.0,118.0,13.0,11.0,51.0,49.0,18.0,6.0,2.0,1.0,4.0,3.0,9.0,4.0,0.0
Josh Murphy,eng ENG,"FW,MF",Cardiff City,eng Premier League,23,1995,20.2,25.0,9.0,15.0,7.0,3.0,5.0,28.0,17.9,23.0,408.0,76.0,18.6,152.0,160.0,96.0,38.0,0.0,0.0,38.0,18.0,43.0,9.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Murray,eng ENG,FW,Brighton,eng Premier League,34,1983,27.9,14.0,7.0,2.0,8.0,4.0,3.0,23.0,13.0,20.0,781.0,150.0,19.2,39.0,421.0,321.0,32.0,9.0,0.0,23.0,2.0,16.0,15.0,0.0
Nicola Murru,it ITA,DF,Sampdoria,it Serie A,23,1994,32.6,102.0,61.0,50.0,36.0,16.0,38.0,56.0,67.9,18.0,390.0,121.0,31.0,179.0,160.0,51.0,89.0,19.0,0.0,70.0,33.0,135.0,75.0,2.0
Mateo Musacchio,ar ARG,DF,Milan,it Serie A,27,1990,29.0,36.0,18.0,25.0,10.0,1.0,14.0,31.0,45.2,17.0,264.0,77.0,29.2,175.0,77.0,12.0,40.0,20.0,0.0,20.0,16.0,52.0,119.0,3.0
Florent Muslija,xk KVX,"MF,FW",Hannover 96,de Bundesliga,20,1998,7.5,12.0,9.0,7.0,5.0,0.0,5.0,11.0,45.5,6.0,114.0,40.0,35.1,31.0,59.0,24.0,6.0,0.0,0.0,6.0,3.0,15.0,2.0,0.0
Juan Musso,ar ARG,GK,Udinese,it Serie A,24,1994,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,26,1992,29.0,63.0,36.0,41.0,20.0,2.0,24.0,37.0,64.9,13.0,222.0,74.0,33.3,137.0,73.0,12.0,50.0,18.0,0.0,32.0,36.0,99.0,190.0,1.0
Damián Musto,ar ARG,MF,Huesca,es La Liga,31,1987,18.7,50.0,40.0,20.0,27.0,3.0,15.0,41.0,36.6,26.0,240.0,61.0,25.4,85.0,129.0,26.0,28.0,8.0,0.0,20.0,33.0,83.0,71.0,0.0
Yoshinori Mutō,jp JPN,FW,Newcastle Utd,eng Premier League,26,1992,5.8,11.0,7.0,3.0,5.0,3.0,3.0,9.0,33.3,6.0,131.0,30.0,22.9,23.0,57.0,51.0,14.0,3.0,0.0,11.0,1.0,12.0,4.0,0.0
Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,24,1994,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,24,1994,3.0,4.0,2.0,2.0,2.0,0.0,2.0,5.0,40.0,3.0,56.0,17.0,30.4,31.0,21.0,4.0,5.0,0.0,0.0,5.0,3.0,7.0,4.0,0.0
Obite N'Dicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,18,1999,25.6,46.0,29.0,30.0,14.0,2.0,22.0,46.0,47.8,24.0,346.0,103.0,29.8,200.0,127.0,19.0,46.0,8.0,0.0,38.0,30.0,76.0,133.0,0.0
Kévin N'Doram,fr FRA,"DF,MF",Monaco,fr Ligue 1,22,1996,2.2,4.0,2.0,1.0,3.0,0.0,2.0,4.0,50.0,2.0,22.0,5.0,22.7,12.0,10.0,0.0,4.0,1.0,0.0,3.0,4.0,8.0,3.0,0.0
Abdallah N'dour,sn SEN,"DF,MF",Strasbourg,fr Ligue 1,24,1993,3.2,6.0,5.0,6.0,0.0,0.0,3.0,7.0,42.9,4.0,38.0,6.0,15.8,21.0,17.0,0.0,5.0,1.0,0.0,4.0,6.0,12.0,10.0,0.0
