Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %,% of dribblers tackled,A-xA,Assists,Att 3rd Pressures,Att 3rd tackles,Att 3rd touches,Attempted Dribbles,Blocked pass,Blocked shots,Blocks,CK in,CK out,CK str,Carries,Clearances,Corner Kicks,Crosses into Penalty Area,Dead Ball passes,Def 3rd Pressures,Def 3rd tackles,Def 3rd touches,Def Pen touches,Errors,Free Kick passes,G-xG,GCA OG,GCA dribbled,GCA fouls,GCA pass dead,GCA pass live,GCA shots,Goal-Creating Actions,Goal-Creating Actions p90,Goals,Goals per shot,Goals per shot on target,Ground passes,Head passes,High passes,Key Passes,Left passes,Live Ball passes,Live ball touches,Long Pass Completion %,Long Passes Attempted,Long Passes Completed,Low passes,Medium Pass Completion %,Medium Passes Attempted,Medium Passes Completed,Megs,Mid 3rd Pressures,Mid 3rd tackles,Mid 3rd touches,Miscon,No Tackels won,No of times dribbled past,No. Tackels,Non-penalty xG,Other passes,Pass Completion %,Pass Targets,Pass out of bounds,Passes Attempted,Passes Completed,Passes Dispossed,Passes Received,Passes Received %,Passes blocked,Passes completed,Passes intercepted,Passes into Final Third,Passes into Penalty Area,Passes offside,Passes under pressure,Penalty Kicks attempted,Penalty Kicks scored,Players dribbled past,Pressures,PrgDist,ProgDist carries,Progressive Passes,Right passes,SCA from dribbles,SCA from fouls,SCA pass dead,SCA pass live,SCA shots,ShSv,Short Pass Completion %,Short Passes Attempted,Short Passes Completed,Shot-Creating Actions,Shot-Creating Actions p90,Shots,Shots Total p90,Shots from Free Kicks,Shots on Target,Shots on Target %,Shots on Target p90,Succ Pressures,Succ Pressures %,Successful Dribble %,Successful Dribbles,Switches,Tackles v Dribble attempts,Tackles v Dribbles,Through Balls,Throw ins,Tkl+Int,TotDist,Total Distance carries,Touches,Touches in Box,np:G-xG,npxG/Sh,xA,xG
Javi Galán,es ESP,"DF,MF",Huesca,es La Liga,23,1994,16.0,7.0,0.0,0.0,15.0,22.0,1.0,60.0,16.0,38.0,0.0,1.0,0.0,139.0,13.0,18.0,41.9,49.1,0.2,2.0,37.0,4.0,261.0,45.0,36.0,1.0,37.0,0.0,1.0,0.0,480.0,51.0,1.0,14.0,169.0,192.0,43.0,271.0,48.0,0.0,3.0,-0.1,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.19,0.0,0.0,0.0,247.0,30.0,200.0,19.0,394.0,458.0,697.0,41.1,168.0,69.0,180.0,81.4,424.0,345.0,0.0,127.0,20.0,399.0,18.0,38.0,29.0,67.0,0.1,0.0,67.1,456.0,21.0,627.0,421.0,25.0,382.0,83.8,32.0,421.0,16.0,28.0,17.0,5.0,88.0,0.0,0.0,26.0,356.0,3623.0,2518.0,108.0,33.0,2.0,3.0,2.0,23.0,0.0,0.0,20.0,35.0,7.0,30.0,1.87,1.0,0.06,0.0,0.0,0.0,0.0,110.0,30.9,51.1,23.0,15.0,57.0,28.0,2.0,165.0,83.0,7173.0,3807.0,863.0,25.0,-0.1,0.05,1.8,0.1
Sam Gallagher,eng ENG,FW,Southampton,eng Premier League,22,1995,0.4,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,18.2,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,8.0,15.0,0.0,1.0,0.0,3.0,28.6,7.0,2.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,0.0,8.0,2.0,2.0,9.0,25.7,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0
Álex Gallar,es ESP,"MF,FW",Huesca,es La Liga,26,1992,11.2,2.0,0.0,0.0,6.0,16.0,3.0,24.0,7.0,13.0,0.0,0.0,0.0,85.0,3.0,3.0,50.0,24.0,-1.5,1.0,51.0,4.0,269.0,52.0,8.0,1.0,9.0,1.0,2.0,0.0,470.0,5.0,24.0,6.0,69.0,45.0,6.0,94.0,13.0,0.0,32.0,0.5,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.36,4.0,0.12,0.33,314.0,9.0,102.0,26.0,387.0,401.0,540.0,58.4,125.0,73.0,54.0,81.2,329.0,267.0,3.0,101.0,5.0,302.0,27.0,13.0,19.0,15.0,2.7,0.0,73.4,532.0,8.0,470.0,345.0,22.0,410.0,77.1,16.0,345.0,20.0,31.0,17.0,3.0,73.0,1.0,1.0,30.0,197.0,2436.0,1718.0,67.0,60.0,7.0,1.0,7.0,33.0,4.0,0.0,31.3,16.0,5.0,52.0,4.64,26.0,2.32,3.0,9.0,34.6,0.8,62.0,31.5,53.8,28.0,21.0,25.0,6.0,0.0,12.0,22.0,6464.0,3030.0,607.0,30.0,0.3,0.1,2.5,3.5
Enric Gallego,es ESP,FW,Huesca,es La Liga,31,1986,17.1,4.0,0.0,0.0,45.0,29.0,19.0,9.0,8.0,14.0,0.0,0.0,0.0,76.0,82.0,87.0,48.5,28.6,-0.7,1.0,132.0,5.0,285.0,41.0,17.0,4.0,21.0,0.0,0.0,0.0,341.0,27.0,0.0,3.0,33.0,19.0,4.0,49.0,31.0,0.0,0.0,1.4,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.12,5.0,0.16,0.45,172.0,49.0,95.0,14.0,204.0,350.0,584.0,38.3,47.0,18.0,116.0,64.0,297.0,190.0,3.0,210.0,11.0,314.0,65.0,14.0,10.0,20.0,3.6,15.0,58.0,901.0,5.0,383.0,222.0,26.0,415.0,46.1,22.0,222.0,13.0,15.0,10.0,1.0,115.0,0.0,0.0,21.0,361.0,836.0,978.0,36.0,58.0,4.0,3.0,0.0,23.0,0.0,0.0,35.9,39.0,14.0,30.0,1.75,31.0,1.81,0.0,11.0,35.5,0.64,66.0,18.3,46.3,19.0,3.0,14.0,4.0,0.0,0.0,28.0,3001.0,1796.0,617.0,71.0,1.4,0.12,1.7,3.6
Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,6.0,0.0,0.0,22.0,13.0,1.0,1.0,29.0,25.0,0.0,2.0,0.0,154.0,27.0,24.0,52.9,41.9,-0.2,0.0,4.0,0.0,19.0,2.0,9.0,0.0,9.0,0.0,0.0,0.0,478.0,109.0,0.0,0.0,48.0,75.0,22.0,534.0,121.0,1.0,41.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06,1.0,0.14,0.33,485.0,29.0,136.0,3.0,57.0,628.0,811.0,69.3,254.0,176.0,55.0,91.6,405.0,371.0,0.0,47.0,13.0,342.0,1.0,25.0,18.0,35.0,1.1,2.0,82.2,463.0,16.0,676.0,556.0,0.0,456.0,98.5,7.0,556.0,10.0,28.0,2.0,2.0,83.0,0.0,0.0,2.0,126.0,4490.0,1205.0,28.0,575.0,0.0,0.0,0.0,9.0,0.0,0.0,52.9,17.0,9.0,9.0,0.57,7.0,0.45,0.0,3.0,42.9,0.19,43.0,34.1,100.0,2.0,11.0,31.0,13.0,0.0,7.0,64.0,11892.0,2415.0,857.0,11.0,-0.1,0.16,0.2,1.1
Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,17.9,1.0,0.0,0.0,11.0,12.0,17.0,17.0,6.0,9.0,1.0,0.0,0.0,59.0,12.0,29.0,29.3,17.6,-2.1,1.0,154.0,3.0,353.0,30.0,12.0,3.0,15.0,0.0,0.0,0.0,431.0,5.0,0.0,0.0,32.0,37.0,3.0,38.0,6.0,0.0,1.0,-1.4,0.0,0.0,1.0,0.0,4.0,1.0,6.0,0.33,6.0,0.17,0.43,323.0,21.0,37.0,25.0,44.0,402.0,582.0,65.9,41.0,27.0,74.0,84.6,357.0,302.0,0.0,209.0,5.0,268.0,40.0,9.0,14.0,11.0,7.4,5.0,77.0,848.0,6.0,434.0,334.0,31.0,469.0,55.3,28.0,334.0,12.0,17.0,13.0,1.0,86.0,0.0,0.0,16.0,400.0,767.0,1844.0,25.0,349.0,1.0,4.0,0.0,42.0,2.0,0.0,13.9,36.0,5.0,49.0,2.74,35.0,1.95,0.0,14.0,40.0,0.78,76.0,19.0,46.7,14.0,5.0,17.0,3.0,4.0,6.0,17.0,4684.0,3257.0,614.0,109.0,-1.4,0.21,3.1,7.4
Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,31.4,6.0,0.0,0.0,54.0,38.0,0.0,7.0,53.0,97.0,0.0,1.0,0.0,447.0,24.0,29.0,45.3,38.5,1.0,2.0,71.0,3.0,361.0,29.0,48.0,10.0,58.0,0.0,0.0,0.0,1479.0,50.0,0.0,2.0,49.0,340.0,73.0,516.0,83.0,1.0,34.0,-0.7,0.0,1.0,0.0,0.0,6.0,0.0,7.0,0.22,0.0,0.0,0.0,1344.0,111.0,218.0,19.0,179.0,1709.0,2089.0,77.9,452.0,352.0,196.0,87.3,1273.0,1111.0,1.0,383.0,59.0,1396.0,18.0,97.0,48.0,135.0,0.7,10.0,84.1,1379.0,35.0,1758.0,1478.0,33.0,1302.0,94.4,22.0,1478.0,34.0,172.0,20.0,7.0,370.0,0.0,0.0,23.0,794.0,7529.0,3834.0,171.0,1434.0,3.0,3.0,0.0,39.0,3.0,0.0,45.5,33.0,15.0,48.0,1.53,20.0,0.64,0.0,3.0,15.0,0.1,252.0,31.7,75.9,22.0,44.0,78.0,30.0,1.0,3.0,188.0,28783.0,8516.0,2130.0,18.0,-0.7,0.04,1.0,0.7
Ignatius Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,11.5,1.0,0.0,0.0,9.0,12.0,2.0,6.0,1.0,4.0,1.0,0.0,0.0,35.0,11.0,17.0,39.3,14.3,-1.1,0.0,93.0,2.0,155.0,28.0,5.0,1.0,6.0,0.0,0.0,0.0,259.0,7.0,0.0,0.0,16.0,14.0,0.0,34.0,9.0,0.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09,2.0,0.06,0.18,186.0,7.0,17.0,10.0,30.0,208.0,319.0,69.6,23.0,16.0,21.0,81.4,188.0,153.0,0.0,86.0,3.0,160.0,25.0,4.0,6.0,5.0,4.0,1.0,78.6,441.0,4.0,224.0,176.0,16.0,262.0,59.4,7.0,176.0,7.0,6.0,3.0,0.0,50.0,0.0,0.0,21.0,193.0,413.0,880.0,15.0,179.0,5.0,3.0,0.0,14.0,5.0,0.0,53.8,13.0,7.0,27.0,2.35,31.0,2.69,0.0,11.0,35.5,0.96,41.0,21.2,67.9,19.0,0.0,7.0,1.0,0.0,0.0,6.0,2430.0,1589.0,334.0,62.0,-2.0,0.13,1.1,4.0
Cristian Ganea,ro ROU,MF,Athletic Club,es La Liga,26,1992,0.5,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,8.0,10.0,15.0,83.3,6.0,5.0,2.0,100.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,90.9,10.0,0.0,11.0,10.0,0.0,8.0,80.0,0.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,95.0,20.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,273.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0
Ganso,br BRA,"MF,FW",Amiens,fr Ligue 1,28,1989,5.8,0.0,0.0,0.0,9.0,9.0,0.0,5.0,4.0,9.0,0.0,0.0,0.0,36.0,3.0,1.0,75.0,28.0,0.8,2.0,27.0,2.0,128.0,8.0,9.0,2.0,11.0,0.0,0.0,0.0,290.0,0.0,6.0,0.0,41.0,19.0,2.0,36.0,5.0,0.0,24.0,-0.1,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.52,0.0,0.0,0.0,256.0,8.0,37.0,18.0,262.0,288.0,342.0,71.9,64.0,46.0,36.0,90.8,251.0,228.0,0.0,72.0,8.0,236.0,11.0,9.0,18.0,12.0,0.1,4.0,85.7,309.0,2.0,329.0,282.0,8.0,274.0,88.7,9.0,282.0,4.0,37.0,6.0,2.0,70.0,0.0,0.0,6.0,118.0,1528.0,492.0,44.0,43.0,0.0,0.0,4.0,20.0,0.0,0.0,57.1,14.0,8.0,24.0,4.15,2.0,0.35,0.0,0.0,0.0,0.0,29.0,24.6,75.0,6.0,6.0,25.0,7.0,1.0,9.0,16.0,4620.0,1206.0,380.0,3.0,-0.1,0.06,1.2,0.1
Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,4.0,0.0,0.0,19.0,13.0,0.0,3.0,12.0,13.0,0.0,1.0,0.0,223.0,62.0,32.0,66.0,31.3,-0.4,0.0,3.0,2.0,62.0,2.0,18.0,24.0,42.0,0.0,0.0,0.0,766.0,164.0,0.0,0.0,46.0,69.0,15.0,703.0,200.0,0.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15,0.33,773.0,60.0,189.0,4.0,70.0,1020.0,1280.0,75.8,430.0,326.0,104.0,91.7,630.0,578.0,0.0,32.0,5.0,645.0,2.0,13.0,11.0,22.0,1.5,2.0,85.2,822.0,10.0,1066.0,908.0,1.0,800.0,97.3,8.0,908.0,9.0,81.0,4.0,2.0,116.0,0.0,0.0,1.0,104.0,6945.0,2742.0,71.0,906.0,0.0,0.0,0.0,11.0,1.0,0.0,66.7,6.0,4.0,12.0,0.51,13.0,0.55,0.0,6.0,46.2,0.25,41.0,39.4,50.0,1.0,30.0,16.0,5.0,0.0,2.0,34.0,20429.0,5311.0,1324.0,26.0,0.5,0.12,0.4,1.5
Borja Garcés,es ESP,"FW,MF",Atlético Madrid,es La Liga,18,1999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,3.0,1.0,1.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,50.0,6.0,0.0,4.0,2.0,0.0,6.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,13.5,0.0,1.0,33.3,4.5,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,9.0,4.0,0.8,0.08,0.0,0.2
Alberto García,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,283.0,1.0,0.0,0.0,188.0,4.0,0.0,579.0,512.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,283.0,0.0,10.0,344.0,397.0,61.1,380.0,232.0,25.0,98.0,152.0,149.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,82.0,71.6,209.0,12.0,532.0,381.0,0.0,208.0,99.5,1.0,381.0,1.0,9.0,0.0,1.0,30.0,0.0,0.0,0.0,4.0,8694.0,824.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,13536.0,1518.0,581.0,0.0,0.0,0.0,0.0,0.0
Aleix García,es ESP,MF,Girona,es La Liga,21,1997,18.5,1.0,0.0,0.0,12.0,19.0,1.0,29.0,22.0,20.0,0.0,0.0,0.0,188.0,16.0,26.0,38.1,36.6,-0.3,1.0,66.0,3.0,315.0,28.0,21.0,7.0,28.0,5.0,10.0,0.0,930.0,23.0,35.0,3.0,90.0,145.0,15.0,271.0,30.0,0.0,48.0,0.5,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.16,2.0,0.11,0.4,801.0,38.0,185.0,25.0,172.0,1036.0,1204.0,70.7,338.0,239.0,140.0,88.7,768.0,681.0,0.0,261.0,16.0,778.0,9.0,20.0,26.0,34.0,1.5,4.0,82.5,977.0,29.0,1126.0,929.0,23.0,890.0,91.1,14.0,929.0,28.0,81.0,16.0,3.0,163.0,0.0,0.0,17.0,472.0,5118.0,1928.0,131.0,894.0,0.0,2.0,17.0,26.0,1.0,0.0,45.0,20.0,9.0,46.0,2.49,19.0,1.03,7.0,5.0,26.3,0.27,91.0,19.3,57.1,16.0,59.0,41.0,15.0,3.0,7.0,56.0,18453.0,4174.0,1297.0,10.0,0.5,0.08,1.3,1.5
Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,25,1992,19.6,3.0,0.0,0.0,15.0,17.0,5.0,59.0,11.0,16.0,0.0,0.0,0.0,123.0,3.0,11.0,21.4,20.0,0.4,2.0,85.0,6.0,367.0,29.0,28.0,0.0,28.0,0.0,0.0,0.0,491.0,24.0,4.0,6.0,17.0,102.0,12.0,138.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.31,4.0,0.14,0.36,313.0,32.0,101.0,19.0,313.0,490.0,676.0,45.4,108.0,49.0,93.0,69.4,363.0,252.0,1.0,145.0,5.0,238.0,26.0,16.0,24.0,23.0,4.0,2.0,60.9,697.0,13.0,507.0,309.0,21.0,451.0,64.7,36.0,309.0,13.0,24.0,14.0,1.0,100.0,0.0,0.0,13.0,332.0,1632.0,2087.0,43.0,147.0,2.0,3.0,3.0,39.0,3.0,0.0,22.2,36.0,8.0,50.0,2.55,28.0,1.43,0.0,11.0,39.3,0.56,69.0,20.8,41.4,12.0,21.0,30.0,6.0,1.0,10.0,34.0,5197.0,3667.0,692.0,76.0,0.0,0.14,1.6,4.0
Borja García,es ESP,"FW,MF",Girona,es La Liga,27,1990,29.2,0.0,1.0,0.0,19.0,103.0,4.0,29.0,27.0,27.0,0.0,0.0,0.0,238.0,15.0,33.0,31.3,52.0,-1.2,3.0,121.0,1.0,475.0,68.0,35.0,3.0,38.0,0.0,1.0,0.0,1394.0,17.0,7.0,3.0,42.0,120.0,20.0,266.0,22.0,0.0,21.0,-0.8,0.0,1.0,1.0,0.0,4.0,0.0,6.0,0.21,1.0,0.04,0.08,938.0,44.0,229.0,36.0,174.0,1308.0,1687.0,65.6,305.0,200.0,183.0,89.0,995.0,886.0,2.0,338.0,20.0,1100.0,62.0,27.0,24.0,41.0,1.8,11.0,81.6,1584.0,23.0,1350.0,1102.0,49.0,1288.0,81.3,32.0,1102.0,31.0,91.0,39.0,5.0,282.0,0.0,0.0,48.0,579.0,4791.0,3318.0,124.0,1097.0,6.0,7.0,2.0,51.0,1.0,0.0,32.0,50.0,16.0,67.0,2.29,27.0,0.92,0.0,13.0,48.1,0.45,139.0,24.0,63.2,43.0,51.0,50.0,26.0,10.0,13.0,68.0,19282.0,6909.0,1717.0,44.0,-0.8,0.07,4.2,1.8
Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,27.5,13.0,0.0,0.0,46.0,26.0,0.0,2.0,42.0,40.0,0.0,0.0,0.0,378.0,36.0,18.0,66.7,30.3,0.8,1.0,51.0,3.0,151.0,9.0,28.0,8.0,36.0,0.0,0.0,0.0,989.0,72.0,2.0,0.0,38.0,125.0,25.0,419.0,83.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.11,0.0,0.0,0.0,911.0,108.0,295.0,5.0,214.0,1353.0,1583.0,76.1,406.0,309.0,185.0,88.1,960.0,846.0,1.0,263.0,31.0,1123.0,4.0,40.0,53.0,59.0,0.0,5.0,83.8,1025.0,19.0,1391.0,1165.0,11.0,974.0,95.0,19.0,1165.0,10.0,101.0,3.0,2.0,197.0,0.0,0.0,5.0,439.0,5097.0,1841.0,84.0,1030.0,0.0,0.0,0.0,14.0,0.0,0.0,40.0,25.0,10.0,14.0,0.51,2.0,0.07,0.0,0.0,0.0,0.0,119.0,27.1,44.4,4.0,46.0,76.0,23.0,0.0,4.0,101.0,23655.0,3814.0,1619.0,2.0,0.0,0.02,0.2,0.0
Javi García,es ESP,"DF,MF",Betis,es La Liga,31,1987,5.8,0.0,1.0,0.0,8.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,58.0,13.0,7.0,65.0,0.0,0.0,0.0,2.0,0.0,22.0,5.0,9.0,2.0,11.0,0.0,0.0,0.0,383.0,27.0,0.0,0.0,7.0,30.0,1.0,166.0,51.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,19.0,26.0,0.0,99.0,444.0,496.0,90.3,93.0,84.0,30.0,96.0,354.0,340.0,1.0,15.0,0.0,341.0,1.0,0.0,2.0,1.0,0.0,1.0,94.0,399.0,2.0,451.0,424.0,3.0,391.0,98.0,4.0,424.0,0.0,25.0,0.0,0.0,52.0,0.0,0.0,5.0,47.0,2448.0,1125.0,26.0,324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.9,100.0,5.0,5.0,2.0,0.0,0.0,0.0,7.0,8115.0,2129.0,502.0,2.0,0.0,0.0,0.0,0.0
Manu García,es ESP,MF,Alavés,es La Liga,32,1986,25.9,6.0,0.0,0.0,62.0,53.0,4.0,13.0,20.0,45.0,0.0,1.0,1.0,311.0,73.0,54.0,57.5,31.5,0.3,1.0,82.0,13.0,208.0,19.0,34.0,4.0,38.0,0.0,0.0,0.0,686.0,74.0,0.0,2.0,19.0,182.0,34.0,324.0,84.0,0.0,13.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,2.0,0.07,0.4,600.0,123.0,220.0,12.0,508.0,932.0,1245.0,70.0,203.0,142.0,131.0,79.3,694.0,550.0,2.0,326.0,39.0,779.0,22.0,45.0,61.0,86.0,2.1,6.0,75.5,838.0,36.0,951.0,718.0,26.0,694.0,82.8,29.0,718.0,12.0,77.0,6.0,4.0,186.0,0.0,0.0,13.0,590.0,3586.0,1283.0,85.0,260.0,0.0,3.0,0.0,21.0,3.0,0.0,48.1,54.0,26.0,27.0,1.04,28.0,1.08,0.0,5.0,17.9,0.19,130.0,22.0,68.4,13.0,26.0,89.0,28.0,0.0,5.0,106.0,12736.0,2818.0,1264.0,45.0,-0.1,0.08,0.7,2.1
Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,20.5,2.0,1.0,1.0,29.0,47.0,0.0,7.0,12.0,22.0,0.0,0.0,0.0,158.0,2.0,7.0,22.2,25.5,2.0,4.0,89.0,5.0,371.0,65.0,22.0,1.0,23.0,0.0,0.0,1.0,976.0,5.0,3.0,3.0,16.0,134.0,15.0,180.0,16.0,0.0,9.0,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.24,0.0,0.0,0.0,735.0,20.0,110.0,22.0,132.0,934.0,1164.0,68.0,206.0,140.0,105.0,83.3,706.0,588.0,2.0,259.0,16.0,715.0,34.0,22.0,38.0,36.0,1.0,5.0,78.7,1040.0,12.0,950.0,748.0,30.0,905.0,87.0,24.0,748.0,27.0,81.0,18.0,5.0,201.0,0.0,0.0,47.0,482.0,3701.0,2748.0,107.0,790.0,3.0,5.0,0.0,36.0,2.0,0.0,52.6,38.0,20.0,46.0,2.25,18.0,0.88,0.0,3.0,16.7,0.15,104.0,21.6,64.6,42.0,22.0,51.0,13.0,5.0,1.0,48.0,12648.0,5031.0,1173.0,22.0,-1.0,0.05,2.0,1.0
Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,32,1986,26.3,12.0,0.0,0.0,98.0,60.0,10.0,33.0,21.0,44.0,1.0,0.0,0.0,219.0,141.0,98.0,59.0,62.5,0.3,3.0,3.0,0.0,21.0,1.0,7.0,2.0,9.0,0.0,0.0,0.0,69.0,18.0,0.0,3.0,32.0,30.0,5.0,85.0,25.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.3,0.0,0.0,0.0,48.0,20.0,57.0,23.0,77.0,99.0,147.0,42.3,215.0,91.0,26.0,66.4,670.0,445.0,0.0,11.0,4.0,80.0,3.0,7.0,3.0,9.0,0.0,0.0,58.3,65.0,6.0,131.0,545.0,2.0,61.0,93.8,7.0,74.0,0.0,74.0,30.0,2.0,20.0,0.0,0.0,1.0,44.0,3317.0,238.0,104.0,6.0,3.0,1.0,0.0,39.0,9.0,0.0,18.0,50.0,9.0,52.0,1.98,2.0,0.47,0.0,0.0,0.0,0.0,11.0,25.0,100.0,1.0,8.0,8.0,5.0,0.0,25.0,11.0,9267.0,477.0,178.0,1.0,0.0,0.01,2.7,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
