Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Sofyan Amrabat,ma MAR,MF,Hellas Verona,it Serie A,22,1996,32.4,1738.0,1651.0,87.0,77.0,5.0,295.0,72.0,28.0,0.0,0.0,0.0,0.0,1291.0,224.0,223.0,126.0,1517.0,59.0,10.0,10.0,1525.0,10.0,21.0,20.0,15.0
Joachim Andersen,dk DEN,DF,Lyon,fr Ligue 1,23,1996,17.0,1308.0,1281.0,27.0,26.0,0.0,156.0,53.0,3.0,0.0,0.0,0.0,0.0,1028.0,117.0,163.0,172.0,1054.0,44.0,1.0,3.0,1192.0,3.0,14.0,9.0,4.0
Djavan Anderson,nl NED,"DF,MF",Lazio,it Serie A,24,1995,1.9,68.0,49.0,19.0,3.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,44.0,14.0,10.0,7.0,42.0,2.0,16.0,0.0,58.0,0.0,2.0,1.0,2.0
Felipe Anderson,br BRA,"MF,FW",West Ham,eng Premier League,26,1993,16.6,934.0,903.0,31.0,9.0,3.0,188.0,23.0,32.0,5.0,3.0,1.0,0.0,635.0,174.0,125.0,124.0,750.0,31.0,12.0,13.0,725.0,3.0,14.0,28.0,40.0
Sebastian Andersson,se SWE,FW,Union Berlin,de Bundesliga,28,1991,29.8,795.0,771.0,24.0,0.0,0.0,354.0,7.0,24.0,0.0,0.0,0.0,0.0,296.0,292.0,207.0,52.0,400.0,112.0,0.0,46.0,495.0,4.0,30.0,19.0,35.0
Florin Andone,ro ROU,"MF,FW",Brighton,eng Premier League,26,1993,0.8,12.0,11.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0
Benjamin André,fr FRA,MF,Lille,fr Ligue 1,28,1990,22.8,1239.0,1218.0,21.0,20.0,0.0,273.0,24.0,10.0,0.0,0.0,0.0,0.0,793.0,224.0,222.0,153.0,942.0,83.0,1.0,8.0,981.0,7.0,42.0,31.0,32.0
Lorenzo Andrenacci,it ITA,GK,Brescia,it Serie A,24,1995,5.9,163.0,78.0,85.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,78.0,18.0,67.0,3.0,113.0,0.0,0.0,45.0,128.0,0.0,2.0,0.0,0.0
Robert Andrich,de GER,MF,Union Berlin,de Bundesliga,24,1994,28.6,1204.0,1169.0,35.0,21.0,5.0,284.0,27.0,29.0,7.0,3.0,1.0,0.0,634.0,246.0,324.0,239.0,791.0,110.0,2.0,20.0,857.0,6.0,33.0,21.0,41.0
Victorien Angban,ci CIV,MF,Metz,fr Ligue 1,22,1996,11.4,622.0,595.0,27.0,22.0,0.0,132.0,21.0,2.0,1.0,0.0,0.0,1.0,488.0,60.0,74.0,98.0,489.0,21.0,1.0,8.0,548.0,1.0,7.0,8.0,10.0
Miguel Ángel Guerrero,es ESP,FW,Leganés,es La Liga,29,1990,8.8,201.0,184.0,17.0,0.0,1.0,42.0,2.0,2.0,0.0,0.0,0.0,0.0,101.0,59.0,41.0,25.0,126.0,27.0,0.0,6.0,149.0,1.0,8.0,2.0,6.0
Miguel Ángel Moyá,es ESP,GK,Real Sociedad,es La Liga,35,1984,13.0,458.0,322.0,136.0,36.0,0.0,41.0,7.0,0.0,0.0,0.0,0.0,0.0,220.0,36.0,202.0,44.0,331.0,1.0,0.0,58.0,363.0,1.0,7.0,2.0,0.0
José Ángel,es ESP,DF,Eibar,es La Liga,29,1989,26.2,1464.0,1086.0,378.0,61.0,3.0,212.0,86.0,108.0,5.0,0.0,4.0,0.0,555.0,329.0,580.0,930.0,120.0,59.0,312.0,6.0,982.0,11.0,62.0,22.0,44.0
Angeliño,es ESP,DF,RB Leipzig,de Bundesliga,22,1997,12.2,758.0,606.0,152.0,20.0,1.0,106.0,32.0,44.0,30.0,21.0,2.0,0.0,405.0,152.0,201.0,567.0,50.0,26.0,102.0,6.0,573.0,3.0,14.0,13.0,32.0
Angeliño,es ESP,DF,Manchester City,eng Premier League,22,1997,4.7,426.0,377.0,49.0,3.0,0.0,70.0,7.0,30.0,0.0,0.0,0.0,0.0,267.0,78.0,81.0,342.0,15.0,18.0,46.0,1.0,335.0,1.0,9.0,5.0,14.0
Faustino Anjorin,eng ENG,FW,Chelsea,eng Premier League,17,2001,0.2,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
Peter Ankersen,dk DEN,DF,Genoa,it Serie A,28,1990,11.8,607.0,532.0,75.0,7.0,0.0,99.0,4.0,17.0,0.0,0.0,0.0,0.0,408.0,96.0,103.0,70.0,444.0,17.0,68.0,2.0,501.0,1.0,10.0,12.0,19.0
Cristian Ansaldi,ar ARG,"DF,MF",Torino,it Serie A,32,1986,19.6,825.0,670.0,155.0,18.0,0.0,135.0,78.0,123.0,8.0,1.0,2.0,1.0,345.0,158.0,322.0,275.0,393.0,16.0,129.0,2.0,582.0,2.0,26.0,11.0,35.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Janis Antiste,fr FRA,MF,Toulouse,fr Ligue 1,16,2002,0.1,9.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
Michail Antonio,eng ENG,FW,West Ham,eng Premier League,29,1990,19.6,507.0,467.0,40.0,1.0,5.0,169.0,14.0,52.0,0.0,0.0,0.0,0.0,249.0,133.0,125.0,49.0,335.0,30.0,25.0,15.0,325.0,4.0,10.0,6.0,36.0
Antoñito,es ESP,"DF,MF",Valladolid,es La Liga,31,1987,11.4,452.0,356.0,96.0,3.0,1.0,48.0,8.0,32.0,0.0,0.0,0.0,0.0,225.0,95.0,132.0,29.0,311.0,10.0,93.0,1.0,321.0,4.0,7.0,8.0,13.0
Mirko Antonucci,it ITA,"FW,MF",Roma,it Serie A,20,1999,0.9,22.0,22.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,3.0,3.0,3.0,18.0,0.0,0.0,1.0,17.0,0.0,1.0,3.0,0.0
Vitorino Antunes,pt POR,MF,Getafe,es La Liga,32,1987,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Antwi-Adjei,gh GHA,"MF,FW",Paderborn 07,de Bundesliga,25,1994,27.4,846.0,706.0,140.0,5.0,4.0,190.0,23.0,47.0,30.0,6.0,6.0,6.0,479.0,181.0,186.0,141.0,537.0,33.0,105.0,8.0,603.0,3.0,16.0,20.0,39.0
Anuar,ma MAR,"MF,FW",Valladolid,es La Liga,24,1995,2.1,101.0,99.0,2.0,1.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,76.0,12.0,13.0,7.0,82.0,10.0,0.0,0.0,86.0,0.0,1.0,0.0,1.0
Houssem Aouar,fr FRA,MF,Lyon,fr Ligue 1,21,1998,21.7,1076.0,1032.0,44.0,17.0,6.0,209.0,30.0,21.0,11.0,4.0,5.0,0.0,834.0,146.0,96.0,100.0,936.0,21.0,4.0,2.0,911.0,0.0,14.0,22.0,30.0
Adil Aouchiche,fr FRA,MF,Paris S-G,fr Ligue 1,17,2002,0.7,31.0,31.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,1.0,7.0,24.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,3.0
Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,17.8,964.0,764.0,200.0,14.0,0.0,145.0,6.0,25.0,0.0,0.0,0.0,0.0,557.0,198.0,209.0,84.0,625.0,51.0,186.0,2.0,744.0,2.0,23.0,26.0,41.0
Mauro Arambarri,uy URU,MF,Getafe,es La Liga,23,1995,34.1,972.0,926.0,46.0,26.0,1.0,202.0,78.0,32.0,15.0,3.0,3.0,0.0,420.0,192.0,360.0,98.0,704.0,111.0,2.0,5.0,649.0,6.0,36.0,6.0,32.0
Guilherme Arana,br BRA,DF,Atalanta,it Serie A,22,1997,0.9,54.0,44.0,10.0,2.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,37.0,12.0,5.0,38.0,8.0,0.0,8.0,0.0,42.0,0.0,0.0,1.0,5.0
Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,30,1989,23.5,1627.0,1583.0,44.0,39.0,0.0,281.0,25.0,6.0,4.0,1.0,3.0,0.0,1104.0,314.0,209.0,236.0,1319.0,54.0,1.0,9.0,1397.0,9.0,19.0,29.0,30.0
Luiz Araújo,br BRA,"FW,MF",Lille,fr Ligue 1,23,1996,9.2,309.0,288.0,21.0,7.0,1.0,87.0,6.0,20.0,7.0,1.0,2.0,0.0,200.0,61.0,48.0,236.0,45.0,17.0,6.0,0.0,223.0,2.0,3.0,4.0,16.0
Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,27,1991,32.1,1482.0,1417.0,65.0,63.0,0.0,204.0,29.0,2.0,0.0,0.0,0.0,0.0,1102.0,143.0,237.0,286.0,1058.0,86.0,2.0,5.0,1290.0,1.0,30.0,14.0,9.0
Ronald Araújo,uy URU,DF,Barcelona,es La Liga,20,1999,2.6,208.0,204.0,4.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,182.0,13.0,13.0,22.0,178.0,6.0,1.0,0.0,197.0,0.0,1.0,0.0,2.0
Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,32,1987,22.3,1169.0,1022.0,147.0,51.0,0.0,166.0,99.0,18.0,1.0,0.0,1.0,0.0,555.0,211.0,403.0,285.0,660.0,92.0,95.0,7.0,870.0,5.0,53.0,17.0,26.0
Alphonse Areola,fr FRA,GK,Real Madrid,es La Liga,26,1993,4.0,135.0,96.0,39.0,10.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,7.0,38.0,10.0,97.0,1.0,0.0,26.0,114.0,0.0,2.0,0.0,0.0
Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,26,1993,3.0,58.0,45.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,4.0,45.0,0.0,0.0,9.0,56.0,1.0,0.0,0.0,0.0
Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,12.0,653.0,540.0,113.0,0.0,1.0,99.0,9.0,36.0,0.0,0.0,0.0,0.0,379.0,119.0,155.0,28.0,466.0,33.0,113.0,2.0,498.0,3.0,4.0,7.0,22.0
Nicolò Armini,it ITA,DF,Lazio,it Serie A,18,2001,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Stuart Armstrong,sco SCO,MF,Southampton,eng Premier League,27,1992,19.1,612.0,593.0,19.0,0.0,2.0,157.0,8.0,14.0,0.0,0.0,0.0,0.0,390.0,136.0,86.0,131.0,432.0,22.0,15.0,4.0,466.0,2.0,10.0,16.0,32.0
José Arnaiz,es ESP,"FW,MF",Osasuna,es La Liga,24,1995,8.8,178.0,165.0,13.0,0.0,0.0,41.0,4.0,6.0,1.0,1.0,0.0,0.0,117.0,33.0,28.0,23.0,125.0,22.0,1.0,2.0,130.0,0.0,5.0,2.0,9.0
José Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,24,1995,3.7,97.0,92.0,5.0,1.0,1.0,15.0,1.0,10.0,3.0,0.0,1.0,1.0,66.0,17.0,14.0,16.0,77.0,2.0,1.0,0.0,73.0,0.0,3.0,2.0,4.0
Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,25,1994,31.3,1541.0,1268.0,273.0,155.0,9.0,285.0,100.0,63.0,91.0,22.0,46.0,6.0,803.0,251.0,487.0,1154.0,287.0,54.0,21.0,8.0,1152.0,14.0,29.0,21.0,41.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,24,1994,33.0,1086.0,832.0,254.0,54.0,0.0,119.0,22.0,0.0,0.0,0.0,0.0,0.0,703.0,61.0,322.0,157.0,772.0,2.0,1.0,145.0,877.0,5.0,14.0,9.0,2.0
Kwadwo Asamoah,gh GHA,DF,Inter,it Serie A,30,1988,7.1,372.0,330.0,42.0,1.0,0.0,53.0,1.0,15.0,0.0,0.0,0.0,0.0,236.0,74.0,62.0,277.0,42.0,9.0,41.0,2.0,296.0,0.0,3.0,6.0,19.0
Santiago Ascacíbar,ar ARG,MF,Hertha BSC,de Bundesliga,22,1997,7.0,308.0,288.0,20.0,17.0,0.0,53.0,13.0,1.0,1.0,0.0,1.0,0.0,208.0,51.0,49.0,73.0,209.0,19.0,2.0,0.0,260.0,0.0,3.0,6.0,10.0
Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,30,1989,34.0,1039.0,660.0,379.0,99.0,2.0,69.0,37.0,0.0,0.0,0.0,0.0,0.0,518.0,76.0,445.0,119.0,731.0,3.0,0.0,150.0,742.0,3.0,31.0,0.0,5.0
Marco Asensio,es ESP,FW,Real Madrid,es La Liga,23,1996,3.7,163.0,159.0,4.0,2.0,0.0,16.0,10.0,9.0,1.0,0.0,1.0,0.0,118.0,22.0,23.0,137.0,18.0,3.0,1.0,1.0,134.0,1.0,6.0,5.0,2.0
Kristoffer Askildsen,no NOR,MF,Sampdoria,it Serie A,18,2001,0.8,35.0,35.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,7.0,10.0,25.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,31,1987,36.2,1283.0,1204.0,79.0,6.0,4.0,341.0,36.0,36.0,4.0,0.0,0.0,2.0,909.0,229.0,145.0,869.0,319.0,53.0,15.0,11.0,998.0,7.0,19.0,36.0,63.0
Roger Assalé,ci CIV,"FW,MF",Leganés,es La Liga,25,1993,5.9,127.0,124.0,3.0,0.0,2.0,23.0,2.0,6.0,0.0,0.0,0.0,0.0,85.0,28.0,14.0,10.0,107.0,6.0,2.0,0.0,105.0,0.0,1.0,2.0,5.0
Miguel Atienza,es ESP,MF,Eibar,es La Liga,,,0.3,14.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0
Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,eng Premier League,27,1992,8.3,208.0,198.0,10.0,2.0,1.0,45.0,8.0,15.0,6.0,2.0,2.0,0.0,147.0,20.0,41.0,168.0,26.0,9.0,1.0,0.0,163.0,2.0,5.0,4.0,6.0
Youcef Attal,dz ALG,"FW,DF",Nice,fr Ligue 1,23,1996,11.1,509.0,442.0,67.0,13.0,0.0,75.0,13.0,30.0,2.0,0.0,0.0,0.0,355.0,106.0,48.0,41.0,402.0,7.0,52.0,0.0,411.0,0.0,8.0,12.0,22.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,30,1989,34.8,888.0,856.0,32.0,0.0,1.0,243.0,10.0,84.0,2.0,0.0,0.0,0.0,558.0,173.0,157.0,99.0,735.0,23.0,2.0,3.0,612.0,2.0,23.0,23.0,50.0
Emil Audero,it ITA,GK,Sampdoria,it Serie A,22,1997,36.0,1037.0,630.0,407.0,118.0,0.0,69.0,21.0,0.0,0.0,0.0,0.0,0.0,400.0,72.0,565.0,97.0,755.0,1.0,0.0,130.0,660.0,6.0,34.0,2.0,1.0
Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,12.6,825.0,696.0,129.0,9.0,1.0,83.0,15.0,65.0,2.0,0.0,1.0,0.0,436.0,221.0,168.0,634.0,31.0,29.0,118.0,1.0,635.0,2.0,16.0,17.0,29.0
Jean-Kévin Augustin,fr FRA,FW,Monaco,fr Ligue 1,22,1997,3.0,40.0,39.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,6.0,33.0,1.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0
Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,25,1994,10.3,534.0,407.0,127.0,16.0,0.0,118.0,19.0,35.0,16.0,8.0,6.0,1.0,234.0,151.0,149.0,367.0,31.0,29.0,95.0,2.0,387.0,1.0,8.0,6.0,26.0
Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,30.0,1654.0,1380.0,274.0,16.0,1.0,271.0,21.0,98.0,0.0,0.0,0.0,0.0,915.0,418.0,321.0,171.0,1092.0,94.0,258.0,3.0,1262.0,3.0,27.0,31.0,70.0
Mathias Autret,fr FRA,"MF,FW",Brest,fr Ligue 1,28,1991,13.6,562.0,481.0,81.0,24.0,6.0,107.0,36.0,30.0,46.0,27.0,14.0,1.0,291.0,104.0,167.0,57.0,466.0,21.0,10.0,3.0,381.0,4.0,18.0,17.0,23.0
Ezequiel Ávila,ar ARG,FW,Osasuna,es La Liga,25,1994,17.7,323.0,302.0,21.0,0.0,2.0,91.0,13.0,28.0,0.0,0.0,0.0,0.0,143.0,79.0,101.0,57.0,176.0,44.0,2.0,10.0,185.0,3.0,11.0,5.0,23.0
Javier Avilés,es ESP,"MF,FW",Leganés,es La Liga,21,1997,2.0,71.0,71.0,0.0,0.0,0.0,13.0,8.0,12.0,0.0,0.0,0.0,0.0,42.0,12.0,17.0,3.0,63.0,3.0,0.0,0.0,48.0,0.0,3.0,1.0,7.0
Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,22.2,767.0,667.0,100.0,39.0,0.0,93.0,31.0,8.0,0.0,0.0,0.0,0.0,418.0,117.0,232.0,98.0,547.0,45.0,61.0,1.0,598.0,1.0,13.0,7.0,14.0
Taiwo Awoniyi,ng NGA,FW,Mainz 05,de Bundesliga,21,1997,5.4,102.0,99.0,3.0,0.0,1.0,24.0,1.0,9.0,0.0,0.0,0.0,0.0,60.0,19.0,23.0,28.0,54.0,6.0,1.0,6.0,74.0,0.0,2.0,2.0,6.0
Florian Ayé,fr FRA,"FW,MF",Brescia,it Serie A,22,1997,15.3,308.0,297.0,11.0,0.0,0.0,103.0,2.0,5.0,0.0,0.0,0.0,0.0,185.0,77.0,46.0,43.0,208.0,24.0,2.0,2.0,219.0,1.0,6.0,9.0,19.0
Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,27,1991,35.0,838.0,801.0,37.0,2.0,2.0,247.0,10.0,20.0,1.0,0.0,0.0,0.0,588.0,154.0,96.0,50.0,684.0,31.0,12.0,16.0,686.0,3.0,9.0,18.0,32.0
Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,30.3,1756.0,1627.0,129.0,45.0,6.0,266.0,111.0,17.0,0.0,0.0,0.0,0.0,1127.0,216.0,413.0,136.0,1452.0,60.0,84.0,6.0,1472.0,6.0,42.0,14.0,33.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramon Azeez,ng NGA,MF,Granada,es La Liga,26,1992,15.1,394.0,375.0,19.0,5.0,1.0,80.0,7.0,3.0,0.0,0.0,0.0,0.0,251.0,75.0,68.0,44.0,285.0,34.0,13.0,3.0,316.0,1.0,11.0,5.0,11.0
César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,35.9,2838.0,2436.0,402.0,25.0,1.0,401.0,45.0,110.0,0.0,0.0,0.0,0.0,1721.0,514.0,603.0,280.0,2009.0,109.0,377.0,8.0,2267.0,8.0,40.0,39.0,96.0
Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,9.2,619.0,515.0,104.0,11.0,2.0,103.0,11.0,20.0,0.0,0.0,0.0,0.0,366.0,132.0,121.0,479.0,20.0,17.0,93.0,1.0,500.0,0.0,10.0,14.0,13.0
Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,32.3,1285.0,1257.0,28.0,27.0,1.0,311.0,23.0,3.0,0.0,0.0,0.0,0.0,954.0,159.0,172.0,70.0,1084.0,72.0,1.0,8.0,1046.0,2.0,17.0,23.0,33.0
Khouma Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,15.8,306.0,291.0,15.0,2.0,0.0,96.0,5.0,4.0,0.0,0.0,0.0,0.0,179.0,88.0,39.0,25.0,229.0,19.0,2.0,15.0,225.0,0.0,2.0,5.0,13.0
Carlos Bacca,co COL,"FW,MF",Villarreal,es La Liga,32,1986,7.6,133.0,121.0,12.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,82.0,36.0,15.0,9.0,104.0,16.0,0.0,3.0,101.0,0.0,2.0,1.0,6.0
Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,17.6,963.0,906.0,57.0,51.0,1.0,156.0,34.0,2.0,1.0,0.0,0.0,1.0,653.0,138.0,172.0,141.0,772.0,33.0,2.0,8.0,786.0,3.0,24.0,19.0,22.0
Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,7.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
Bastian Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
Alejandro Baena,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,204.0,185.0,19.0,0.0,1.0,49.0,6.0,15.0,0.0,0.0,0.0,0.0,138.0,43.0,23.0,15.0,171.0,3.0,2.0,7.0,150.0,1.0,6.0,3.0,6.0
Daniel Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,884.0,849.0,35.0,31.0,2.0,146.0,15.0,5.0,0.0,0.0,0.0,0.0,493.0,157.0,234.0,57.0,723.0,76.0,4.0,8.0,684.0,3.0,23.0,18.0,18.0
Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,21,1997,12.1,481.0,435.0,46.0,11.0,4.0,87.0,27.0,48.0,23.0,9.0,5.0,7.0,261.0,104.0,116.0,353.0,96.0,10.0,12.0,2.0,326.0,0.0,11.0,12.0,26.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,72.0,72.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,14.0,11.0,10.0,52.0,5.0,0.0,1.0,64.0,0.0,0.0,0.0,1.0
Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,655.0,634.0,21.0,21.0,0.0,74.0,14.0,0.0,0.0,0.0,0.0,0.0,543.0,56.0,56.0,387.0,244.0,14.0,0.0,1.0,610.0,0.0,8.0,7.0,3.0
Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,209.0,158.0,51.0,5.0,0.0,18.0,8.0,12.0,11.0,4.0,2.0,5.0,115.0,40.0,54.0,141.0,20.0,9.0,35.0,0.0,168.0,2.0,0.0,2.0,9.0
Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,19.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,3.0,12.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0
Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,961.0,935.0,26.0,26.0,1.0,192.0,24.0,14.0,0.0,0.0,0.0,0.0,706.0,154.0,101.0,182.0,721.0,34.0,0.0,10.0,831.0,7.0,13.0,17.0,14.0
Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,230.0,221.0,9.0,7.0,0.0,51.0,16.0,2.0,2.0,0.0,1.0,1.0,157.0,31.0,42.0,79.0,141.0,8.0,0.0,0.0,184.0,3.0,2.0,3.0,4.0
Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,94.0,89.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,13.0,3.0,77.0,11.0,1.0,5.0,0.0,91.0,0.0,0.0,1.0,1.0
Ridle Baku,de GER,"DF,MF",Mainz 05,de Bundesliga,21,1998,26.1,1158.0,983.0,175.0,22.0,1.0,211.0,38.0,68.0,0.0,0.0,0.0,0.0,621.0,229.0,308.0,146.0,795.0,47.0,153.0,3.0,830.0,7.0,25.0,18.0,42.0
Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,487.0,469.0,18.0,13.0,1.0,81.0,21.0,1.0,0.0,0.0,0.0,0.0,288.0,67.0,132.0,69.0,357.0,31.0,5.0,4.0,361.0,3.0,8.0,8.0,13.0
Keita Baldé,sn SEN,"FW,MF",Monaco,fr Ligue 1,24,1995,9.5,295.0,278.0,17.0,2.0,1.0,75.0,3.0,14.0,6.0,3.0,0.0,0.0,171.0,71.0,53.0,58.0,189.0,18.0,5.0,4.0,207.0,0.0,9.0,5.0,14.0
George Baldock,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,38.0,1552.0,1249.0,303.0,7.0,1.0,271.0,25.0,96.0,1.0,1.0,0.0,0.0,766.0,372.0,414.0,51.0,1108.0,69.0,295.0,7.0,1173.0,4.0,32.0,17.0,88.0
Gareth Bale,wal WAL,"FW,MF",Real Madrid,es La Liga,30,1989,12.1,480.0,465.0,15.0,1.0,2.0,92.0,34.0,51.0,0.0,0.0,0.0,0.0,277.0,70.0,133.0,375.0,39.0,27.0,14.0,6.0,360.0,5.0,15.0,5.0,12.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,258.0,202.0,56.0,0.0,0.0,36.0,4.0,6.0,0.0,0.0,0.0,0.0,108.0,68.0,82.0,145.0,23.0,25.0,56.0,1.0,188.0,2.0,5.0,3.0,11.0
