Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %
Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,1.0,0.0,0.0,13.0,21.0,3.0,102.0,18.0,20.0,0.0,0.0,0.0,176.0,26.0,26.0,50.0
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,29,1989,8.9,0.0,0.0,0.0,16.0,6.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,40.0,8.0,16.0,33.3
Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,28,1990,6.4,3.0,0.0,0.0,9.0,7.0,3.0,12.0,3.0,9.0,0.0,0.0,0.0,64.0,2.0,7.0,22.2
Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18.0,1.0,0.0,0.0,16.0,33.0,16.0,9.0,5.0,8.0,0.0,0.0,0.0,77.0,16.0,37.0,30.2
Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,100.0
Luca Mazzitelli,it ITA,"MF,FW",Genoa,it Serie A,22,1995,3.6,3.0,0.0,0.0,13.0,5.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,57.0,8.0,9.0,47.1
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26.0,5.0,1.0,0.0,19.0,44.0,30.0,48.0,5.0,4.0,4.0,0.0,0.0,80.0,2.0,5.0,28.6
Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,6.0,0.0,0.0,35.0,23.0,1.0,11.0,13.0,22.0,0.0,0.0,0.0,187.0,36.0,38.0,48.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,3.0,72.7
Nolan Mbemba,fr FRA,"MF,DF",Reims,fr Ligue 1,23,1995,4.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,61.0,8.0,1.0,88.9
Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,3.0,0.0,0.0,21.0,8.0,0.0,21.0,6.0,27.0,0.0,1.0,0.0,90.0,5.0,6.0,45.5
Isaac Mbenza,be BEL,"FW,MF",Huddersfield,eng Premier League,22,1996,11.0,1.0,0.0,0.0,9.0,6.0,6.0,25.0,5.0,7.0,0.0,0.0,0.0,67.0,2.0,5.0,28.6
Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,1986,5.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,40.0,8.0,6.0,57.1
Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,0.0,0.0,0.0,3.0,7.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,57.0,10.0,2.0,83.3
Jordi Mboula,es ESP,FW,Monaco,fr Ligue 1,19,1999,3.1,1.0,0.0,0.0,6.0,4.0,0.0,20.0,1.0,2.0,0.0,0.0,0.0,21.0,1.0,3.0,25.0
James McArthur,sco SCO,MF,Crystal Palace,eng Premier League,30,1987,34.0,7.0,0.0,0.0,61.0,39.0,2.0,22.0,37.0,56.0,0.0,1.0,0.0,359.0,36.0,42.0,46.2
Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
James McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Kevin McDonald,sco SCO,MF,Fulham,eng Premier League,29,1988,9.3,5.0,1.0,1.0,12.0,6.0,0.0,1.0,8.0,10.0,0.0,0.0,0.0,111.0,10.0,4.0,71.4
Levan Mchedlidze,ge GEO,"FW,DF",Empoli,it Serie A,28,1990,2.3,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,10.0,16.7
Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,19,1998,19.4,6.0,0.0,0.0,34.0,17.0,5.0,17.0,25.0,16.0,1.0,0.0,0.0,180.0,51.0,42.0,54.8
Dwight McNeil,eng ENG,"MF,FW",Burnley,eng Premier League,18,1999,17.7,2.0,0.0,0.0,15.0,10.0,1.0,76.0,17.0,11.0,0.0,0.0,0.0,146.0,16.0,20.0,44.4
Scott McTominay,sco SCO,"MF,DF",Manchester Utd,eng Premier League,21,1996,9.6,1.0,0.0,0.0,11.0,16.0,1.0,3.0,5.0,13.0,0.0,0.0,0.0,101.0,33.0,21.0,61.1
Iuri Medeiros,pt POR,"MF,FW",Genoa,it Serie A,24,1994,1.2,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
Nicky Medja,ch SUI,MF,Fiorentina,it Serie A,18,2000,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,8.0,1.0,1.0,25.0,18.0,2.0,12.0,13.0,9.0,0.0,1.0,0.0,153.0,12.0,9.0,57.1
Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38.0,9.0,0.0,0.0,28.0,20.0,0.0,4.0,31.0,24.0,0.0,1.0,2.0,511.0,117.0,59.0,66.5
Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,6.0,0.0,0.0,34.0,55.0,11.0,21.0,9.0,15.0,0.0,0.0,0.0,69.0,68.0,52.0,56.7
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,27,1991,18.8,1.0,0.0,0.0,29.0,38.0,18.0,46.0,11.0,34.0,0.0,0.0,0.0,129.0,17.0,36.0,32.1
Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,1994,29.5,7.0,1.0,0.0,61.0,52.0,2.0,13.0,22.0,48.0,0.0,1.0,0.0,310.0,66.0,84.0,44.0
Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,21,1997,3.6,1.0,0.0,0.0,7.0,8.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,39.0,1.0,4.0,20.0
Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,20,1997,22.2,3.0,0.0,0.0,11.0,56.0,0.0,16.0,13.0,12.0,0.0,0.0,0.0,147.0,11.0,27.0,28.9
Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,3.0,0.0,0.0,32.0,17.0,1.0,5.0,3.0,22.0,2.0,0.0,0.0,132.0,19.0,15.0,55.9
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,2.0,0.0,0.0,11.0,40.0,0.0,3.0,9.0,15.0,0.0,0.0,0.0,119.0,1.0,6.0,14.3
Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,7.0,0.0,0.0,44.0,47.0,0.0,9.0,26.0,35.0,1.0,0.0,0.0,275.0,27.0,36.0,42.9
Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,10.0,0.0,0.0,39.0,66.0,0.0,28.0,51.0,70.0,0.0,2.0,0.0,479.0,21.0,27.0,43.8
Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,26.1,5.0,0.0,0.0,38.0,64.0,11.0,47.0,15.0,43.0,1.0,0.0,0.0,189.0,24.0,48.0,33.3
Nathaniel Mendez-Laing,eng ENG,"MF,FW",Cardiff City,eng Premier League,26,1992,10.9,0.0,0.0,0.0,7.0,3.0,3.0,27.0,11.0,23.0,1.0,0.0,0.0,79.0,18.0,38.0,32.1
Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,26,1992,20.9,4.0,0.0,0.0,25.0,45.0,2.0,53.0,9.0,22.0,0.0,0.0,0.0,154.0,8.0,11.0,42.1
Alexandre Mendy,gw GNB,FW,Guingamp,fr Ligue 1,24,1994,8.5,2.0,0.0,0.0,14.0,9.0,10.0,1.0,2.0,3.0,0.0,0.0,0.0,29.0,15.0,28.0,34.9
Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,24,1994,10.0,1.0,0.0,0.0,12.0,2.0,0.0,44.0,9.0,8.0,0.0,0.0,0.0,108.0,6.0,12.0,33.3
Edouard Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38.0,3.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0
Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,1995,28.1,2.0,0.0,0.0,29.0,42.0,0.0,74.0,25.0,30.0,0.0,1.0,0.0,293.0,39.0,26.0,60.0
Nampalys Mendy,fr FRA,MF,Leicester City,eng Premier League,26,1992,23.2,5.0,0.0,0.0,22.0,36.0,0.0,4.0,25.0,23.0,0.0,1.0,0.0,260.0,9.0,11.0,45.0
Hamza Mendyl,ma MAR,"DF,MF",Schalke 04,de Bundesliga,20,1997,6.0,5.0,0.0,0.0,11.0,6.0,0.0,13.0,8.0,14.0,0.0,0.0,0.0,44.0,3.0,3.0,50.0
Chris Mepham,wal WAL,DF,Bournemouth,eng Premier League,20,1997,9.4,1.0,0.0,0.0,7.0,4.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,88.0,27.0,9.0,75.0
Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,31,1987,19.3,10.0,0.0,0.0,32.0,19.0,2.0,4.0,17.0,27.0,1.0,1.0,0.0,179.0,33.0,27.0,55.0
Alex Meret,it ITA,GK,Napoli,it Serie A,21,1997,12.8,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0
Mehdi Merghem,fr FRA,"FW,MF",Guingamp,fr Ligue 1,21,1997,8.0,3.0,0.0,0.0,12.0,7.0,0.0,20.0,5.0,13.0,0.0,0.0,0.0,74.0,9.0,6.0,60.0
Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,22,1996,22.8,10.0,1.0,1.0,70.0,37.0,1.0,14.0,27.0,38.0,2.0,0.0,0.0,227.0,54.0,36.0,60.0
Sabin Merino,es ESP,"FW,MF",Leganés,es La Liga,26,1992,3.3,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,17.0,12.0,15.0,44.4
Martín Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dries Mertens,be BEL,FW,Napoli,it Serie A,31,1987,25.0,1.0,0.0,0.0,33.0,28.0,14.0,55.0,10.0,20.0,0.0,0.0,0.0,104.0,7.0,14.0,33.3
Roque Mesa,es ESP,MF,Sevilla,es La Liga,29,1989,19.4,11.0,1.0,1.0,45.0,26.0,2.0,25.0,19.0,36.0,1.0,1.0,0.0,199.0,3.0,20.0,13.0
Lionel Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,30.1,3.0,0.0,0.0,22.0,66.0,17.0,62.0,5.0,12.0,0.0,0.0,0.0,131.0,3.0,7.0,30.0
Romain Métanire,mg MAD,"DF,MF",Reims,fr Ligue 1,28,1990,3.5,1.0,1.0,0.0,6.0,5.0,1.0,2.0,4.0,7.0,0.0,1.0,0.0,33.0,1.0,3.0,25.0
Thomas Meunier,be BEL,"DF,MF",Paris S-G,fr Ligue 1,26,1991,17.9,2.0,0.0,0.0,23.0,4.0,5.0,59.0,9.0,26.0,1.0,0.0,1.0,180.0,26.0,10.0,72.2
Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,27.4,3.0,0.0,0.0,13.0,10.0,0.0,1.0,16.0,12.0,0.0,0.0,0.0,232.0,49.0,22.0,69.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Meyer,de GER,"MF,FW",Crystal Palace,eng Premier League,22,1995,15.7,3.0,0.0,0.0,10.0,18.0,1.0,8.0,10.0,16.0,1.0,0.0,0.0,117.0,2.0,10.0,16.7
Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8.0,5.0,0.0,0.0,11.0,4.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,126.0,23.0,5.0,82.1
Míchel,es ESP,MF,Valladolid,es La Liga,30,1988,28.4,9.0,0.0,0.0,43.0,22.0,4.0,39.0,34.0,47.0,0.0,1.0,0.0,337.0,23.0,35.0,39.7
Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,1.0,66.7
Petar Mićin,rs SRB,MF,Udinese,it Serie A,19,1998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel,es ESP,MF,Valladolid,es La Liga,18,1999,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,33.3
Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,12.4,2.0,1.0,1.0,14.0,19.0,1.0,9.0,11.0,11.0,0.0,0.0,0.0,98.0,16.0,18.0,47.1
Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,1997,33.4,8.0,1.0,1.0,60.0,19.0,1.0,14.0,35.0,36.0,0.0,0.0,0.0,378.0,82.0,48.0,63.1
Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,24,1994,26.6,4.0,0.0,0.0,43.0,28.0,16.0,10.0,6.0,10.0,0.0,0.0,0.0,76.0,36.0,55.0,39.6
Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,23,1995,26.6,7.0,1.0,0.0,60.0,34.0,12.0,32.0,23.0,34.0,0.0,0.0,0.0,216.0,76.0,73.0,51.0
Vanja Milinković-Savić,rs SRB,GK,SPAL,it Serie A,21,1997,1.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38.0,10.0,0.0,0.0,60.0,39.0,0.0,51.0,56.0,67.0,0.0,0.0,0.0,451.0,43.0,31.0,58.1
Pere Milla,es ESP,"FW,MF",Eibar,es La Liga,25,1992,3.8,0.0,0.0,0.0,7.0,5.0,2.0,7.0,3.0,6.0,0.0,0.0,0.0,17.0,6.0,12.0,33.3
Vincenzo Millico,it ITA,MF,Torino,it Serie A,17,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,32,1986,19.9,6.0,1.0,1.0,28.0,27.0,0.0,56.0,19.0,26.0,0.0,0.0,0.0,193.0,12.0,24.0,33.3
Santi Mina,es ESP,FW,Valencia,es La Liga,22,1995,20.6,4.0,0.0,0.0,40.0,41.0,13.0,11.0,4.0,14.0,1.0,0.0,0.0,89.0,33.0,72.0,31.4
Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,3.0,0.0,0.0,13.0,5.0,1.0,1.0,8.0,12.0,1.0,0.0,0.0,100.0,31.0,25.0,55.4
Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,20.0,3.0,3.0,50.0
Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,1.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,41.0,6.0,6.0,50.0
Kevin Mirallas,be BEL,"FW,MF",Fiorentina,it Serie A,30,1987,14.4,2.0,0.0,0.0,16.0,25.0,4.0,43.0,3.0,11.0,0.0,0.0,0.0,79.0,7.0,11.0,38.9
Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,1989,27.7,5.0,0.0,0.0,26.0,13.0,0.0,72.0,43.0,44.0,0.0,1.0,0.0,328.0,23.0,20.0,53.5
Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,3.0,0.0,0.0,20.0,10.0,1.0,1.0,13.0,13.0,0.0,2.0,0.0,124.0,17.0,11.0,60.7
Antonio Mirante,it ITA,GK,Roma,it Serie A,35,1983,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0
Virgil Misidjan,nl NED,"FW,MF",Nürnberg,de Bundesliga,25,1993,17.1,5.0,0.0,0.0,35.0,54.0,10.0,39.0,6.0,13.0,1.0,0.0,0.0,109.0,8.0,18.0,30.8
Simone Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,30.5,9.0,0.0,0.0,30.0,55.0,1.0,12.0,40.0,38.0,0.0,0.0,0.0,304.0,56.0,55.0,50.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kostas Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,6.4,0.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,11.0,42.1
Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,23,1994,36.4,7.0,0.0,0.0,61.0,59.0,34.0,8.0,8.0,10.0,1.0,0.0,0.0,137.0,168.0,171.0,49.6
Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,33.6,8.0,2.0,0.0,19.0,10.0,1.0,0.0,31.0,7.0,0.0,1.0,1.0,268.0,45.0,35.0,56.3
Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,de Bundesliga,21,1997,20.0,3.0,1.0,1.0,16.0,23.0,1.0,47.0,28.0,24.0,0.0,0.0,0.0,216.0,29.0,13.0,69.0
Henrikh Mkhitaryan,am ARM,"FW,MF",Arsenal,eng Premier League,29,1989,18.2,1.0,0.0,0.0,27.0,11.0,3.0,38.0,19.0,18.0,0.0,0.0,0.0,166.0,11.0,24.0,31.4
Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,32,1985,29.0,6.0,0.0,0.0,28.0,46.0,4.0,32.0,37.0,31.0,0.0,0.0,0.0,221.0,5.0,15.0,25.0
Kevin Möhwald,de GER,"MF,FW",Werder Bremen,de Bundesliga,25,1993,9.7,2.0,0.0,0.0,15.0,25.0,0.0,5.0,16.0,10.0,0.0,0.0,0.0,121.0,7.0,11.0,38.9
Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,29.3,7.0,1.0,1.0,35.0,13.0,1.0,14.0,35.0,23.0,0.0,1.0,0.0,331.0,28.0,25.0,52.8
Johan Mojica,co COL,"DF,MF",Girona,es La Liga,25,1992,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hakim El Mokeddem,br BRA,"FW,MF",Toulouse,fr Ligue 1,19,1999,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0
Jorge Molina,es ESP,FW,Getafe,es La Liga,36,1982,29.4,2.0,0.0,0.0,47.0,45.0,21.0,23.0,4.0,11.0,0.0,0.0,0.0,127.0,65.0,123.0,34.6
Cristian Molinaro,it ITA,"DF,MF",Frosinone,it Serie A,35,1983,12.9,2.0,0.0,0.0,16.0,21.0,4.0,26.0,12.0,8.0,0.0,0.0,0.0,109.0,14.0,13.0,51.9
Victor Mollejo,es ESP,"FW,MF",Atlético Madrid,es La Liga,17,2001,0.7,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,28.6
Florent Mollet,fr FRA,"MF,FW",Montpellier,fr Ligue 1,26,1991,28.5,6.0,1.0,1.0,46.0,33.0,7.0,65.0,17.0,17.0,0.0,0.0,0.0,194.0,8.0,26.0,23.5
Gabriele Moncini,it ITA,MF,SPAL,it Serie A,22,1996,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Monconduit,fr FRA,MF,Amiens,fr Ligue 1,27,1991,31.3,6.0,0.0,0.0,51.0,43.0,1.0,8.0,23.0,61.0,0.0,0.0,0.0,376.0,40.0,22.0,64.5
Kévin Monnet-Paquet,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,1988,16.5,4.0,0.0,0.0,22.0,10.0,1.0,28.0,10.0,32.0,0.0,1.0,0.0,153.0,16.0,50.0,24.2
Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,32,1986,20.7,5.0,0.0,0.0,17.0,21.0,1.0,20.0,23.0,27.0,1.0,0.0,0.0,165.0,25.0,27.0,48.1
Francisco Montero,es ESP,DF,Atlético Madrid,es La Liga,19,1999,4.5,2.0,0.0,0.0,6.0,1.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,27.0,2.0,6.0,25.0
Cristóbal Montiel Rodríguez,es ESP,FW,Fiorentina,it Serie A,18,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Martín Montoya,es ESP,DF,Brighton,eng Premier League,27,1991,24.1,4.0,0.0,0.0,29.0,17.0,0.0,30.0,39.0,26.0,0.0,0.0,0.0,214.0,15.0,24.0,38.5
Aaron Mooy,au AUS,"MF,FW",Huddersfield,eng Premier League,27,1990,25.9,4.0,0.0,0.0,26.0,15.0,1.0,56.0,20.0,43.0,0.0,0.0,0.0,283.0,8.0,20.0,28.6
Emre Mor,tr TUR,"FW,MF",Celta Vigo,es La Liga,21,1997,4.1,1.0,0.0,0.0,7.0,7.0,2.0,5.0,3.0,3.0,0.0,0.0,0.0,28.0,3.0,2.0,60.0
Alfredo Morales,us USA,MF,Düsseldorf,de Bundesliga,28,1990,17.0,6.0,0.0,0.0,43.0,16.0,1.0,6.0,19.0,17.0,0.0,0.0,0.0,172.0,54.0,34.0,61.4
Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,25,1992,12.0,5.0,0.0,0.0,29.0,19.0,14.0,13.0,5.0,10.0,0.0,0.0,0.0,45.0,43.0,43.0,50.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Morata,es ESP,FW,Chelsea,eng Premier League,25,1992,10.5,3.0,0.0,0.0,19.0,16.0,20.0,7.0,2.0,6.0,0.0,0.0,0.0,24.0,7.0,14.0,33.3
Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,28,1989,8.4,1.0,0.0,0.0,18.0,2.0,0.0,0.0,9.0,25.0,0.0,1.0,0.0,101.0,11.0,1.0,91.7
Steven Moreira,fr FRA,"DF,MF",Toulouse,fr Ligue 1,23,1994,9.6,2.0,0.0,0.0,13.0,5.0,2.0,13.0,6.0,6.0,0.0,0.0,0.0,75.0,5.0,8.0,38.5
Jérémy Morel,mg MAD,DF,Lyon,fr Ligue 1,34,1984,11.8,4.0,0.0,0.0,13.0,9.0,0.0,0.0,10.0,8.0,0.0,1.0,0.0,130.0,19.0,24.0,44.2
Alberto Moreno,es ESP,DF,Liverpool,eng Premier League,26,1992,1.7,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,20.0,1.0,1.0,50.0
Álex Moreno,es ESP,DF,Rayo Vallecano,es La Liga,25,1993,34.8,5.0,0.0,0.0,41.0,44.0,8.0,92.0,42.0,36.0,0.0,0.0,0.0,329.0,19.0,34.0,35.8
Gerard Moreno,es ESP,FW,Villarreal,es La Liga,26,1992,25.7,3.0,0.0,0.0,39.0,37.0,21.0,28.0,11.0,16.0,0.0,0.0,0.0,116.0,42.0,37.0,53.2
Héctor Moreno,mx MEX,DF,Real Sociedad,es La Liga,30,1988,21.5,2.0,0.0,0.0,17.0,13.0,3.0,5.0,12.0,10.0,0.0,0.0,0.0,199.0,29.0,19.0,60.4
Sergio Moreno,es ESP,MF,Rayo Vallecano,es La Liga,,,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Moretti,it ITA,DF,Torino,it Serie A,37,1981,22.3,5.0,0.0,0.0,27.0,23.0,0.0,3.0,19.0,20.0,0.0,0.0,0.0,222.0,34.0,21.0,61.8
Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,34,1984,21.4,3.0,2.0,2.0,18.0,6.0,3.0,1.0,21.0,16.0,0.0,0.0,0.0,245.0,52.0,27.0,65.8
Manu Morlanes,es ESP,MF,Villarreal,es La Liga,19,1999,6.8,2.0,0.0,0.0,13.0,6.0,0.0,3.0,3.0,13.0,0.0,0.0,0.0,70.0,7.0,8.0,46.7
Loren Morón,es ESP,FW,Betis,es La Liga,24,1993,21.7,4.0,0.0,0.0,30.0,47.0,25.0,8.0,7.0,16.0,2.0,0.0,0.0,85.0,13.0,44.0,22.8
Sean Morrison,eng ENG,DF,Cardiff City,eng Premier League,27,1991,33.8,6.0,0.0,0.0,32.0,21.0,9.0,16.0,35.0,30.0,0.0,3.0,0.0,388.0,183.0,82.0,69.1
Victor Moses,ng NGA,FW,Chelsea,eng Premier League,27,1990,0.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
Lebo Mothiba,za RSA,FW,Lille,fr Ligue 1,22,1996,2.8,0.0,0.0,0.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,9.0,25.0
Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,22,1996,19.7,3.0,0.0,0.0,50.0,26.0,9.0,18.0,3.0,6.0,2.0,0.0,0.0,57.0,29.0,48.0,37.7
François Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,28,1990,21.5,3.0,0.0,0.0,24.0,19.0,1.0,43.0,22.0,23.0,0.0,0.0,0.0,230.0,27.0,25.0,51.9
Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0
