Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Yoann Andreu,fr FRA,DF,Angers,fr Ligue 1,29,1989,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Miguel Ángel Moyá,es ESP,GK,Real Sociedad,es La Liga,34,1984,11.0,362.0,258.0,104.0,27.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,189.0,21.0,152.0,45.0,266.0,0.0,0.0,33.0,292.0,2.0,7.0,1.0,0.0
José Ángel,es ESP,DF,Eibar,es La Liga,28,1989,33.6,2147.0,1628.0,519.0,65.0,3.0,307.0,132.0,142.0,46.0,1.0,14.0,0.0,756.0,394.0,997.0,1425.0,176.0,100.0,408.0,10.0,1403.0,12.0,81.0,35.0,72.0
Cristian Ansaldi,ar ARG,"DF,MF",Torino,it Serie A,31,1986,20.1,878.0,675.0,203.0,31.0,0.0,122.0,82.0,131.0,24.0,1.0,3.0,0.0,391.0,136.0,351.0,354.0,361.0,12.0,147.0,1.0,579.0,7.0,23.0,18.0,26.0
Mirco Antenucci,it ITA,FW,SPAL,it Serie A,33,1984,23.7,563.0,523.0,40.0,1.0,1.0,132.0,3.0,29.0,0.0,0.0,0.0,0.0,404.0,98.0,61.0,74.0,419.0,30.0,4.0,13.0,425.0,0.0,7.0,15.0,29.0
Waldemar Anton,de GER,DF,Hannover 96,de Bundesliga,22,1996,34.0,1704.0,1628.0,76.0,64.0,1.0,243.0,58.0,2.0,0.0,0.0,0.0,0.0,1250.0,180.0,274.0,280.0,1262.0,112.0,12.0,6.0,1434.0,3.0,36.0,11.0,40.0
Luca Antonelli,it ITA,"DF,MF",Empoli,it Serie A,31,1987,8.4,379.0,326.0,53.0,8.0,0.0,31.0,5.0,9.0,0.0,0.0,0.0,0.0,240.0,52.0,87.0,238.0,80.0,14.0,45.0,0.0,273.0,4.0,9.0,8.0,14.0
Mauro Antonio Burruchaga,ar ARG,MF,Chievo,it Serie A,20,1998,0.6,37.0,35.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,4.0,27.0,9.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail Antonio,eng ENG,"FW,MF",West Ham,eng Premier League,28,1990,23.4,777.0,720.0,57.0,1.0,4.0,163.0,25.0,45.0,0.0,0.0,0.0,0.0,449.0,138.0,190.0,82.0,527.0,62.0,53.0,11.0,513.0,2.0,28.0,20.0,40.0
Antoñito,es ESP,"DF,MF",Valladolid,es La Liga,30,1987,20.7,902.0,743.0,159.0,9.0,0.0,127.0,20.0,65.0,0.0,0.0,0.0,0.0,475.0,208.0,219.0,74.0,645.0,26.0,150.0,2.0,671.0,5.0,20.0,15.0,36.0
Vitorino Antunes,pt POR,DF,Getafe,es La Liga,31,1987,24.2,1178.0,814.0,364.0,62.0,2.0,127.0,59.0,83.0,47.0,1.0,5.0,2.0,398.0,279.0,501.0,764.0,77.0,71.0,255.0,1.0,713.0,8.0,49.0,36.0,53.0
Anuar,ma MAR,MF,Valladolid,es La Liga,23,1995,12.0,401.0,390.0,11.0,5.0,0.0,81.0,10.0,4.0,4.0,0.0,2.0,1.0,263.0,60.0,78.0,35.0,305.0,43.0,0.0,2.0,306.0,4.0,12.0,7.0,11.0
Dennis Aogo,de GER,MF,Stuttgart,de Bundesliga,31,1987,11.4,565.0,509.0,56.0,21.0,0.0,77.0,32.0,16.0,25.0,0.0,0.0,0.0,361.0,73.0,131.0,462.0,54.0,31.0,9.0,4.0,465.0,3.0,7.0,3.0,12.0
Houssem Aouar,fr FRA,MF,Lyon,fr Ligue 1,20,1998,34.0,2069.0,2035.0,34.0,23.0,11.0,321.0,58.0,12.0,2.0,0.0,0.0,0.0,1736.0,191.0,142.0,159.0,1854.0,38.0,8.0,4.0,1801.0,4.0,21.0,42.0,47.0
Emmanuel Apeh,ng NGA,MF,Celta Vigo,es La Liga,21,1996,0.2,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
Mauro Arambarri,uy URU,MF,Getafe,es La Liga,22,1995,29.7,804.0,775.0,29.0,19.0,0.0,146.0,65.0,18.0,2.0,0.0,2.0,0.0,369.0,136.0,299.0,98.0,597.0,67.0,3.0,6.0,560.0,7.0,23.0,14.0,25.0
Guilherme Arana,br BRA,"MF,DF",Sevilla,es La Liga,21,1997,7.0,295.0,242.0,53.0,5.0,0.0,54.0,3.0,10.0,0.0,0.0,0.0,0.0,194.0,57.0,44.0,212.0,22.0,10.0,48.0,1.0,239.0,2.0,6.0,5.0,15.0
Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,29,1989,21.0,1647.0,1596.0,51.0,37.0,10.0,251.0,31.0,10.0,11.0,0.0,3.0,1.0,1270.0,190.0,187.0,196.0,1371.0,50.0,3.0,17.0,1449.0,8.0,15.0,24.0,26.0
Luiz Araújo,br BRA,"FW,MF",Lille,fr Ligue 1,22,1996,8.7,311.0,284.0,27.0,10.0,1.0,72.0,18.0,17.0,10.0,2.0,4.0,0.0,200.0,40.0,71.0,253.0,41.0,7.0,7.0,1.0,232.0,5.0,6.0,5.0,9.0
Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,26,1991,29.8,1478.0,1432.0,46.0,41.0,1.0,195.0,25.0,3.0,0.0,0.0,0.0,0.0,1156.0,119.0,203.0,200.0,1158.0,83.0,5.0,2.0,1299.0,3.0,17.0,11.0,10.0
Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,31,1987,21.7,1094.0,1033.0,61.0,39.0,0.0,123.0,79.0,7.0,0.0,0.0,0.0,0.0,637.0,120.0,337.0,235.0,727.0,97.0,22.0,2.0,855.0,2.0,37.0,17.0,15.0
Joaquín Ardaiz,uy URU,FW,Frosinone,it Serie A,19,1999,0.2,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,25,1993,21.0,508.0,350.0,158.0,24.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,378.0,15.0,115.0,36.0,372.0,0.0,0.0,96.0,437.0,0.0,11.0,1.0,1.0
Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,26,1992,19.7,1037.0,856.0,181.0,8.0,5.0,191.0,11.0,43.0,0.0,0.0,0.0,0.0,618.0,190.0,229.0,71.0,702.0,65.0,173.0,4.0,821.0,1.0,8.0,24.0,31.0
Lorenzo Ariaudo,it ITA,DF,Frosinone,it Serie A,29,1989,18.7,608.0,570.0,38.0,37.0,1.0,84.0,18.0,0.0,0.0,0.0,0.0,0.0,427.0,44.0,137.0,271.0,275.0,42.0,1.0,4.0,512.0,1.0,10.0,1.0,2.0
Nicolò Armini,it ITA,DF,Lazio,it Serie A,17,2001,0.4,25.0,23.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,3.0,3.0,19.0,1.0,2.0,0.0,17.0,0.0,2.0,1.0,0.0
Yoël Armougom,fr FRA,"DF,MF",Caen,fr Ligue 1,20,1998,20.6,910.0,724.0,186.0,6.0,2.0,128.0,21.0,49.0,1.0,0.0,0.0,0.0,448.0,167.0,295.0,629.0,43.0,47.0,179.0,1.0,636.0,0.0,21.0,18.0,32.0
Stuart Armstrong,sco SCO,"MF,FW",Southampton,eng Premier League,26,1992,15.9,652.0,619.0,33.0,4.0,4.0,155.0,17.0,13.0,13.0,0.0,0.0,0.0,448.0,112.0,92.0,114.0,478.0,37.0,7.0,5.0,498.0,3.0,8.0,21.0,34.0
José Arnaiz,es ESP,"DF,MF",Leganés,es La Liga,23,1995,1.3,32.0,31.0,1.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,7.0,8.0,20.0,2.0,0.0,0.0,25.0,0.0,1.0,1.0,3.0
Marko Arnautović,at AUT,FW,West Ham,eng Premier League,29,1989,22.1,655.0,614.0,41.0,2.0,4.0,126.0,9.0,28.0,0.0,0.0,0.0,0.0,459.0,120.0,76.0,85.0,505.0,46.0,4.0,6.0,496.0,2.0,14.0,15.0,34.0
Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,24,1994,31.9,1469.0,1262.0,207.0,116.0,5.0,221.0,114.0,61.0,69.0,8.0,7.0,1.0,824.0,213.0,432.0,1060.0,304.0,62.0,22.0,9.0,1105.0,6.0,41.0,17.0,35.0
Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,23,1994,36.0,1136.0,851.0,285.0,37.0,0.0,123.0,36.0,0.0,0.0,0.0,0.0,0.0,774.0,63.0,299.0,152.0,809.0,2.0,0.0,164.0,974.0,2.0,22.0,4.0,0.0
Harry Arter,ie IRL,MF,Cardiff City,eng Premier League,28,1989,22.2,689.0,628.0,61.0,14.0,0.0,119.0,17.0,14.0,0.0,0.0,0.0,0.0,448.0,123.0,118.0,316.0,307.0,55.0,2.0,4.0,534.0,3.0,15.0,12.0,17.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwadwo Asamoah,gh GHA,DF,Inter,it Serie A,29,1988,29.7,2216.0,1990.0,226.0,25.0,0.0,264.0,51.0,59.0,0.0,0.0,0.0,0.0,1571.0,331.0,314.0,1769.0,194.0,35.0,201.0,8.0,1933.0,1.0,13.0,42.0,44.0
Takuma Asano,jp JPN,"MF,FW",Hannover 96,de Bundesliga,23,1994,7.8,170.0,167.0,3.0,2.0,0.0,48.0,3.0,8.0,0.0,0.0,0.0,0.0,117.0,35.0,18.0,39.0,110.0,10.0,1.0,5.0,118.0,1.0,4.0,8.0,9.0
Santiago Ascacíbar,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,1140.0,1111.0,29.0,22.0,1.0,167.0,23.0,10.0,1.0,0.0,0.0,0.0,810.0,158.0,172.0,200.0,793.0,120.0,5.0,5.0,923.0,4.0,20.0,21.0,34.0
Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,805.0,471.0,334.0,83.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,296.0,57.0,452.0,79.0,547.0,0.0,0.0,129.0,521.0,8.0,19.0,3.0,0.0
Marco Asensio,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,1020.0,969.0,51.0,6.0,8.0,175.0,31.0,72.0,22.0,1.0,1.0,0.0,803.0,95.0,122.0,846.0,131.0,15.0,22.0,5.0,842.0,6.0,9.0,16.0,43.0
Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,904.0,859.0,45.0,14.0,2.0,187.0,23.0,31.0,5.0,0.0,0.0,0.0,667.0,147.0,90.0,604.0,223.0,46.0,12.0,8.0,722.0,4.0,4.0,27.0,29.0
Simon Asta,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,35.0,30.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,4.0,13.0,3.0,23.0,3.0,5.0,0.0,21.0,0.0,0.0,1.0,1.0
Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,eng Premier League,26,1992,16.6,454.0,445.0,9.0,0.0,0.0,132.0,6.0,30.0,3.0,1.0,1.0,0.0,296.0,78.0,80.0,348.0,64.0,26.0,6.0,4.0,335.0,3.0,12.0,9.0,20.0
Youcef Attal,dz ALG,"DF,MF",Nice,fr Ligue 1,22,1996,25.1,1278.0,1077.0,201.0,28.0,1.0,176.0,26.0,58.0,2.0,0.0,1.0,0.0,888.0,182.0,208.0,66.0,982.0,39.0,171.0,1.0,1027.0,1.0,17.0,34.0,39.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,742.0,703.0,39.0,0.0,4.0,165.0,8.0,42.0,0.0,0.0,0.0,0.0,507.0,126.0,109.0,69.0,614.0,32.0,4.0,4.0,526.0,7.0,13.0,19.0,41.0
Emil Audero,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,1158.0,775.0,383.0,88.0,0.0,93.0,13.0,0.0,0.0,0.0,0.0,0.0,636.0,61.0,461.0,127.0,810.0,0.0,0.0,187.0,849.0,4.0,18.0,7.0,4.0
Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,80.0,80.0,0.0,0.0,1.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,64.0,8.0,8.0,8.0,63.0,8.0,0.0,0.0,65.0,0.0,1.0,3.0,2.0
Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,1979.0,1623.0,356.0,40.0,1.0,279.0,53.0,100.0,20.0,0.0,0.0,0.0,1107.0,451.0,421.0,1393.0,155.0,97.0,296.0,8.0,1559.0,3.0,30.0,35.0,55.0
Serge Aurier,ci CIV,"DF,MF",Tottenham,eng Premier League,25,1992,6.3,343.0,289.0,54.0,4.0,0.0,65.0,5.0,17.0,0.0,0.0,0.0,0.0,203.0,74.0,66.0,39.0,232.0,15.0,50.0,0.0,253.0,0.0,5.0,7.0,16.0
Charlie Austin,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,208.0,200.0,8.0,1.0,1.0,58.0,3.0,2.0,0.0,0.0,0.0,0.0,108.0,48.0,52.0,17.0,132.0,38.0,0.0,5.0,127.0,1.0,6.0,2.0,6.0
Ezequiel Ávila,ar ARG,"FW,MF",Huesca,es La Liga,24,1994,22.2,576.0,548.0,28.0,1.0,4.0,106.0,42.0,39.0,3.0,0.0,0.0,0.0,230.0,131.0,215.0,148.0,299.0,69.0,12.0,8.0,314.0,6.0,25.0,18.0,36.0
Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,273.0,262.0,11.0,0.0,0.0,66.0,0.0,10.0,0.0,0.0,0.0,0.0,195.0,36.0,42.0,24.0,214.0,8.0,1.0,6.0,201.0,2.0,2.0,5.0,19.0
Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,1430.0,1339.0,91.0,80.0,1.0,167.0,93.0,4.0,0.0,0.0,0.0,0.0,1075.0,106.0,249.0,103.0,1243.0,55.0,11.0,7.0,1265.0,2.0,20.0,15.0,16.0
Floyd Ayité,tg TOG,"FW,MF",Fulham,eng Premier League,29,1988,5.3,209.0,203.0,6.0,2.0,0.0,34.0,3.0,5.0,2.0,0.0,0.0,1.0,155.0,21.0,33.0,43.0,143.0,12.0,2.0,4.0,159.0,0.0,2.0,1.0,10.0
César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,2892.0,2533.0,359.0,27.0,2.0,390.0,30.0,91.0,0.0,0.0,0.0,0.0,2078.0,379.0,435.0,158.0,2239.0,132.0,332.0,7.0,2471.0,6.0,26.0,23.0,93.0
Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,1037.0,995.0,42.0,40.0,0.0,140.0,38.0,0.0,0.0,0.0,0.0,0.0,731.0,117.0,189.0,134.0,816.0,57.0,2.0,7.0,856.0,1.0,33.0,8.0,11.0
Florian Baak,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,90.0,74.0,16.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,52.0,15.0,23.0,68.0,3.0,4.0,15.0,0.0,70.0,0.0,2.0,0.0,2.0
Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,303.0,264.0,39.0,0.0,1.0,59.0,2.0,4.0,0.0,0.0,0.0,0.0,228.0,46.0,29.0,28.0,240.0,17.0,4.0,4.0,248.0,0.0,1.0,4.0,12.0
Ryan Babel,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,515.0,485.0,30.0,7.0,0.0,105.0,17.0,17.0,15.0,6.0,4.0,2.0,373.0,68.0,74.0,36.0,456.0,13.0,4.0,2.0,410.0,2.0,8.0,9.0,25.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Bacca,co COL,FW,Villarreal,es La Liga,31,1986,14.1,274.0,257.0,17.0,0.0,2.0,49.0,5.0,15.0,0.0,0.0,0.0,0.0,192.0,43.0,39.0,18.0,221.0,23.0,1.0,2.0,192.0,0.0,2.0,18.0,11.0
Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,eng Premier League,20,1997,15.7,763.0,694.0,69.0,27.0,7.0,157.0,36.0,13.0,16.0,4.0,2.0,0.0,484.0,105.0,174.0,130.0,575.0,20.0,20.0,3.0,559.0,2.0,26.0,25.0,23.0
Leandro Bacuna,cw CUW,"MF,DF",Cardiff City,eng Premier League,26,1991,6.2,168.0,147.0,21.0,8.0,1.0,35.0,6.0,4.0,1.0,0.0,0.0,1.0,81.0,29.0,58.0,15.0,125.0,10.0,11.0,1.0,114.0,2.0,3.0,7.0,5.0
Milan Badelj,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,877.0,849.0,28.0,20.0,1.0,124.0,24.0,9.0,4.0,0.0,0.0,0.0,643.0,98.0,136.0,132.0,680.0,49.0,3.0,3.0,736.0,4.0,9.0,19.0,16.0
Holger Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,265.0,260.0,5.0,5.0,0.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,196.0,29.0,40.0,213.0,20.0,24.0,0.0,1.0,241.0,0.0,5.0,0.0,2.0
Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,512.0,449.0,63.0,2.0,1.0,109.0,5.0,32.0,0.0,0.0,0.0,0.0,354.0,98.0,60.0,49.0,399.0,24.0,6.0,13.0,349.0,0.0,12.0,15.0,38.0
Daniel Baier,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,1604.0,1527.0,77.0,54.0,2.0,267.0,44.0,17.0,0.0,0.0,0.0,0.0,932.0,236.0,436.0,105.0,1305.0,141.0,20.0,15.0,1226.0,8.0,31.0,25.0,33.0
Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,20,1997,21.3,961.0,843.0,118.0,23.0,1.0,198.0,61.0,93.0,71.0,9.0,13.0,2.0,595.0,121.0,245.0,690.0,204.0,32.0,22.0,0.0,637.0,3.0,20.0,20.0,49.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,310.0,304.0,6.0,4.0,0.0,51.0,8.0,1.0,0.0,0.0,0.0,0.0,239.0,26.0,45.0,52.0,241.0,8.0,2.0,0.0,267.0,0.0,8.0,1.0,3.0
Leighton Baines,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,261.0,194.0,67.0,11.0,0.0,43.0,4.0,8.0,8.0,0.0,0.0,0.0,159.0,45.0,57.0,176.0,19.0,16.0,48.0,2.0,206.0,0.0,2.0,5.0,5.0
Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,406.0,398.0,8.0,7.0,3.0,96.0,4.0,7.0,0.0,0.0,0.0,0.0,250.0,71.0,85.0,48.0,310.0,30.0,1.0,5.0,305.0,2.0,7.0,12.0,18.0
Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1353.0,1322.0,31.0,31.0,4.0,208.0,26.0,2.0,0.0,0.0,0.0,0.0,1051.0,185.0,117.0,249.0,980.0,73.0,0.0,5.0,1177.0,1.0,19.0,27.0,16.0
Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,439.0,428.0,11.0,5.0,0.0,55.0,8.0,8.0,1.0,0.0,0.0,0.0,346.0,49.0,44.0,59.0,351.0,19.0,5.0,2.0,356.0,1.0,6.0,10.0,11.0
Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,838.0,816.0,22.0,21.0,0.0,104.0,13.0,0.0,0.0,0.0,0.0,0.0,569.0,84.0,185.0,119.0,621.0,64.0,1.0,7.0,655.0,2.0,19.0,10.0,15.0
Keita Baldé,sn SEN,"FW,MF",Inter,it Serie A,23,1995,9.9,344.0,337.0,7.0,2.0,0.0,45.0,11.0,36.0,3.0,1.0,1.0,0.0,252.0,40.0,52.0,79.0,251.0,8.0,2.0,3.0,259.0,0.0,9.0,8.0,18.0
Gareth Bale,wal WAL,FW,Real Madrid,es La Liga,29,1989,19.8,783.0,758.0,25.0,4.0,1.0,120.0,44.0,78.0,0.0,0.0,0.0,0.0,489.0,135.0,159.0,624.0,59.0,60.0,20.0,6.0,569.0,6.0,13.0,12.0,29.0
Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,230.0,185.0,45.0,2.0,0.0,35.0,3.0,4.0,0.0,0.0,0.0,0.0,120.0,48.0,62.0,150.0,19.0,14.0,43.0,1.0,174.0,0.0,8.0,4.0,6.0
Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,1997,0.3,25.0,21.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,18.0,4.0,3.0,2.0,23.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
Fodé Ballo-Touré,fr FRA,DF,Lille,fr Ligue 1,21,1997,17.7,775.0,612.0,163.0,14.0,1.0,112.0,11.0,24.0,0.0,0.0,0.0,0.0,471.0,147.0,157.0,511.0,57.0,38.0,149.0,1.0,580.0,1.0,15.0,11.0,28.0
Fodé Ballo-Touré,fr FRA,DF,Monaco,fr Ligue 1,21,1997,17.7,835.0,648.0,187.0,9.0,0.0,152.0,15.0,62.0,0.0,0.0,0.0,0.0,460.0,202.0,173.0,565.0,57.0,23.0,178.0,0.0,633.0,2.0,20.0,10.0,35.0
Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,711.0,655.0,56.0,37.0,1.0,111.0,22.0,12.0,18.0,4.0,6.0,3.0,515.0,56.0,140.0,41.0,664.0,5.0,1.0,0.0,579.0,2.0,11.0,8.0,17.0
Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,218.0,211.0,7.0,3.0,0.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,147.0,28.0,43.0,28.0,164.0,19.0,4.0,0.0,174.0,1.0,5.0,2.0,4.0
Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,237.0,221.0,16.0,4.0,2.0,50.0,19.0,5.0,0.0,0.0,0.0,0.0,152.0,34.0,51.0,36.0,182.0,9.0,1.0,4.0,168.0,0.0,7.0,2.0,9.0
Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,230.0,209.0,21.0,1.0,0.0,52.0,11.0,1.0,0.0,0.0,0.0,0.0,118.0,59.0,53.0,20.0,180.0,13.0,0.0,12.0,158.0,1.0,8.0,5.0,7.0
Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,1276.0,974.0,302.0,16.0,1.0,204.0,12.0,48.0,0.0,0.0,0.0,0.0,714.0,241.0,321.0,99.0,830.0,45.0,286.0,3.0,976.0,2.0,34.0,19.0,42.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,22,1996,33.4,1224.0,1158.0,66.0,20.0,5.0,267.0,29.0,39.0,21.0,0.0,1.0,0.0,950.0,142.0,132.0,140.0,1003.0,33.0,24.0,2.0,962.0,1.0,14.0,34.0,55.0
Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,580.0,561.0,19.0,14.0,1.0,126.0,13.0,3.0,0.0,0.0,0.0,0.0,332.0,92.0,156.0,82.0,385.0,63.0,4.0,2.0,397.0,3.0,27.0,15.0,17.0
Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,1991,10.3,317.0,311.0,6.0,0.0,0.0,59.0,5.0,22.0,0.0,0.0,0.0,0.0,200.0,54.0,63.0,79.0,191.0,28.0,6.0,8.0,227.0,2.0,4.0,7.0,21.0
Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,2208.0,1966.0,242.0,140.0,2.0,401.0,136.0,42.0,94.0,10.0,8.0,6.0,1475.0,255.0,478.0,228.0,1911.0,47.0,7.0,5.0,1820.0,10.0,29.0,43.0,47.0
Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,1261.0,1203.0,58.0,33.0,1.0,165.0,51.0,7.0,0.0,0.0,0.0,0.0,811.0,138.0,312.0,83.0,1028.0,77.0,25.0,15.0,1008.0,7.0,31.0,12.0,17.0
Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,1992,13.7,394.0,379.0,15.0,1.0,2.0,95.0,7.0,11.0,1.0,0.0,0.0,0.0,288.0,65.0,41.0,59.0,290.0,22.0,9.0,5.0,289.0,0.0,8.0,5.0,34.0
Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,1994,3.7,183.0,174.0,9.0,3.0,0.0,32.0,4.0,3.0,4.0,0.0,0.0,0.0,144.0,22.0,17.0,136.0,34.0,8.0,2.0,2.0,152.0,1.0,3.0,3.0,1.0
Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,1309.0,1134.0,175.0,47.0,0.0,187.0,49.0,28.0,0.0,0.0,0.0,0.0,745.0,198.0,366.0,885.0,189.0,75.0,128.0,6.0,1021.0,6.0,43.0,13.0,25.0
Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,671.0,659.0,12.0,11.0,1.0,145.0,12.0,4.0,1.0,0.0,0.0,0.0,575.0,52.0,44.0,150.0,490.0,23.0,0.0,2.0,581.0,1.0,11.0,15.0,18.0
Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,1211.0,1113.0,98.0,48.0,6.0,191.0,40.0,43.0,30.0,3.0,2.0,0.0,811.0,172.0,228.0,193.0,962.0,42.0,7.0,4.0,894.0,6.0,24.0,33.0,47.0
