Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen touches,Def 3rd touches,Mid 3rd touches,Att 3rd touches,Touches in Box,Live ball touches,Successful Dribbles,Attempted Dribbles,Successful Dribble %,Players dribbled past,Megs,Carries,Total Distance carries,ProgDist carries,Pass Targets,Passes Received,Passes Received %,Miscon,Passes Dispossed
Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,1107.0,1006.0,1103.0,4.0,1.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,417.0,2795.0,1789.0,345.0,343.0,99.4,0.0,0.0
Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,745.0,52.0,240.0,385.0,174.0,14.0,659.0,31.0,39.0,79.5,31.0,1.0,489.0,3269.0,2056.0,463.0,424.0,91.6,9.0,23.0
Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,1136.0,16.0,71.0,494.0,611.0,139.0,1122.0,18.0,37.0,48.6,23.0,1.0,692.0,3007.0,1185.0,1632.0,876.0,53.7,91.0,54.0
Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,31,1988,8.4,589.0,3.0,36.0,320.0,266.0,33.0,560.0,5.0,12.0,41.7,7.0,0.0,459.0,2237.0,1120.0,605.0,489.0,80.8,10.0,12.0
Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,1437.0,222.0,776.0,581.0,175.0,17.0,1296.0,18.0,19.0,94.7,18.0,0.0,791.0,5592.0,2760.0,805.0,760.0,94.4,10.0,10.0
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,355.0,14.0,25.0,175.0,173.0,64.0,330.0,19.0,31.0,61.3,20.0,2.0,225.0,1224.0,519.0,491.0,255.0,51.9,44.0,23.0
Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,1416.0,55.0,391.0,903.0,246.0,9.0,1388.0,23.0,29.0,79.3,24.0,0.0,1002.0,6305.0,3690.0,1053.0,1014.0,96.3,10.0,24.0
Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,626.0,49.0,278.0,361.0,32.0,8.0,610.0,2.0,2.0,100.0,2.0,0.0,398.0,2518.0,1771.0,412.0,408.0,99.0,1.0,2.0
Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,12.9,421.0,1.0,36.0,149.0,276.0,56.0,411.0,32.0,62.0,51.6,33.0,1.0,334.0,3033.0,1926.0,539.0,305.0,56.6,47.0,34.0
Alessandro Matri,it ITA,"FW,MF",Brescia,it Serie A,34,1984,1.0,50.0,1.0,2.0,20.0,30.0,11.0,46.0,2.0,5.0,40.0,3.0,0.0,34.0,83.0,17.0,72.0,41.0,56.9,1.0,8.0
Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,549.0,42.0,172.0,251.0,172.0,12.0,505.0,10.0,16.0,62.5,11.0,0.0,356.0,2649.0,1594.0,363.0,322.0,88.7,6.0,12.0
Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,1374.0,28.0,213.0,787.0,425.0,50.0,1334.0,13.0,28.0,46.4,16.0,2.0,903.0,3619.0,1471.0,1186.0,1017.0,85.8,30.0,32.0
Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,1063.0,16.0,79.0,445.0,597.0,190.0,999.0,34.0,70.0,48.6,36.0,1.0,774.0,5008.0,2544.0,1440.0,763.0,53.0,57.0,70.0
Stephy Mavididi,eng ENG,"FW,MF",Dijon,fr Ligue 1,21,1998,15.5,582.0,10.0,96.0,309.0,244.0,55.0,574.0,39.0,76.0,51.3,46.0,2.0,472.0,4080.0,2396.0,645.0,417.0,64.7,45.0,49.0
Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,1680.0,71.0,507.0,777.0,514.0,33.0,1238.0,8.0,10.0,80.0,8.0,0.0,835.0,4958.0,2661.0,965.0,808.0,83.7,28.0,17.0
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,30,1989,5.0,180.0,3.0,15.0,63.0,112.0,31.0,176.0,12.0,18.0,66.7,13.0,2.0,123.0,752.0,387.0,206.0,135.0,65.5,11.0,14.0
Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,1.3,101.0,0.0,12.0,48.0,49.0,7.0,84.0,6.0,8.0,75.0,6.0,0.0,66.0,461.0,249.0,73.0,61.0,83.6,4.0,4.0
Kévin Mayi,fr FRA,FW,Brest,fr Ligue 1,26,1993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,100.0,0.0,0.0
Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,782.0,17.0,68.0,424.0,345.0,87.0,758.0,30.0,57.0,52.6,32.0,2.0,589.0,3396.0,1507.0,980.0,604.0,61.6,35.0,50.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,31.0,0.0,1.0,27.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,21.0,82.0,47.0,27.0,23.0,85.2,0.0,0.0
Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,1217.0,75.0,326.0,564.0,403.0,40.0,991.0,52.0,80.0,65.0,55.0,3.0,667.0,4457.0,2771.0,692.0,601.0,86.8,29.0,27.0
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,937.0,2.0,24.0,344.0,647.0,208.0,904.0,59.0,115.0,51.3,70.0,4.0,777.0,5887.0,4153.0,1040.0,813.0,78.2,44.0,43.0
Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,992.0,80.0,380.0,489.0,178.0,11.0,833.0,11.0,15.0,73.3,12.0,1.0,576.0,3104.0,1513.0,613.0,575.0,93.8,7.0,9.0
Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,83.0,1.0,17.0,48.0,24.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,58.0,142.0,66.0,71.0,69.0,97.2,1.0,0.0
Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,48.0,1.0,7.0,23.0,23.0,5.0,42.0,1.0,4.0,25.0,1.0,0.0,38.0,322.0,218.0,39.0,36.0,92.3,0.0,2.0
Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,17,2002,4.4,183.0,0.0,30.0,91.0,75.0,18.0,177.0,14.0,24.0,58.3,14.0,0.0,147.0,1058.0,651.0,175.0,135.0,77.1,6.0,11.0
James McArthur,sco SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,1935.0,109.0,480.0,1038.0,518.0,104.0,1868.0,32.0,49.0,65.3,33.0,1.0,1249.0,6663.0,3188.0,1347.0,1178.0,87.5,42.0,44.0
Oliver McBurnie,sco SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,933.0,50.0,114.0,405.0,461.0,114.0,917.0,25.0,44.0,56.8,26.0,1.0,436.0,2466.0,1234.0,1211.0,636.0,52.5,52.0,42.0
Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,896.0,710.0,892.0,6.0,0.0,0.0,617.0,2.0,2.0,100.0,2.0,0.0,392.0,1923.0,1058.0,354.0,353.0,99.7,1.0,0.0
James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,1018.0,35.0,238.0,623.0,205.0,15.0,948.0,6.0,11.0,54.5,9.0,2.0,517.0,2437.0,894.0,606.0,539.0,88.9,11.0,15.0
John McGinn,sco SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,1105.0,43.0,215.0,532.0,439.0,75.0,1042.0,53.0,69.0,76.8,55.0,0.0,769.0,5339.0,2811.0,826.0,684.0,82.8,37.0,57.0
David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,895.0,25.0,95.0,418.0,425.0,66.0,881.0,31.0,47.0,66.0,34.0,2.0,566.0,3074.0,1269.0,1088.0,657.0,60.4,57.0,31.0
Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,57.0,52.0,57.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,47.0,20.0,20.0,100.0,0.0,0.0
Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,23.0,1345.0,78.0,408.0,735.0,303.0,50.0,1306.0,26.0,44.0,59.1,28.0,0.0,810.0,4929.0,2854.0,989.0,842.0,85.1,28.0,24.0
Kenny McLean,sco SCO,MF,Norwich City,eng Premier League,27,1992,33.0,2028.0,108.0,569.0,1140.0,457.0,27.0,1950.0,34.0,49.0,69.4,36.0,5.0,1309.0,7143.0,3554.0,1623.0,1403.0,86.4,40.0,38.0
Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,1700.0,50.0,292.0,859.0,747.0,51.0,1575.0,80.0,135.0,59.3,84.0,6.0,1277.0,11291.0,5740.0,1236.0,1037.0,83.9,39.0,81.0
Scott McTominay,sco SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,1289.0,69.0,324.0,782.0,258.0,23.0,1268.0,31.0,47.0,66.0,35.0,5.0,910.0,5100.0,2451.0,915.0,850.0,92.9,24.0,32.0
Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,490.0,59.0,251.0,200.0,64.0,11.0,448.0,6.0,8.0,75.0,6.0,1.0,287.0,1473.0,810.0,311.0,292.0,93.9,2.0,1.0
Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,1256.0,84.0,379.0,788.0,148.0,2.0,1205.0,12.0,15.0,80.0,13.0,0.0,772.0,3734.0,1927.0,841.0,794.0,94.4,7.0,9.0
Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,1609.0,236.0,859.0,766.0,54.0,38.0,1553.0,6.0,7.0,85.7,6.0,1.0,774.0,3263.0,1328.0,815.0,785.0,96.3,6.0,3.0
Joshua Mees,de GER,"MF,FW",Union Berlin,de Bundesliga,23,1996,3.6,122.0,2.0,29.0,46.0,53.0,14.0,121.0,0.0,3.0,0.0,0.0,0.0,70.0,343.0,191.0,131.0,76.0,58.0,8.0,3.0
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,13.3,711.0,4.0,73.0,362.0,314.0,41.0,658.0,7.0,13.0,53.8,8.0,0.0,461.0,2294.0,981.0,731.0,514.0,70.3,26.0,24.0
Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,1213.0,61.0,268.0,700.0,344.0,37.0,1195.0,63.0,89.0,70.8,66.0,1.0,856.0,5501.0,3190.0,911.0,800.0,87.8,39.0,26.0
Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,22,1997,3.4,181.0,2.0,32.0,85.0,82.0,11.0,181.0,9.0,22.0,40.9,10.0,0.0,137.0,1133.0,650.0,148.0,112.0,75.7,11.0,16.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,21,1997,12.4,461.0,5.0,47.0,259.0,186.0,11.0,456.0,9.0,19.0,47.4,10.0,0.0,346.0,2113.0,924.0,457.0,355.0,77.7,9.0,15.0
Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,703.0,34.0,191.0,411.0,134.0,26.0,690.0,12.0,22.0,54.5,14.0,3.0,459.0,2236.0,1127.0,555.0,475.0,85.6,16.0,16.0
Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1183.0,20.0,167.0,773.0,342.0,16.0,1149.0,29.0,33.0,87.9,29.0,1.0,999.0,5807.0,2494.0,1091.0,998.0,91.5,21.0,17.0
Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,867.0,89.0,440.0,448.0,46.0,11.0,842.0,6.0,7.0,85.7,7.0,0.0,563.0,3351.0,1907.0,569.0,551.0,96.8,8.0,7.0
Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,1429.0,49.0,299.0,921.0,285.0,11.0,1387.0,15.0,20.0,75.0,15.0,0.0,1002.0,4495.0,1914.0,1058.0,989.0,93.5,19.0,23.0
Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,16.4,907.0,27.0,141.0,467.0,353.0,41.0,868.0,25.0,42.0,59.5,27.0,3.0,624.0,2999.0,1617.0,806.0,655.0,81.3,39.0,30.0
Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,29,1990,9.6,317.0,8.0,65.0,149.0,126.0,17.0,314.0,12.0,17.0,70.6,12.0,1.0,201.0,1276.0,682.0,328.0,207.0,63.1,21.0,19.0
Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,27,1992,12.2,574.0,7.0,66.0,313.0,249.0,33.0,559.0,27.0,46.0,58.7,29.0,2.0,456.0,3032.0,1888.0,569.0,413.0,72.6,42.0,35.0
Alexandre Mendy,gw GNB,"FW,MF",Brest,fr Ligue 1,25,1994,10.0,266.0,10.0,20.0,130.0,126.0,49.0,258.0,8.0,11.0,72.7,9.0,1.0,149.0,762.0,375.0,412.0,181.0,43.9,26.0,14.0
Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,1419.0,33.0,237.0,710.0,552.0,11.0,1294.0,23.0,31.0,74.2,24.0,5.0,983.0,4368.0,2699.0,1123.0,1067.0,95.0,6.0,16.0
Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,844.0,739.0,840.0,4.0,1.0,0.0,632.0,1.0,1.0,100.0,1.0,0.0,421.0,1975.0,1001.0,372.0,371.0,99.7,1.0,0.0
Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,1489.0,57.0,390.0,691.0,496.0,39.0,1304.0,52.0,72.0,72.2,55.0,4.0,1034.0,5937.0,3378.0,1093.0,994.0,90.9,38.0,19.0
Nampalys Mendy,fr FRA,MF,Leicester City,eng Premier League,27,1992,3.2,246.0,5.0,51.0,170.0,35.0,1.0,245.0,2.0,3.0,66.7,2.0,0.0,191.0,838.0,338.0,193.0,187.0,96.9,3.0,4.0
Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,1066.0,61.0,372.0,543.0,237.0,21.0,907.0,26.0,50.0,52.0,28.0,2.0,646.0,4184.0,2632.0,644.0,610.0,94.7,14.0,10.0
Chris Mepham,wal WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,626.0,127.0,384.0,257.0,24.0,11.0,618.0,2.0,4.0,50.0,3.0,0.0,369.0,2351.0,1230.0,383.0,375.0,97.9,3.0,4.0
Levent Mercan,de GER,MF,Schalke 04,de Bundesliga,18,2000,0.8,42.0,2.0,10.0,23.0,12.0,1.0,41.0,3.0,4.0,75.0,3.0,0.0,33.0,175.0,84.0,36.0,32.0,88.9,2.0,3.0
Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,470.0,63.0,286.0,197.0,22.0,3.0,455.0,0.0,1.0,0.0,0.0,0.0,296.0,1661.0,992.0,308.0,304.0,98.7,2.0,2.0
Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,638.0,594.0,638.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,299.0,1021.0,438.0,290.0,286.0,98.6,0.0,0.0
Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,904.0,15.0,183.0,607.0,165.0,12.0,874.0,24.0,35.0,68.6,26.0,0.0,616.0,2716.0,1453.0,674.0,622.0,92.3,10.0,19.0
Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,2407.0,80.0,440.0,1519.0,579.0,63.0,2382.0,34.0,58.0,58.6,38.0,4.0,1621.0,7319.0,3688.0,1921.0,1687.0,87.8,48.0,37.0
Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,28.0,0.0,0.0,12.0,19.0,5.0,27.0,1.0,1.0,100.0,1.0,0.0,21.0,171.0,44.0,43.0,21.0,48.8,2.0,2.0
Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,165.0,26.0,92.0,75.0,9.0,4.0,160.0,3.0,3.0,100.0,3.0,0.0,107.0,563.0,303.0,115.0,110.0,95.7,0.0,2.0
Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,909.0,5.0,61.0,327.0,566.0,125.0,828.0,26.0,48.0,54.2,28.0,0.0,676.0,3477.0,2064.0,911.0,679.0,74.5,19.0,13.0
Roque Mesa,es ESP,MF,Leganés,es La Liga,30,1989,22.4,1152.0,13.0,163.0,719.0,385.0,24.0,1096.0,32.0,55.0,58.2,38.0,0.0,920.0,6361.0,3204.0,890.0,775.0,87.1,32.0,38.0
Lionel Messi,ar ARG,"FW,MF",Barcelona,es La Liga,32,1987,32.0,2615.0,1.0,57.0,1331.0,1486.0,217.0,2412.0,184.0,275.0,66.9,194.0,9.0,2227.0,14619.0,9239.0,2616.0,2229.0,85.2,65.0,88.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,1040.0,30.0,247.0,499.0,364.0,36.0,918.0,9.0,19.0,47.4,11.0,2.0,665.0,3746.0,2154.0,736.0,671.0,91.2,6.0,7.0
Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,1247.0,107.0,573.0,695.0,50.0,8.0,1141.0,11.0,18.0,61.1,11.0,1.0,879.0,4085.0,1808.0,864.0,841.0,97.3,7.0,10.0
Max Meyer,de GER,"MF,FW",Crystal Palace,eng Premier League,23,1995,7.3,300.0,3.0,58.0,151.0,118.0,23.0,299.0,4.0,12.0,33.3,4.0,0.0,218.0,1270.0,613.0,279.0,212.0,76.0,12.0,13.0
Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,63.0,2.0,4.0,40.0,20.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,45.0,248.0,125.0,49.0,43.0,87.8,1.0,0.0
Míchel,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,1613.0,65.0,395.0,984.0,307.0,13.0,1427.0,18.0,26.0,69.2,18.0,1.0,973.0,4874.0,2018.0,1046.0,971.0,92.8,20.0,20.0
Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,624.0,8.0,42.0,276.0,331.0,71.0,584.0,24.0,53.0,45.3,31.0,3.0,410.0,2423.0,1224.0,737.0,445.0,60.4,55.0,54.0
Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,72.0,1.0,6.0,39.0,33.0,8.0,71.0,4.0,5.0,80.0,4.0,0.0,44.0,275.0,187.0,112.0,55.0,49.1,10.0,4.0
Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,1239.0,48.0,411.0,550.0,350.0,29.0,978.0,13.0,33.0,39.4,16.0,2.0,640.0,3801.0,2375.0,703.0,621.0,88.3,26.0,24.0
Georges Mikautadze,fr FRA,FW,Metz,fr Ligue 1,18,2000,0.1,7.0,0.0,0.0,1.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,51.0,39.0,7.0,5.0,71.4,0.0,1.0
Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,21,1997,36.2,2115.0,322.0,1085.0,1053.0,145.0,34.0,2007.0,7.0,8.0,87.5,7.0,0.0,1277.0,8110.0,4991.0,1388.0,1346.0,97.0,16.0,11.0
Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,25,1994,19.4,663.0,14.0,48.0,309.0,343.0,105.0,626.0,15.0,24.0,62.5,15.0,2.0,407.0,1762.0,757.0,824.0,517.0,62.7,39.0,19.0
Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,24,1995,33.7,2269.0,86.0,469.0,1138.0,809.0,135.0,2224.0,42.0,64.0,65.6,46.0,1.0,1552.0,8260.0,3797.0,1946.0,1663.0,85.5,71.0,51.0
Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,11.4,803.0,121.0,447.0,368.0,27.0,4.0,767.0,1.0,2.0,50.0,1.0,0.0,523.0,2830.0,1324.0,555.0,543.0,97.8,6.0,8.0
Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,27.9,1784.0,96.0,509.0,1000.0,358.0,11.0,1529.0,11.0,17.0,64.7,12.0,1.0,963.0,4507.0,1967.0,1023.0,970.0,94.8,19.0,11.0
Vincenzo Millico,it ITA,"MF,FW",Torino,it Serie A,18,2000,2.4,114.0,1.0,10.0,37.0,79.0,9.0,104.0,6.0,9.0,66.7,7.0,0.0,96.0,926.0,555.0,107.0,90.0,84.1,6.0,4.0
James Milner,eng ENG,"MF,DF",Liverpool,eng Premier League,33,1986,10.4,874.0,29.0,164.0,509.0,241.0,12.0,810.0,9.0,13.0,69.2,10.0,0.0,562.0,2506.0,1191.0,673.0,635.0,94.4,3.0,7.0
Santi Mina,es ESP,"FW,MF",Celta Vigo,es La Liga,23,1995,21.6,996.0,29.0,102.0,498.0,443.0,82.0,969.0,11.0,30.0,36.7,13.0,2.0,545.0,2907.0,1681.0,1198.0,752.0,62.8,60.0,48.0
Yerry Mina,co COL,DF,Everton,eng Premier League,24,1994,25.4,1573.0,273.0,944.0,665.0,72.0,51.0,1540.0,3.0,5.0,60.0,4.0,0.0,924.0,6151.0,3404.0,1001.0,969.0,96.8,9.0,3.0
Takumi Minamino,jp JPN,"FW,MF",Liverpool,eng Premier League,24,1995,2.8,156.0,3.0,11.0,76.0,83.0,20.0,155.0,4.0,8.0,50.0,4.0,0.0,123.0,617.0,252.0,169.0,130.0,76.9,9.0,9.0
Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,32.2,1694.0,386.0,1119.0,629.0,54.0,24.0,1645.0,11.0,14.0,78.6,13.0,0.0,956.0,6822.0,2777.0,997.0,973.0,97.6,7.0,8.0
Jorge Miramón,es ESP,DF,Levante,es La Liga,30,1989,27.0,1542.0,124.0,636.0,633.0,351.0,27.0,1295.0,22.0,34.0,64.7,22.0,0.0,850.0,4940.0,2985.0,875.0,790.0,90.3,18.0,17.0
Juan Miranda,es ESP,DF,Schalke 04,de Bundesliga,19,2000,8.7,510.0,39.0,165.0,225.0,142.0,6.0,424.0,3.0,8.0,37.5,3.0,0.0,247.0,1254.0,714.0,293.0,261.0,89.1,11.0,5.0
Antonio Mirante,it ITA,GK,Roma,it Serie A,36,1983,5.0,192.0,165.0,189.0,3.0,0.0,0.0,143.0,1.0,1.0,100.0,1.0,0.0,81.0,338.0,217.0,86.0,83.0,96.5,0.0,0.0
Simone Missiroli,it ITA,MF,SPAL,it Serie A,33,1986,31.1,1746.0,122.0,477.0,1077.0,311.0,18.0,1692.0,25.0,33.0,75.8,26.0,1.0,1064.0,6258.0,3104.0,1191.0,1115.0,93.6,16.0,17.0
Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,2.2,142.0,6.0,42.0,70.0,38.0,2.0,114.0,1.0,1.0,100.0,1.0,0.0,77.0,364.0,230.0,86.0,80.0,93.0,1.0,5.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,22.8,1132.0,177.0,714.0,486.0,22.0,18.0,1107.0,0.0,0.0,0.0,0.0,0.0,680.0,4358.0,2430.0,753.0,740.0,98.3,5.0,1.0
Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,de Bundesliga,22,1997,21.0,1451.0,84.0,457.0,667.0,402.0,29.0,1244.0,19.0,29.0,65.5,19.0,1.0,811.0,4509.0,2575.0,884.0,758.0,85.7,24.0,22.0
Henrikh Mkhitaryan,am ARM,FW,Arsenal,eng Premier League,30,1989,1.2,98.0,1.0,10.0,42.0,59.0,18.0,94.0,2.0,5.0,40.0,2.0,0.0,77.0,422.0,255.0,89.0,74.0,83.1,3.0,4.0
Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,it Serie A,30,1989,17.0,915.0,11.0,120.0,492.0,393.0,67.0,897.0,21.0,41.0,51.2,21.0,1.0,620.0,4789.0,2959.0,789.0,671.0,85.0,29.0,29.0
Anthony Modeste,fr FRA,"FW,MF",Köln,de Bundesliga,31,1988,12.6,367.0,19.0,40.0,184.0,152.0,48.0,332.0,9.0,10.0,90.0,10.0,0.0,162.0,708.0,297.0,486.0,253.0,52.1,31.0,13.0
Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,33,1985,22.2,1696.0,22.0,282.0,975.0,569.0,41.0,1638.0,40.0,64.0,62.5,45.0,3.0,1271.0,7848.0,3534.0,1481.0,1341.0,90.5,30.0,30.0
Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,26,1993,0.8,50.0,1.0,11.0,30.0,13.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,34.0,142.0,66.0,41.0,40.0,97.6,1.0,0.0
Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22.0,1778.0,205.0,940.0,908.0,88.0,23.0,1725.0,13.0,20.0,65.0,14.0,2.0,1191.0,8543.0,4912.0,1218.0,1204.0,98.9,5.0,7.0
Jorge Molina,es ESP,FW,Getafe,es La Liga,37,1982,21.0,837.0,18.0,45.0,365.0,460.0,97.0,819.0,22.0,34.0,64.7,25.0,0.0,561.0,2450.0,1329.0,1123.0,654.0,58.2,57.0,50.0
Florent Mollet,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,18.7,1068.0,7.0,123.0,571.0,428.0,39.0,951.0,15.0,33.0,45.5,15.0,0.0,770.0,4201.0,1791.0,1022.0,770.0,75.3,27.0,22.0
Jon Moncayola,es ESP,"MF,DF",Osasuna,es La Liga,21,1998,16.6,831.0,31.0,216.0,526.0,122.0,9.0,799.0,11.0,16.0,68.8,11.0,1.0,435.0,1894.0,892.0,493.0,447.0,90.7,10.0,10.0
Gabriele Moncini,it ITA,"FW,MF",SPAL,it Serie A,23,1996,1.7,36.0,2.0,5.0,20.0,11.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,16.0,92.0,9.0,38.0,20.0,52.6,3.0,3.0
Thomas Monconduit,fr FRA,MF,Amiens,fr Ligue 1,28,1991,15.2,861.0,37.0,151.0,582.0,174.0,9.0,795.0,11.0,17.0,64.7,12.0,0.0,536.0,2843.0,1514.0,619.0,550.0,88.9,21.0,17.0
Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,33,1986,3.0,231.0,18.0,91.0,91.0,59.0,5.0,205.0,1.0,3.0,33.3,1.0,0.0,163.0,622.0,357.0,177.0,160.0,90.4,3.0,1.0
