Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %,% of dribblers tackled,A-xA,Assists,Att 3rd Pressures,Att 3rd tackles,Att 3rd touches,Attempted Dribbles,Blocked pass,Blocked shots,Blocks,CK in,CK out,CK str,Carries,Clearances,Corner Kicks,Crosses into Penalty Area,Dead Ball passes,Def 3rd Pressures,Def 3rd tackles,Def 3rd touches,Def Pen touches,Errors,Free Kick passes,G-xG,GCA OG,GCA dribbled,GCA fouls,GCA pass dead,GCA pass live,GCA shots,Goal-Creating Actions,Goal-Creating Actions p90,Goals,Goals per shot,Goals per shot on target,Ground passes,Head passes,High passes,Key Passes,Left passes,Live Ball passes,Live ball touches,Long Pass Completion %,Long Passes Attempted,Long Passes Completed,Low passes,Medium Pass Completion %,Medium Passes Attempted,Medium Passes Completed,Megs,Mid 3rd Pressures,Mid 3rd tackles,Mid 3rd touches,Miscon,No Tackels won,No of times dribbled past,No. Tackels,Non-penalty xG,Other passes,Pass Completion %,Pass Targets,Pass out of bounds,Passes Attempted,Passes Completed,Passes Dispossed,Passes Received,Passes Received %,Passes blocked,Passes completed,Passes intercepted,Passes into Final Third,Passes into Penalty Area,Passes offside,Passes under pressure,Penalty Kicks attempted,Penalty Kicks scored,Players dribbled past,Pressures,PrgDist,ProgDist carries,Progressive Passes,Right passes,SCA from dribbles,SCA from fouls,SCA pass dead,SCA pass live,SCA shots,ShSv,Short Pass Completion %,Short Passes Attempted,Short Passes Completed,Shot-Creating Actions,Shot-Creating Actions p90,Shots,Shots Total p90,Shots from Free Kicks,Shots on Target,Shots on Target %,Shots on Target p90,Succ Pressures,Succ Pressures %,Successful Dribble %,Successful Dribbles,Switches,Tackles v Dribble attempts,Tackles v Dribbles,Through Balls,Throw ins,Tkl+Int,TotDist,Total Distance carries,Touches,Touches in Box,np:G-xG,npxG/Sh,xA,xG
Kenan Karaman,tr TUR,FW,Düsseldorf,de Bundesliga,25,1994,15.0,4.0,0.0,0.0,12.0,24.0,8.0,22.0,2.0,4.0,0.0,0.0,0.0,58.0,40.0,47.0,46.0,58.3,-0.8,1.0,85.0,3.0,286.0,37.0,7.0,5.0,12.0,0.0,0.0,0.0,378.0,9.0,0.0,1.0,18.0,20.0,2.0,40.0,10.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07,6.0,0.19,0.55,196.0,16.0,59.0,24.0,60.0,317.0,505.0,45.7,46.0,21.0,80.0,74.8,254.0,190.0,1.0,110.0,3.0,229.0,52.0,4.0,5.0,8.0,4.2,7.0,66.9,717.0,6.0,335.0,224.0,31.0,407.0,56.8,19.0,224.0,9.0,13.0,7.0,0.0,116.0,0.0,0.0,28.0,215.0,527.0,1241.0,12.0,220.0,7.0,2.0,0.0,29.0,3.0,0.0,37.1,35.0,13.0,41.0,2.73,31.0,2.06,0.0,11.0,35.5,0.73,60.0,27.9,64.9,24.0,2.0,12.0,7.0,0.0,1.0,10.0,3099.0,2501.0,523.0,89.0,1.8,0.14,1.8,4.2
Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,21,1998,6.4,0.0,0.0,0.0,7.0,14.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,36.0,1.0,9.0,10.0,30.0,0.1,1.0,41.0,1.0,117.0,26.0,8.0,0.0,8.0,0.0,0.0,0.0,185.0,4.0,0.0,0.0,2.0,24.0,3.0,30.0,4.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.31,1.0,0.09,0.25,108.0,2.0,23.0,10.0,21.0,147.0,242.0,56.5,23.0,13.0,18.0,78.0,118.0,92.0,2.0,72.0,4.0,111.0,22.0,5.0,7.0,8.0,0.6,0.0,71.8,244.0,4.0,149.0,107.0,12.0,175.0,71.7,5.0,107.0,5.0,5.0,3.0,0.0,38.0,0.0,0.0,16.0,137.0,365.0,639.0,14.0,126.0,4.0,1.0,0.0,19.0,1.0,0.0,25.0,8.0,2.0,25.0,3.93,11.0,1.73,0.0,4.0,36.4,0.63,35.0,25.5,57.7,15.0,1.0,10.0,3.0,0.0,0.0,10.0,1710.0,1179.0,244.0,19.0,0.4,0.06,0.9,0.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamoudou Karamoko,fr FRA,MF,Wolfsburg,de Bundesliga,20,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,7.0,8.0,100.0,1.0,1.0,2.0,50.0,6.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,5.0,1.0,7.0,4.0,0.0,5.0,100.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,26.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0
Florian Kastenmeier,de GER,GK,Düsseldorf,de Bundesliga,22,1997,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,112.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,366.0,1.0,0.0,0.0,164.0,7.0,0.0,669.0,590.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1.0,323.0,2.0,123.0,466.0,514.0,56.0,445.0,249.0,42.0,100.0,180.0,180.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,56.0,68.7,326.0,13.0,630.0,433.0,0.0,325.0,99.7,1.0,433.0,3.0,10.0,0.0,4.0,67.0,0.0,0.0,3.0,7.0,9342.0,1086.0,1.0,419.0,0.0,0.0,2.0,2.0,0.0,0.0,80.0,5.0,4.0,4.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,14652.0,1936.0,676.0,0.0,0.0,0.0,0.5,0.0
Noah Katterbach,de GER,DF,Köln,de Bundesliga,18,2001,14.6,2.0,0.0,0.0,10.0,23.0,0.0,18.0,22.0,20.0,0.0,0.0,0.0,136.0,21.0,30.0,41.2,30.0,-0.4,0.0,21.0,1.0,162.0,42.0,22.0,1.0,23.0,0.0,0.0,0.0,531.0,40.0,0.0,3.0,155.0,120.0,25.0,373.0,43.0,0.0,18.0,-0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,329.0,24.0,246.0,8.0,362.0,578.0,755.0,50.9,228.0,116.0,158.0,83.2,482.0,401.0,0.0,65.0,7.0,437.0,19.0,20.0,21.0,33.0,0.1,2.0,70.9,532.0,20.0,733.0,520.0,18.0,486.0,91.4,20.0,520.0,16.0,41.0,10.0,3.0,145.0,0.0,0.0,31.0,206.0,5189.0,2033.0,106.0,195.0,3.0,1.0,2.0,15.0,0.0,0.0,13.0,23.0,3.0,21.0,1.44,3.0,0.21,0.0,2.0,66.7,0.14,67.0,32.5,73.8,31.0,13.0,30.0,9.0,0.0,137.0,55.0,10150.0,3420.0,901.0,2.0,-0.1,0.03,0.4,0.1
Moise Kean,it ITA,FW,Everton,eng Premier League,19,2000,9.5,1.0,0.0,0.0,27.0,11.0,4.0,8.0,6.0,6.0,0.0,0.0,0.0,40.0,7.0,31.0,18.4,0.0,1.0,2.0,57.0,3.0,165.0,44.0,3.0,1.0,4.0,0.0,0.0,0.0,216.0,3.0,0.0,2.0,5.0,12.0,2.0,25.0,6.0,0.0,1.0,-2.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11,2.0,0.07,0.15,82.0,7.0,21.0,8.0,22.0,137.0,270.0,68.8,16.0,11.0,39.0,80.4,102.0,82.0,5.0,50.0,2.0,110.0,22.0,6.0,3.0,7.0,4.1,7.0,73.2,419.0,2.0,142.0,104.0,26.0,198.0,47.3,11.0,104.0,5.0,5.0,7.0,0.0,36.0,0.0,0.0,32.0,119.0,338.0,962.0,14.0,102.0,8.0,2.0,0.0,14.0,3.0,0.0,45.8,24.0,11.0,27.0,2.85,30.0,3.17,0.0,13.0,43.3,1.37,36.0,30.3,68.2,30.0,2.0,3.0,0.0,2.0,1.0,13.0,1438.0,1709.0,275.0,52.0,-2.1,0.14,1.0,4.1
Michael Keane,eng ENG,DF,Everton,eng Premier League,26,1993,28.4,3.0,0.0,0.0,21.0,8.0,0.0,3.0,24.0,26.0,0.0,1.0,1.0,297.0,134.0,77.0,63.5,55.6,-0.7,0.0,5.0,1.0,44.0,0.0,25.0,27.0,52.0,0.0,0.0,0.0,948.0,208.0,0.0,0.0,43.0,123.0,26.0,1032.0,330.0,1.0,39.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,2.0,0.15,0.5,982.0,85.0,238.0,6.0,215.0,1336.0,1681.0,78.5,554.0,435.0,159.0,90.0,800.0,720.0,0.0,62.0,14.0,729.0,3.0,26.0,12.0,41.0,1.7,5.0,84.6,1064.0,35.0,1379.0,1167.0,3.0,1042.0,97.9,14.0,1167.0,10.0,69.0,3.0,5.0,195.0,0.0,0.0,0.0,190.0,8551.0,2880.0,75.0,1003.0,0.0,0.0,0.0,10.0,0.0,0.0,48.0,25.0,12.0,10.0,0.35,13.0,0.46,0.0,4.0,30.8,0.14,66.0,34.7,0.0,0.0,37.0,27.0,15.0,2.0,4.0,65.0,27198.0,5584.0,1720.0,29.0,0.3,0.13,0.7,1.7
Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,22,1996,5.3,0.0,0.0,0.0,6.0,3.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,52.0,12.0,10.0,54.5,33.3,-0.3,0.0,11.0,3.0,59.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,326.0,5.0,0.0,0.0,23.0,19.0,4.0,145.0,25.0,0.0,6.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.19,1.0,0.25,0.33,340.0,13.0,29.0,2.0,101.0,379.0,407.0,91.8,73.0,67.0,33.0,95.0,321.0,305.0,0.0,23.0,3.0,256.0,0.0,6.0,6.0,10.0,0.3,2.0,93.5,345.0,4.0,402.0,376.0,2.0,335.0,97.1,3.0,376.0,3.0,19.0,2.0,0.0,59.0,0.0,0.0,0.0,53.0,1550.0,906.0,19.0,263.0,0.0,0.0,0.0,6.0,0.0,0.0,50.0,8.0,4.0,6.0,1.13,4.0,0.75,0.0,3.0,75.0,0.56,16.0,30.2,0.0,0.0,2.0,9.0,3.0,1.0,17.0,12.0,6697.0,1789.0,428.0,5.0,0.7,0.08,0.3,0.3
Jules Keita,gn GUI,"MF,FW",Dijon,fr Ligue 1,21,1998,1.8,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,25.0,0.0,-0.3,0.0,4.0,1.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,1.0,6.0,35.0,68.0,50.0,2.0,1.0,7.0,83.9,31.0,26.0,0.0,17.0,0.0,28.0,8.0,1.0,4.0,2.0,0.2,0.0,77.1,74.0,0.0,35.0,27.0,6.0,55.0,74.3,3.0,27.0,2.0,4.0,2.0,0.0,6.0,0.0,0.0,12.0,26.0,129.0,564.0,3.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.71,3.0,1.71,0.0,0.0,0.0,0.0,3.0,11.5,45.0,9.0,0.0,4.0,0.0,1.0,0.0,4.0,349.0,701.0,68.0,13.0,-0.2,0.05,0.3,0.2
Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,24,1995,9.1,1.0,0.0,0.0,9.0,10.0,1.0,7.0,14.0,20.0,0.0,0.0,0.0,99.0,8.0,7.0,53.3,36.0,0.7,3.0,73.0,6.0,261.0,26.0,19.0,0.0,19.0,0.0,0.0,0.0,588.0,4.0,2.0,2.0,8.0,41.0,8.0,88.0,8.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.55,2.0,0.17,0.29,514.0,18.0,58.0,15.0,86.0,676.0,775.0,76.0,100.0,76.0,112.0,92.9,560.0,520.0,1.0,99.0,13.0,493.0,8.0,20.0,16.0,27.0,1.5,2.0,88.9,668.0,8.0,684.0,608.0,10.0,605.0,90.6,15.0,608.0,10.0,74.0,16.0,1.0,114.0,0.0,0.0,21.0,213.0,2389.0,2086.0,65.0,567.0,2.0,0.0,1.0,28.0,1.0,0.0,50.0,24.0,12.0,32.0,3.53,12.0,1.33,0.0,7.0,58.3,0.77,78.0,36.6,76.9,20.0,9.0,25.0,9.0,5.0,3.0,41.0,9688.0,3551.0,783.0,26.0,0.5,0.13,2.3,1.5
Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,19,2000,1.9,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,15.0,2.0,3.0,40.0,0.0,-0.1,0.0,7.0,0.0,16.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,58.0,4.0,0.0,0.0,2.0,14.0,1.0,32.0,7.0,0.0,2.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,8.0,1.0,17.0,61.0,85.0,76.5,17.0,13.0,17.0,91.1,45.0,41.0,0.0,20.0,1.0,47.0,4.0,1.0,2.0,2.0,0.1,3.0,85.7,56.0,2.0,63.0,54.0,1.0,53.0,94.6,1.0,54.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,4.0,41.0,236.0,190.0,1.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.03,2.0,1.03,0.0,1.0,50.0,0.52,7.0,17.1,75.0,3.0,4.0,2.0,0.0,0.0,0.0,6.0,1125.0,306.0,87.0,3.0,-0.1,0.05,0.1,0.1
Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,20,1998,7.1,2.0,0.0,0.0,7.0,2.0,0.0,10.0,4.0,6.0,0.0,0.0,0.0,70.0,9.0,16.0,36.0,55.6,-0.2,0.0,7.0,0.0,55.0,1.0,5.0,6.0,11.0,0.0,0.0,0.0,137.0,17.0,0.0,0.0,37.0,39.0,5.0,151.0,44.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,129.0,19.0,66.0,2.0,161.0,194.0,246.0,62.5,104.0,65.0,36.0,85.5,117.0,100.0,0.0,27.0,4.0,95.0,4.0,6.0,4.0,9.0,0.0,0.0,72.7,134.0,6.0,231.0,168.0,1.0,125.0,93.3,7.0,168.0,2.0,5.0,0.0,1.0,29.0,0.0,0.0,1.0,73.0,1369.0,375.0,12.0,14.0,0.0,0.0,1.0,4.0,0.0,0.0,30.0,10.0,3.0,5.0,0.7,1.0,0.14,0.0,0.0,0.0,0.0,29.0,39.7,100.0,1.0,0.0,9.0,5.0,0.0,31.0,13.0,3672.0,880.0,283.0,7.0,0.0,0.03,0.2,0.0
Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,17.2,0.0,0.0,0.0,9.0,0.0,0.0,13.0,10.0,18.0,0.0,0.0,0.0,115.0,33.0,24.0,57.9,41.4,0.1,1.0,10.0,0.0,93.0,5.0,35.0,15.0,50.0,0.0,0.0,0.0,429.0,102.0,0.0,6.0,128.0,129.0,18.0,405.0,101.0,3.0,13.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,337.0,27.0,189.0,6.0,65.0,541.0,738.0,58.5,205.0,120.0,143.0,83.1,439.0,365.0,1.0,42.0,6.0,399.0,7.0,18.0,17.0,24.0,0.1,1.0,73.7,457.0,16.0,669.0,493.0,7.0,433.0,94.7,19.0,493.0,20.0,26.0,7.0,3.0,124.0,0.0,0.0,3.0,181.0,4226.0,905.0,52.0,448.0,0.0,0.0,0.0,9.0,0.0,0.0,32.0,25.0,8.0,9.0,0.52,3.0,0.17,0.0,0.0,0.0,0.0,63.0,34.8,60.0,3.0,9.0,29.0,12.0,0.0,115.0,34.0,9625.0,2037.0,865.0,5.0,-0.1,0.03,0.9,0.1
Kenedy,br BRA,"MF,DF",Getafe,es La Liga,23,1996,6.5,2.0,0.0,0.0,15.0,9.0,1.0,19.0,11.0,8.0,0.0,0.0,0.0,56.0,5.0,8.0,38.5,66.7,2.1,3.0,29.0,4.0,169.0,30.0,8.0,1.0,9.0,3.0,2.0,0.0,237.0,7.0,6.0,8.0,11.0,20.0,2.0,27.0,6.0,0.0,3.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.46,1.0,0.07,0.33,111.0,7.0,45.0,9.0,161.0,190.0,305.0,44.4,54.0,24.0,45.0,78.9,128.0,101.0,2.0,62.0,5.0,143.0,14.0,8.0,1.0,11.0,0.8,1.0,66.2,277.0,7.0,201.0,133.0,27.0,201.0,72.6,13.0,133.0,6.0,8.0,13.0,2.0,35.0,0.0,0.0,19.0,111.0,832.0,1062.0,24.0,27.0,2.0,0.0,2.0,12.0,2.0,0.0,42.1,19.0,8.0,18.0,2.76,14.0,2.15,0.0,3.0,21.4,0.46,30.0,27.0,63.3,19.0,12.0,3.0,2.0,0.0,2.0,22.0,2275.0,1750.0,315.0,16.0,0.2,0.06,0.9,0.8
Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,30.2,5.0,0.0,0.0,28.0,9.0,4.0,51.0,28.0,39.0,0.0,1.0,0.0,281.0,31.0,30.0,50.8,39.6,1.8,3.0,58.0,4.0,513.0,26.0,46.0,11.0,57.0,0.0,0.0,0.0,1001.0,92.0,0.0,10.0,360.0,183.0,25.0,532.0,91.0,1.0,14.0,0.9,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.13,2.0,0.18,0.4,690.0,45.0,524.0,15.0,83.0,1207.0,1529.0,61.2,433.0,265.0,353.0,84.3,1069.0,901.0,0.0,165.0,30.0,923.0,31.0,39.0,32.0,59.0,1.1,7.0,75.3,1129.0,32.0,1567.0,1180.0,23.0,976.0,86.4,57.0,1180.0,29.0,100.0,33.0,11.0,255.0,0.0,0.0,17.0,406.0,10247.0,2588.0,262.0,1071.0,1.0,0.0,2.0,29.0,0.0,1.0,21.5,65.0,14.0,32.0,1.06,11.0,0.36,0.0,5.0,45.5,0.17,131.0,32.3,61.5,16.0,30.0,53.0,21.0,1.0,346.0,87.0,23017.0,5000.0,1882.0,29.0,0.9,0.1,1.2,1.1
Franck Kessié,ci CIV,MF,Milan,it Serie A,22,1996,32.3,3.0,0.0,0.0,61.0,21.0,1.0,15.0,18.0,33.0,0.0,0.0,0.0,305.0,19.0,21.0,47.5,26.9,-1.4,1.0,116.0,9.0,513.0,44.0,48.0,6.0,54.0,0.0,0.0,0.0,1465.0,41.0,0.0,4.0,33.0,171.0,24.0,405.0,64.0,1.0,20.0,-0.1,0.0,1.0,0.0,0.0,2.0,1.0,4.0,0.12,4.0,0.05,0.18,1337.0,44.0,164.0,31.0,316.0,1685.0,1999.0,83.0,358.0,297.0,217.0,92.2,1317.0,1214.0,2.0,302.0,19.0,1239.0,32.0,33.0,38.0,52.0,2.6,6.0,89.1,1632.0,16.0,1718.0,1531.0,42.0,1490.0,91.3,25.0,1531.0,24.0,142.0,30.0,2.0,216.0,2.0,2.0,32.0,589.0,6545.0,3807.0,138.0,1333.0,6.0,0.0,0.0,62.0,3.0,0.0,46.5,43.0,20.0,71.0,2.2,37.0,1.15,0.0,11.0,29.7,0.34,163.0,27.7,70.5,31.0,37.0,52.0,14.0,3.0,11.0,70.0,28055.0,8139.0,2030.0,88.0,-0.6,0.07,2.4,4.1
Saîf-Eddine Khaoui,tn TUN,"MF,FW",Marseille,fr Ligue 1,24,1995,1.2,1.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,3.0,40.0,50.0,-0.2,0.0,5.0,0.0,35.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,48.0,3.0,5.0,0.0,7.0,6.0,0.0,11.0,3.0,0.0,2.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,14.0,2.0,51.0,52.0,75.0,30.8,13.0,4.0,10.0,81.4,43.0,35.0,0.0,16.0,3.0,39.0,2.0,1.0,2.0,3.0,0.2,0.0,69.5,65.0,1.0,59.0,41.0,4.0,52.0,80.0,1.0,41.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0,27.0,218.0,97.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,66.7,3.0,2.0,3.0,2.55,5.0,4.25,0.0,2.0,40.0,1.7,7.0,25.9,50.0,2.0,3.0,4.0,2.0,1.0,0.0,4.0,629.0,222.0,82.0,7.0,-0.2,0.05,0.2,0.2
Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,28,1991,12.8,4.0,0.0,0.0,21.0,19.0,5.0,22.0,4.0,11.0,0.0,0.0,0.0,51.0,7.0,15.0,31.8,17.4,0.6,2.0,109.0,9.0,312.0,41.0,13.0,0.0,13.0,18.0,12.0,2.0,373.0,1.0,36.0,2.0,69.0,16.0,5.0,27.0,1.0,0.0,15.0,-0.7,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.39,3.0,0.04,0.25,175.0,5.0,109.0,18.0,29.0,288.0,478.0,46.7,120.0,56.0,73.0,74.2,213.0,158.0,0.0,125.0,4.0,256.0,32.0,11.0,19.0,18.0,3.0,1.0,62.7,548.0,15.0,357.0,224.0,36.0,376.0,68.6,18.0,224.0,9.0,25.0,7.0,3.0,100.0,1.0,1.0,20.0,250.0,1148.0,1602.0,44.0,308.0,5.0,2.0,6.0,19.0,3.0,0.0,41.7,24.0,10.0,35.0,2.74,45.0,3.52,3.0,8.0,17.8,0.63,63.0,25.2,46.3,19.0,30.0,23.0,4.0,1.0,7.0,22.0,4577.0,2590.0,547.0,54.0,-1.0,0.07,1.4,3.7
Rani Khedira,de GER,MF,Augsburg,de Bundesliga,25,1994,29.4,8.0,0.0,0.0,37.0,34.0,0.0,6.0,36.0,35.0,0.0,0.0,0.0,301.0,51.0,47.0,52.0,29.8,0.8,2.0,79.0,10.0,169.0,12.0,39.0,14.0,53.0,0.0,0.0,0.0,623.0,69.0,1.0,1.0,12.0,173.0,18.0,409.0,103.0,0.0,8.0,-0.6,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.1,0.0,0.0,0.0,460.0,83.0,237.0,9.0,95.0,873.0,1161.0,54.7,223.0,122.0,188.0,80.9,606.0,490.0,0.0,330.0,33.0,635.0,10.0,35.0,40.0,61.0,0.6,7.0,72.0,706.0,23.0,885.0,637.0,30.0,612.0,86.7,30.0,637.0,15.0,52.0,5.0,5.0,212.0,0.0,0.0,8.0,582.0,3520.0,1129.0,47.0,661.0,1.0,2.0,0.0,19.0,1.0,0.0,44.6,56.0,25.0,23.0,0.78,10.0,0.34,0.0,0.0,0.0,0.0,140.0,24.1,66.7,8.0,13.0,57.0,17.0,3.0,2.0,97.0,10968.0,2726.0,1169.0,17.0,-0.6,0.06,1.2,0.6
Sami Khedira,de GER,MF,Juventus,it Serie A,32,1987,7.6,3.0,0.0,0.0,15.0,4.0,0.0,11.0,4.0,13.0,0.0,1.0,0.0,50.0,4.0,4.0,50.0,16.7,0.5,1.0,31.0,6.0,150.0,3.0,18.0,2.0,20.0,0.0,0.0,0.0,266.0,11.0,0.0,2.0,11.0,25.0,3.0,79.0,15.0,0.0,2.0,-1.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.26,0.0,0.0,0.0,242.0,5.0,32.0,7.0,41.0,319.0,405.0,68.2,44.0,30.0,56.0,90.1,263.0,237.0,0.0,75.0,8.0,207.0,11.0,13.0,15.0,17.0,1.1,1.0,83.3,337.0,4.0,330.0,275.0,5.0,297.0,88.1,15.0,275.0,2.0,17.0,8.0,2.0,58.0,0.0,0.0,2.0,131.0,932.0,498.0,21.0,271.0,1.0,0.0,0.0,15.0,2.0,0.0,34.8,23.0,8.0,18.0,2.38,12.0,1.59,0.0,3.0,25.0,0.4,44.0,33.6,66.7,2.0,5.0,18.0,3.0,2.0,9.0,21.0,4351.0,1114.0,416.0,22.0,-1.1,0.1,0.5,1.1
Kike,es ESP,FW,Eibar,es La Liga,29,1989,19.6,2.0,0.0,0.0,48.0,29.0,14.0,19.0,2.0,6.0,1.0,0.0,0.0,92.0,108.0,174.0,38.3,33.3,0.2,1.0,190.0,6.0,464.0,18.0,15.0,2.0,17.0,0.0,0.0,0.0,445.0,7.0,0.0,1.0,16.0,20.0,1.0,40.0,10.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.15,5.0,0.09,0.28,234.0,53.0,131.0,9.0,110.0,471.0,754.0,44.8,67.0,30.0,122.0,74.6,374.0,279.0,1.0,113.0,4.0,301.0,95.0,6.0,8.0,11.0,6.0,18.0,67.1,1186.0,14.0,487.0,327.0,35.0,596.0,50.3,25.0,327.0,7.0,28.0,5.0,1.0,173.0,0.0,0.0,9.0,323.0,733.0,803.0,23.0,236.0,0.0,7.0,0.0,19.0,6.0,0.0,39.1,46.0,18.0,32.0,1.63,57.0,2.9,0.0,18.0,31.6,0.92,97.0,30.0,44.4,8.0,10.0,12.0,4.0,1.0,0.0,13.0,4486.0,2321.0,770.0,109.0,-1.0,0.1,0.8,6.0
