Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
Angelo Fulgini,fr FRA,"MF,FW",Angers,fr Ligue 1,21,1996,18.2,67.0,3.69,47.0,7.0,3.0,2.0,7.0,5.0,0.28,2.0,0.0,1.0,0.0,1.0,1.0
Niclas Füllkrug,de GER,FW,Hannover 96,de Bundesliga,25,1993,12.4,29.0,2.35,23.0,0.0,2.0,3.0,1.0,5.0,0.4,4.0,0.0,0.0,0.0,1.0,0.0
Ramiro Funes Mori,ar ARG,"DF,MF",Villarreal,es La Liga,27,1991,29.2,20.0,0.69,12.0,1.0,1.0,6.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
Manolo Gabbiadini,it ITA,"FW,MF",Southampton,eng Premier League,26,1991,5.3,11.0,2.08,7.0,0.0,2.0,0.0,2.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
Manolo Gabbiadini,it ITA,FW,Sampdoria,it Serie A,26,1991,9.0,28.0,3.1,20.0,4.0,1.0,1.0,2.0,4.0,0.44,3.0,0.0,0.0,0.0,1.0,0.0
Mijat Gaćinović,rs SRB,MF,Eint Frankfurt,de Bundesliga,23,1995,18.1,36.0,1.99,31.0,2.0,1.0,0.0,2.0,7.0,0.39,6.0,0.0,0.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Gaetano,it ITA,FW,Napoli,it Serie A,18,2000,0.1,3.0,33.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto Gagliardini,it ITA,MF,Inter,it Serie A,24,1994,12.1,35.0,2.9,33.0,1.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,28,1990,33.8,26.0,0.77,22.0,0.0,0.0,3.0,1.0,4.0,0.12,3.0,0.0,0.0,1.0,0.0,0.0
Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi Galán,es ESP,"DF,MF",Huesca,es La Liga,23,1994,16.0,30.0,1.87,23.0,2.0,2.0,0.0,3.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0
Sam Gallagher,eng ENG,FW,Southampton,eng Premier League,22,1995,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álex Gallar,es ESP,"MF,FW",Huesca,es La Liga,26,1992,11.2,52.0,4.64,33.0,7.0,7.0,4.0,1.0,4.0,0.36,1.0,0.0,2.0,1.0,0.0,0.0
Enric Gallego,es ESP,FW,Huesca,es La Liga,31,1986,17.1,30.0,1.75,23.0,0.0,4.0,0.0,3.0,2.0,0.12,1.0,0.0,1.0,0.0,0.0,0.0
Álex Gálvez,es ESP,DF,Rayo Vallecano,es La Liga,29,1989,15.7,9.0,0.57,9.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Kévin Gameiro,fr FRA,FW,Valencia,es La Liga,31,1987,17.9,49.0,2.74,42.0,0.0,1.0,2.0,4.0,6.0,0.33,4.0,0.0,0.0,1.0,1.0,0.0
Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,28,1989,31.4,48.0,1.53,39.0,0.0,3.0,3.0,3.0,7.0,0.22,6.0,0.0,1.0,0.0,0.0,0.0
Ignatius Ganago,cm CMR,FW,Nice,fr Ligue 1,19,1999,11.5,27.0,2.35,14.0,0.0,5.0,5.0,3.0,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0
Cristian Ganea,ro ROU,MF,Athletic Club,es La Liga,26,1992,0.5,2.0,3.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ganso,br BRA,"MF,FW",Amiens,fr Ligue 1,28,1989,5.8,24.0,4.15,20.0,4.0,0.0,0.0,0.0,3.0,0.52,2.0,1.0,0.0,0.0,0.0,0.0
Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,31,1986,23.7,12.0,0.51,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Garcés,es ESP,"FW,MF",Atlético Madrid,es La Liga,18,1999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto García,es ESP,GK,Rayo Vallecano,es La Liga,33,1985,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleix García,es ESP,MF,Girona,es La Liga,21,1997,18.5,46.0,2.49,26.0,17.0,0.0,1.0,2.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0
Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,25,1992,19.6,50.0,2.55,39.0,3.0,2.0,3.0,3.0,6.0,0.31,5.0,0.0,0.0,1.0,0.0,0.0
Borja García,es ESP,"FW,MF",Girona,es La Liga,27,1990,29.2,67.0,2.29,51.0,2.0,6.0,1.0,7.0,6.0,0.21,4.0,0.0,1.0,0.0,1.0,0.0
Dani García,es ESP,MF,Athletic Club,es La Liga,28,1990,27.5,14.0,0.51,14.0,0.0,0.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
Javi García,es ESP,"DF,MF",Betis,es La Liga,31,1987,5.8,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu García,es ESP,MF,Alavés,es La Liga,32,1986,25.9,27.0,1.04,21.0,0.0,0.0,3.0,3.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Manu García,es ESP,MF,Toulouse,fr Ligue 1,20,1998,20.5,46.0,2.25,36.0,0.0,3.0,2.0,5.0,5.0,0.24,5.0,0.0,0.0,0.0,0.0,0.0
Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,32,1986,26.3,52.0,1.98,39.0,0.0,3.0,9.0,1.0,8.0,0.3,5.0,0.0,0.0,3.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raúl García,es ESP,DF,Girona,es La Liga,29,1989,9.4,8.0,0.85,4.0,3.0,1.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
Raúl García,es ESP,DF,Leganés,es La Liga,29,1989,4.2,1.0,0.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio García,es ESP,"FW,MF",Espanyol,es La Liga,35,1983,16.5,53.0,3.21,43.0,2.0,2.0,4.0,2.0,6.0,0.36,3.0,0.0,0.0,2.0,1.0,0.0
James Garner,eng ENG,MF,Manchester Utd,eng Premier League,17,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Gaspar,es ESP,DF,Villarreal,es La Liga,27,1990,28.9,35.0,1.21,30.0,1.0,3.0,1.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
Paulo Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,26,1992,3.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcello Gazzola,it ITA,"DF,MF",Parma,it Serie A,33,1985,10.2,7.0,0.68,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,de Bundesliga,22,1995,29.7,49.0,1.65,42.0,1.0,5.0,1.0,0.0,5.0,0.17,3.0,0.0,2.0,0.0,0.0,0.0
David de Gea,es ESP,GK,Manchester Utd,eng Premier League,27,1990,38.0,5.0,0.13,1.0,4.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,31,1986,31.3,42.0,1.34,34.0,3.0,0.0,3.0,2.0,8.0,0.26,7.0,0.0,0.0,0.0,1.0,0.0
Dennis Geiger,de GER,"MF,FW",Hoffenheim,de Bundesliga,20,1998,2.7,12.0,4.39,6.0,5.0,0.0,0.0,1.0,2.0,0.73,0.0,1.0,0.0,0.0,1.0,0.0
Jérémy Gélin,fr FRA,"DF,MF",Rennes,fr Ligue 1,21,1997,14.2,13.0,0.92,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Genevois,ht HAI,DF,Caen,fr Ligue 1,30,1987,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Gentner,de GER,MF,Stuttgart,de Bundesliga,32,1985,22.4,36.0,1.61,30.0,1.0,1.0,2.0,2.0,7.0,0.31,6.0,0.0,1.0,0.0,0.0,0.0
Yannick Gerhardt,de GER,MF,Wolfsburg,de Bundesliga,24,1994,27.3,53.0,1.94,43.0,0.0,0.0,6.0,4.0,10.0,0.37,5.0,0.0,0.0,4.0,1.0,0.0
Valère Germain,fr FRA,FW,Marseille,fr Ligue 1,28,1990,24.1,40.0,1.66,31.0,0.0,1.0,6.0,2.0,6.0,0.25,4.0,0.0,0.0,2.0,0.0,0.0
Gerson,br BRA,"MF,FW",Fiorentina,it Serie A,21,1997,27.0,89.0,3.3,78.0,0.0,4.0,1.0,6.0,8.0,0.3,6.0,0.0,1.0,0.0,1.0,0.0
Gervinho,ci CIV,FW,Parma,it Serie A,31,1987,25.6,67.0,2.62,31.0,0.0,21.0,6.0,9.0,12.0,0.47,3.0,0.0,7.0,1.0,1.0,0.0
Willem Geubbels,fr FRA,MF,Monaco,fr Ligue 1,16,2001,0.1,1.0,11.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Ghezali,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19,1999,0.5,1.0,2.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rachid Ghezzal,dz ALG,"FW,MF",Leicester City,eng Premier League,26,1992,8.3,39.0,4.72,27.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paolo Ghiglione,it ITA,"MF,DF",Frosinone,it Serie A,21,1997,5.7,12.0,2.1,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saman Ghoddos,ir IRN,"FW,MF",Amiens,fr Ligue 1,24,1993,20.3,61.0,3.0,27.0,22.0,2.0,4.0,6.0,4.0,0.2,3.0,1.0,0.0,0.0,0.0,0.0
Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,27,1991,12.8,44.0,3.43,32.0,11.0,1.0,0.0,0.0,5.0,0.39,3.0,2.0,0.0,0.0,0.0,0.0
Emanuele Giaccherini,it ITA,"MF,FW",Chievo,it Serie A,33,1985,22.3,81.0,3.63,50.0,23.0,1.0,2.0,5.0,3.0,0.13,2.0,0.0,0.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Gibbs-White,eng ENG,"MF,FW",Wolves,eng Premier League,18,2000,7.4,18.0,2.44,16.0,2.0,0.0,0.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
Ben Gibson,eng ENG,DF,Burnley,eng Premier League,25,1993,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Giefer,de GER,GK,Augsburg,de Bundesliga,28,1990,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niko Gießelmann,de GER,DF,Düsseldorf,de Bundesliga,26,1991,28.8,58.0,2.01,37.0,11.0,1.0,3.0,6.0,8.0,0.28,5.0,1.0,0.0,0.0,2.0,0.0
Daniel Ginczek,de GER,FW,Wolfsburg,de Bundesliga,27,1991,14.2,29.0,2.05,19.0,0.0,3.0,3.0,4.0,6.0,0.42,4.0,0.0,1.0,1.0,0.0,0.0
Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,24,1994,26.4,27.0,1.02,20.0,0.0,0.0,7.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Andrei Girotto,br BRA,MF,Nantes,fr Ligue 1,26,1992,16.4,15.0,0.92,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Giroud,fr FRA,FW,Chelsea,eng Premier League,31,1986,9.4,25.0,2.66,24.0,0.0,0.0,0.0,0.0,5.0,0.53,4.0,0.0,0.0,0.0,0.0,1.0
Kamil Glik,pl POL,DF,Monaco,fr Ligue 1,30,1988,33.0,12.0,0.36,11.0,0.0,0.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,23,1995,19.6,70.0,3.58,52.0,1.0,6.0,8.0,3.0,15.0,0.77,10.0,0.0,1.0,4.0,0.0,0.0
Joris Gnagnon,fr FRA,"DF,MF",Sevilla,es La Liga,21,1997,5.0,4.0,0.81,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddy Gnahoré,fr FRA,MF,Amiens,fr Ligue 1,24,1993,24.9,56.0,2.25,49.0,1.0,4.0,2.0,0.0,6.0,0.24,5.0,0.0,1.0,0.0,0.0,0.0
Massimo Gobbi,it ITA,DF,Parma,it Serie A,37,1980,13.1,14.0,1.07,13.0,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Kevin Goden,de GER,"DF,FW",Nürnberg,de Bundesliga,19,1999,3.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Godín,uy URU,DF,Atlético Madrid,es La Liga,32,1986,27.9,8.0,0.29,6.0,0.0,0.0,2.0,0.0,3.0,0.11,2.0,0.0,0.0,1.0,0.0,0.0
Mauro Goicoechea,uy URU,GK,Toulouse,fr Ligue 1,30,1988,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edoardo Goldaniga,it ITA,DF,Frosinone,it Serie A,24,1993,29.0,22.0,0.76,18.0,1.0,1.0,0.0,2.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
Pierluigi Gollini,it ITA,GK,Atalanta,it Serie A,23,1995,20.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,22,1996,25.4,71.0,2.79,50.0,4.0,5.0,6.0,6.0,6.0,0.24,5.0,1.0,0.0,0.0,0.0,0.0
André Gomes,pt POR,MF,Everton,eng Premier League,25,1993,22.0,34.0,1.55,25.0,0.0,4.0,4.0,1.0,2.0,0.09,1.0,0.0,1.0,0.0,0.0,0.0
Angel Gomes,eng ENG,"MF,FW",Manchester Utd,eng Premier League,17,2000,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibai Gómez,es ESP,FW,Athletic Club,es La Liga,28,1989,6.4,19.0,2.95,13.0,6.0,0.0,0.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0
Ibai Gómez,es ESP,"MF,FW",Alavés,es La Liga,28,1989,16.1,34.0,2.11,18.0,9.0,3.0,2.0,2.0,4.0,0.25,3.0,0.0,1.0,0.0,0.0,0.0
Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,21,1997,11.8,9.0,0.76,9.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
Mario Gómez,de GER,FW,Stuttgart,de Bundesliga,33,1985,24.6,47.0,1.91,36.0,0.0,6.0,5.0,0.0,5.0,0.2,3.0,0.0,0.0,2.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxi Gómez,uy URU,FW,Celta Vigo,es La Liga,21,1996,32.9,72.0,2.19,49.0,0.0,4.0,8.0,11.0,12.0,0.36,6.0,0.0,1.0,2.0,3.0,0.0
Moi Gómez,es ESP,MF,Huesca,es La Liga,24,1994,33.9,88.0,2.59,60.0,22.0,2.0,2.0,2.0,11.0,0.32,6.0,3.0,1.0,0.0,1.0,0.0
Papu Gómez,ar ARG,"MF,FW",Atalanta,it Serie A,30,1988,32.2,203.0,6.3,119.0,63.0,10.0,5.0,6.0,22.0,0.68,14.0,6.0,2.0,0.0,0.0,0.0
Sergi Gómez,es ESP,DF,Sevilla,es La Liga,26,1992,30.7,18.0,0.59,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Gomis,sn SEN,GK,SPAL,it Serie A,24,1993,19.2,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxime Gonalons,fr FRA,MF,Sevilla,es La Liga,29,1989,6.0,5.0,0.83,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Gonçalves,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,32,1986,11.8,26.0,2.21,20.0,2.0,2.0,2.0,0.0,6.0,0.51,4.0,0.0,2.0,0.0,0.0,0.0
Jérôme Gondorf,de GER,"MF,FW",Freiburg,de Bundesliga,30,1988,14.4,35.0,2.43,26.0,5.0,2.0,0.0,2.0,4.0,0.28,3.0,0.0,0.0,0.0,1.0,0.0
Álvaro González,es ESP,DF,Villarreal,es La Liga,28,1990,32.9,18.0,0.55,15.0,1.0,0.0,1.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
Bruno González,es ESP,DF,Getafe,es La Liga,28,1990,18.9,8.0,0.42,5.0,0.0,0.0,1.0,2.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0
Cristo González,es ESP,FW,Real Madrid,es La Liga,20,1997,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giancarlo González,cr CRC,DF,Bologna,it Serie A,30,1988,8.3,3.0,0.36,2.0,0.0,0.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
Nicolás González,ar ARG,"FW,MF",Stuttgart,de Bundesliga,20,1998,24.0,66.0,2.75,53.0,1.0,4.0,3.0,5.0,5.0,0.21,4.0,0.0,0.0,1.0,0.0,0.0
Jon Gorenc Stanković,si SVN,"MF,DF",Huddersfield,eng Premier League,22,1996,7.9,8.0,1.01,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,23,1995,22.5,42.0,1.87,30.0,0.0,3.0,6.0,3.0,7.0,0.31,6.0,0.0,0.0,1.0,0.0,0.0
Mathieu Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,27,1990,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirko Gori,it ITA,MF,Frosinone,it Serie A,25,1993,3.7,7.0,1.91,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,21,1996,5.1,7.0,1.38,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Gosens,de GER,"DF,MF",Atalanta,it Serie A,24,1994,21.6,48.0,2.22,35.0,5.0,5.0,3.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0
Dan Gosling,eng ENG,MF,Bournemouth,eng Premier League,28,1990,19.3,22.0,1.14,18.0,2.0,0.0,2.0,0.0,4.0,0.21,3.0,0.0,0.0,1.0,0.0,0.0
Felix Götze,de GER,MF,Augsburg,de Bundesliga,20,1998,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Götze,de GER,"FW,MF",Dortmund,de Bundesliga,26,1992,18.6,70.0,3.76,59.0,0.0,3.0,2.0,6.0,9.0,0.48,8.0,0.0,1.0,0.0,0.0,0.0
Prince-Désir Gouano,fr FRA,DF,Amiens,fr Ligue 1,24,1993,29.1,11.0,0.38,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoann Gourcuff,fr FRA,"MF,FW",Dijon,fr Ligue 1,32,1986,1.5,7.0,4.7,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,27,1991,23.2,13.0,0.56,13.0,0.0,0.0,0.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paolo Gozzi Iweru,it ITA,DF,Juventus,it Serie A,17,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Gradel,ci CIV,"FW,MF",Toulouse,fr Ligue 1,30,1987,36.0,119.0,3.31,57.0,17.0,19.0,11.0,15.0,12.0,0.33,5.0,1.0,0.0,3.0,3.0,0.0
Jonathan Gradit,fr FRA,DF,Caen,fr Ligue 1,25,1992,22.3,7.0,0.31,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Grandsir,fr FRA,"FW,MF",Monaco,fr Ligue 1,21,1996,5.2,11.0,2.11,8.0,1.0,2.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
Samuel Grandsir,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,21,1996,2.6,5.0,1.9,3.0,1.0,0.0,0.0,1.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0
Álex Granell,es ESP,"MF,DF",Girona,es La Liga,29,1988,26.6,86.0,3.24,47.0,30.0,2.0,1.0,6.0,7.0,0.26,3.0,4.0,0.0,0.0,0.0,0.0
Esteban Granero,es ESP,MF,Espanyol,es La Liga,31,1987,22.4,68.0,3.04,40.0,18.0,2.0,2.0,5.0,7.0,0.31,4.0,2.0,0.0,0.0,0.0,1.0
Karlan Grant,eng ENG,"FW,MF",Huddersfield,eng Premier League,20,1997,9.7,20.0,2.05,13.0,0.0,4.0,2.0,1.0,2.0,0.21,0.0,0.0,0.0,1.0,1.0,0.0
Alberto Grassi,it ITA,MF,Parma,it Serie A,23,1995,5.1,4.0,0.78,4.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
Andre Gray,eng ENG,FW,Watford,eng Premier League,27,1991,15.2,34.0,2.24,25.0,0.0,2.0,3.0,4.0,6.0,0.4,5.0,0.0,1.0,0.0,0.0,0.0
Demarai Gray,eng ENG,"FW,MF",Leicester City,eng Premier League,22,1996,22.1,41.0,1.86,25.0,0.0,7.0,6.0,3.0,5.0,0.23,4.0,0.0,1.0,0.0,0.0,0.0
Mason Greenwood,eng ENG,FW,Manchester Utd,eng Premier League,16,2001,1.3,6.0,4.62,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Gregoritsch,at AUT,"MF,FW",Augsburg,de Bundesliga,24,1994,27.6,62.0,2.24,46.0,1.0,2.0,10.0,3.0,5.0,0.18,4.0,0.0,0.0,1.0,0.0,0.0
Clément Grenier,fr FRA,MF,Rennes,fr Ligue 1,27,1991,29.6,99.0,3.34,67.0,19.0,3.0,4.0,6.0,10.0,0.34,5.0,2.0,1.0,2.0,0.0,0.0
Antoine Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,27,1991,35.5,127.0,3.57,88.0,19.0,7.0,10.0,3.0,16.0,0.45,9.0,1.0,1.0,5.0,0.0,0.0
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,25,1993,15.9,63.0,3.97,41.0,9.0,7.0,1.0,4.0,8.0,0.5,3.0,1.0,0.0,1.0,2.0,1.0
Vincenzo Grifo,it ITA,"MF,FW",Hoffenheim,de Bundesliga,25,1993,3.7,18.0,4.84,12.0,3.0,1.0,1.0,1.0,3.0,0.81,2.0,1.0,0.0,0.0,0.0,0.0
Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,22,1995,26.6,57.0,2.14,50.0,1.0,1.0,1.0,4.0,8.0,0.3,7.0,0.0,0.0,0.0,1.0,0.0
Jérémy Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,31,1987,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Groß,de GER,MF,Brighton,eng Premier League,27,1991,20.7,77.0,3.72,40.0,27.0,4.0,3.0,3.0,6.0,0.29,1.0,2.0,0.0,2.0,1.0,0.0
Sergej Grubac,me MNE,"FW,MF",Chievo,it Serie A,18,2000,1.7,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Grujić,rs SRB,MF,Hertha BSC,de Bundesliga,22,1996,19.8,39.0,1.97,29.0,0.0,4.0,4.0,2.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
Vicente Guaita,es ESP,GK,Crystal Palace,eng Premier League,31,1987,19.5,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrés Guardado,mx MEX,"MF,DF",Betis,es La Liga,31,1986,25.9,64.0,2.47,51.0,6.0,1.0,0.0,6.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0
Sergi Guardiola,es ESP,"MF,FW",Getafe,es La Liga,27,1991,0.3,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
