Player,Nation,Pos,Squad,Comp,Age,Born,90s,No. Tackels,No Tackels won,Def 3rd tackles,Mid 3rd tackles,Att 3rd tackles,Tackles v Dribbles,Tackles v Dribble attempts,% of dribblers tackled,No of times dribbled past,Pressures,Succ Pressures,Succ Pressures %,Def 3rd Pressures,Mid 3rd Pressures,Att 3rd Pressures,Blocks,Blocked shots,ShSv,Blocked pass,Interceptions,Tkl+Int,Clearances,Errors
Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,27,1991,9.2,25.0,16.0,11.0,12.0,2.0,6.0,15.0,40.0,9.0,155.0,50.0,32.3,55.0,84.0,16.0,16.0,7.0,0.0,9.0,23.0,48.0,38.0,0.0
Paul Delecroix,fr FRA,GK,Metz,fr Ligue 1,30,1988,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25,1994,11.2,30.0,16.0,23.0,5.0,2.0,10.0,17.0,58.8,7.0,118.0,37.0,31.4,63.0,36.0,19.0,20.0,6.0,0.0,14.0,11.0,41.0,37.0,0.0
Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,27,1991,25.3,32.0,20.0,9.0,12.0,11.0,13.0,29.0,44.8,16.0,347.0,103.0,29.7,45.0,140.0,162.0,22.0,8.0,0.0,14.0,7.0,39.0,11.0,0.0
Fabian Delph,eng ENG,MF,Everton,eng Premier League,29,1989,13.2,29.0,11.0,11.0,11.0,7.0,11.0,32.0,34.4,21.0,189.0,55.0,29.1,76.0,87.0,26.0,22.0,6.0,0.0,16.0,13.0,42.0,19.0,1.0
Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,23,1996,24.3,12.0,9.0,1.0,6.0,5.0,3.0,18.0,16.7,15.0,292.0,77.0,26.4,9.0,107.0,176.0,21.0,7.0,0.0,14.0,4.0,16.0,27.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,22,1997,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,58.0,10.0,17.2,9.0,31.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Merih Demiral,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,11.0,7.0,8.0,3.0,0.0,3.0,5.0,60.0,2.0,34.0,10.0,29.4,22.0,9.0,3.0,7.0,5.0,1.0,2.0,1.0,12.0,29.0,0.0
Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,26,1993,17.5,33.0,22.0,7.0,20.0,6.0,8.0,28.0,28.6,20.0,324.0,117.0,36.1,90.0,168.0,66.0,27.0,5.0,0.0,22.0,19.0,52.0,12.0,0.0
Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,27,1991,13.5,45.0,28.0,19.0,20.0,6.0,16.0,43.0,37.2,27.0,304.0,97.0,31.9,98.0,165.0,41.0,29.0,2.0,0.0,27.0,12.0,57.0,26.0,1.0
Diego Demme,de GER,MF,Napoli,it Serie A,27,1991,10.0,21.0,13.0,15.0,4.0,2.0,9.0,28.0,32.1,19.0,201.0,57.0,28.4,80.0,92.0,29.0,8.0,1.0,0.0,7.0,4.0,25.0,12.0,0.0
Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,22.0,16.0,16.0,6.0,0.0,7.0,15.0,46.7,8.0,144.0,53.0,36.8,99.0,40.0,5.0,42.0,30.0,0.0,12.0,11.0,33.0,105.0,0.0
Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,24,1995,31.1,68.0,40.0,41.0,19.0,8.0,23.0,62.0,37.1,39.0,573.0,164.0,28.6,254.0,255.0,64.0,53.0,13.0,0.0,40.0,23.0,91.0,95.0,3.0
Kevin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,18,2000,6.7,11.0,9.0,2.0,6.0,3.0,4.0,11.0,36.4,7.0,135.0,40.0,29.6,12.0,85.0,38.0,6.0,1.0,0.0,5.0,0.0,11.0,1.0,0.0
Stefano Denswil,nl NED,DF,Bologna,it Serie A,26,1993,24.9,53.0,35.0,32.0,18.0,3.0,30.0,48.0,62.5,18.0,281.0,80.0,28.5,140.0,108.0,33.0,50.0,10.0,0.0,40.0,20.0,73.0,112.0,2.0
Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,22,1997,20.6,46.0,26.0,22.0,18.0,6.0,15.0,38.0,39.5,23.0,399.0,91.0,22.8,133.0,165.0,101.0,42.0,3.0,0.0,39.0,14.0,60.0,33.0,0.0
Memphis Depay,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,11.3,9.0,9.0,5.0,2.0,2.0,2.0,8.0,25.0,6.0,159.0,45.0,28.3,21.0,73.0,65.0,4.0,0.0,0.0,4.0,4.0,13.0,2.0,0.0
Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,9.0,6.0,7.0,2.0,0.0,3.0,11.0,27.3,8.0,124.0,37.0,29.8,86.0,37.0,1.0,27.0,18.0,0.0,9.0,7.0,16.0,75.0,0.0
Daniele Dessena,it ITA,MF,Brescia,it Serie A,32,1987,20.8,24.0,15.0,12.0,10.0,2.0,10.0,31.0,32.3,21.0,300.0,72.0,24.0,86.0,149.0,65.0,21.0,3.0,0.0,18.0,6.0,30.0,24.0,0.0
Mattia Destro,it ITA,FW,Bologna,it Serie A,28,1991,2.1,3.0,3.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,43.0,9.0,20.9,2.0,21.0,20.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0
Mattia Destro,it ITA,"FW,MF",Genoa,it Serie A,28,1991,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,20.7,1.0,8.0,20.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,25,1994,23.3,29.0,21.0,15.0,8.0,6.0,13.0,66.0,19.7,53.0,511.0,133.0,26.0,114.0,208.0,189.0,16.0,0.0,0.0,16.0,26.0,55.0,6.0,0.0
Deyverson,br BRA,FW,Getafe,es La Liga,28,1991,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,7.0,15.9,4.0,14.0,26.0,3.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0
Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,30,1988,14.4,3.0,2.0,0.0,2.0,1.0,0.0,7.0,0.0,7.0,208.0,57.0,27.4,13.0,74.0,121.0,3.0,0.0,0.0,3.0,0.0,3.0,11.0,0.0
Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,12.0,7.0,6.0,3.0,3.0,1.0,2.0,18.0,11.1,16.0,169.0,43.0,25.4,26.0,78.0,65.0,13.0,3.0,0.0,10.0,4.0,11.0,3.0,0.0
Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,62.0,43.0,32.0,21.0,9.0,33.0,72.0,45.8,39.0,398.0,125.0,31.4,179.0,154.0,65.0,48.0,13.0,1.0,35.0,13.0,75.0,73.0,0.0
Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,22.2,21.0,13.0,4.0,9.0,8.0,7.0,42.0,16.7,35.0,410.0,104.0,25.4,67.0,175.0,168.0,20.0,3.0,0.0,17.0,10.0,31.0,1.0,0.0
Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,21.0,13.0,12.0,5.0,4.0,2.0,16.0,12.5,14.0,319.0,92.0,28.8,44.0,143.0,132.0,16.0,2.0,0.0,14.0,9.0,30.0,20.0,0.0
Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,13.2,18.0,10.0,7.0,7.0,4.0,3.0,11.0,27.3,8.0,378.0,99.0,26.2,100.0,188.0,90.0,15.0,0.0,0.0,15.0,8.0,26.0,8.0,1.0
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,19.7,9.0,4.0,3.0,6.0,0.0,2.0,13.0,15.4,11.0,238.0,70.0,29.4,33.0,119.0,86.0,15.0,0.0,0.0,15.0,8.0,17.0,1.0,0.0
Mouctar Diakhaby,fr FRA,DF,Valencia,es La Liga,22,1996,16.0,14.0,10.0,10.0,3.0,1.0,3.0,10.0,30.0,7.0,124.0,39.0,31.5,77.0,42.0,5.0,23.0,14.0,0.0,9.0,4.0,18.0,101.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,21.0,14.0,15.0,6.0,0.0,11.0,19.0,57.9,8.0,122.0,41.0,33.6,83.0,35.0,4.0,23.0,9.0,0.0,14.0,15.0,36.0,76.0,3.0
Abdou Diallo,fr FRA,DF,Paris S-G,fr Ligue 1,23,1996,13.3,17.0,10.0,8.0,8.0,1.0,6.0,15.0,40.0,9.0,150.0,56.0,37.3,74.0,70.0,6.0,22.0,6.0,0.0,16.0,8.0,25.0,40.0,0.0
Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,3.0,2.0,1.0,1.0,1.0,0.0,8.0,0.0,8.0,463.0,90.0,19.4,20.0,235.0,208.0,10.0,3.0,0.0,7.0,4.0,7.0,39.0,0.0
Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,48.0,38.0,21.0,25.0,2.0,10.0,23.0,43.5,13.0,317.0,102.0,32.2,114.0,180.0,23.0,15.0,2.0,0.0,13.0,15.0,63.0,27.0,1.0
Moussa Diarra,fr FRA,DF,Toulouse,fr Ligue 1,18,2000,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,100.0,0.0,15.0,4.0,26.7,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0
Raphael Dias Belloli,br BRA,"MF,FW",Rennes,fr Ligue 1,23,1996,18.8,30.0,20.0,7.0,18.0,5.0,9.0,39.0,23.1,30.0,370.0,93.0,25.1,66.0,179.0,125.0,34.0,3.0,0.0,31.0,13.0,43.0,14.0,0.0
Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,16.9,48.0,32.0,14.0,25.0,9.0,10.0,32.0,31.3,22.0,318.0,95.0,29.9,113.0,169.0,36.0,23.0,1.0,0.0,22.0,18.0,66.0,19.0,3.0
Brahim Díaz,es ESP,"FW,MF",Real Madrid,es La Liga,19,1999,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.3,4.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0
Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,79.0,45.0,35.0,39.0,5.0,27.0,67.0,40.3,40.0,405.0,120.0,29.6,180.0,169.0,56.0,88.0,24.0,0.0,64.0,27.0,106.0,131.0,0.0
Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,35.0,19.0,24.0,10.0,1.0,13.0,21.0,61.9,8.0,199.0,64.0,32.2,123.0,67.0,9.0,54.0,20.0,0.0,34.0,34.0,69.0,98.0,1.0
Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,14.9,25.0,14.0,13.0,10.0,2.0,6.0,22.0,27.3,16.0,204.0,54.0,26.5,92.0,93.0,19.0,26.0,11.0,0.0,15.0,6.0,31.0,78.0,0.0
Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,87.0,39.0,58.0,22.0,7.0,30.0,67.0,44.8,37.0,498.0,134.0,26.9,249.0,158.0,91.0,69.0,10.0,0.0,59.0,24.0,111.0,145.0,1.0
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,28,1991,38.0,30.0,20.0,20.0,9.0,1.0,6.0,15.0,40.0,9.0,133.0,46.0,34.6,84.0,37.0,12.0,32.0,16.0,1.0,16.0,24.0,54.0,259.0,2.0
Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,16.0,10.0,8.0,6.0,2.0,8.0,12.0,66.7,4.0,113.0,38.0,33.6,50.0,48.0,15.0,21.0,1.0,0.0,20.0,5.0,21.0,27.0,1.0
Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,14.5,15.0,6.0,9.0,3.0,3.0,6.0,21.0,28.6,15.0,205.0,48.0,23.4,74.0,84.0,47.0,45.0,1.0,0.0,44.0,19.0,34.0,5.0,0.0
Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,10.0,6.0,3.0,5.0,2.0,5.0,10.0,50.0,5.0,86.0,28.0,32.6,23.0,38.0,25.0,8.0,2.0,0.0,6.0,2.0,12.0,16.0,0.0
Federico Dimarco,it ITA,"DF,MF",Inter,it Serie A,21,1997,0.3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,62.5,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,11.0,7.0,2.0,6.0,3.0,2.0,19.0,10.5,17.0,212.0,57.0,26.9,28.0,124.0,60.0,11.0,0.0,0.0,11.0,4.0,15.0,2.0,0.0
Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,8.0,8.0,0.0,6.0,2.0,2.0,9.0,22.2,7.0,170.0,50.0,29.4,3.0,85.0,82.0,3.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0
Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,32.0,16.0,22.0,10.0,0.0,15.0,32.0,46.9,17.0,243.0,84.0,34.6,156.0,79.0,8.0,47.0,21.0,0.0,26.0,32.0,64.0,190.0,3.0
Papakouli Diop,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,43.0,27.0,10.0,27.0,6.0,15.0,44.0,34.1,29.0,414.0,113.0,27.3,92.0,254.0,68.0,37.0,8.0,0.0,29.0,20.0,63.0,50.0,1.0
Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,3.0,12.5,11.0,13.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0
Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,34.0,23.0,23.0,10.0,1.0,13.0,25.0,52.0,12.0,187.0,61.0,32.6,111.0,64.0,12.0,44.0,25.0,0.0,19.0,11.0,45.0,155.0,1.0
Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,9.0,8.0,4.0,4.0,1.0,5.0,11.0,45.5,6.0,78.0,30.0,38.5,37.0,35.0,6.0,8.0,1.0,0.0,7.0,5.0,14.0,48.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,51.0,28.0,35.0,16.0,0.0,15.0,28.0,53.6,13.0,274.0,101.0,36.9,163.0,101.0,10.0,24.0,9.0,0.0,15.0,32.0,83.0,232.0,0.0
Moussa Djenepo,ml MLI,"MF,DF",Southampton,eng Premier League,21,1998,10.3,29.0,18.0,18.0,6.0,5.0,8.0,23.0,34.8,15.0,265.0,79.0,29.8,67.0,120.0,78.0,24.0,2.0,0.0,22.0,7.0,36.0,12.0,0.0
Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,29.0,13.0,20.0,9.0,0.0,4.0,15.0,26.7,11.0,169.0,41.0,24.3,109.0,55.0,5.0,41.0,22.0,0.0,19.0,9.0,38.0,55.0,1.0
Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,24,1994,22.9,65.0,40.0,40.0,24.0,1.0,25.0,41.0,61.0,16.0,304.0,105.0,34.5,167.0,126.0,11.0,30.0,10.0,0.0,20.0,38.0,103.0,138.0,1.0
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,55.0,25.0,22.0,32.0,1.0,28.0,53.0,52.8,25.0,368.0,131.0,35.6,168.0,180.0,20.0,38.0,17.0,0.0,21.0,31.0,86.0,157.0,1.0
Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Matt Doherty,ie IRL,DF,Wolves,eng Premier League,27,1992,31.5,65.0,33.0,36.0,25.0,4.0,26.0,50.0,52.0,24.0,379.0,107.0,28.2,181.0,142.0,56.0,64.0,5.0,0.0,59.0,19.0,84.0,78.0,1.0
Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,16.0,8.0,1.0,4.0,11.0,9.0,25.0,36.0,16.0,379.0,87.0,23.0,17.0,154.0,208.0,18.0,4.0,0.0,14.0,9.0,25.0,28.0,0.0
Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,3.0,1.0,1.0,1.0,1.0,1.0,5.0,20.0,4.0,53.0,19.0,35.8,11.0,25.0,17.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0
Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,14.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,22.0,16.0,15.0,6.0,1.0,11.0,26.0,42.3,15.0,235.0,72.0,30.6,75.0,128.0,32.0,14.0,1.0,0.0,13.0,8.0,30.0,9.0,0.0
Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,32.0,25.0,22.0,6.0,4.0,11.0,35.0,31.4,24.0,182.0,57.0,31.3,95.0,58.0,29.0,36.0,12.0,1.0,24.0,16.0,48.0,40.0,1.0
Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,28,1991,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,3.0,15.8,1.0,7.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Anastasios Donis,gr GRE,"FW,MF",Reims,fr Ligue 1,22,1996,6.8,5.0,3.0,4.0,0.0,1.0,1.0,11.0,9.1,10.0,106.0,23.0,21.7,10.0,55.0,41.0,3.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0
Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,18.7,13.0,7.0,2.0,7.0,4.0,3.0,16.0,18.8,13.0,345.0,66.0,19.1,31.0,143.0,171.0,10.0,1.0,0.0,9.0,6.0,19.0,2.0,0.0
Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,35.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,33.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,44.0,31.0,31.0,10.0,3.0,14.0,24.0,58.3,10.0,184.0,72.0,39.1,118.0,56.0,10.0,40.0,14.0,0.0,26.0,12.0,56.0,139.0,0.0
Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,19.5,36.0,22.0,11.0,19.0,6.0,12.0,33.0,36.4,21.0,324.0,77.0,23.8,86.0,141.0,97.0,32.0,2.0,0.0,30.0,8.0,44.0,9.0,0.0
Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,8.0,4.0,0.0,4.0,4.0,1.0,7.0,14.3,6.0,204.0,60.0,29.4,6.0,92.0,106.0,10.0,3.0,0.0,7.0,4.0,12.0,24.0,0.0
Abdoulaye Doucouré,fr FRA,MF,Watford,eng Premier League,26,1993,35.1,70.0,49.0,29.0,30.0,11.0,16.0,60.0,26.7,44.0,947.0,238.0,25.1,268.0,463.0,216.0,59.0,9.0,0.0,50.0,22.0,92.0,45.0,0.0
Mamadou Doucouré,fr FRA,MF,M'Gladbach,de Bundesliga,21,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,24,1994,19.1,21.0,14.0,7.0,10.0,4.0,8.0,26.0,30.8,18.0,277.0,69.0,24.9,47.0,161.0,69.0,19.0,1.0,0.0,18.0,20.0,41.0,9.0,0.0
Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,10.0,4.0,7.0,2.0,1.0,5.0,9.0,55.6,4.0,59.0,18.0,30.5,35.0,18.0,6.0,14.0,0.0,0.0,14.0,4.0,14.0,13.0,0.0
Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,12.0,4.0,33.3,4.0,7.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Doyle,eng ENG,"MF,FW",Manchester City,eng Premier League,17,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,37.0,26.0,25.0,8.0,4.0,13.0,41.0,31.7,28.0,304.0,99.0,32.6,154.0,107.0,43.0,39.0,5.0,0.0,34.0,15.0,52.0,43.0,1.0
Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,22.0,15.0,12.0,9.0,1.0,9.0,20.0,45.0,11.0,108.0,39.0,36.1,59.0,42.0,7.0,24.0,5.0,0.0,19.0,7.0,29.0,59.0,0.0
Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,12.0,8.0,2.0,8.0,2.0,5.0,14.0,35.7,9.0,135.0,45.0,33.3,28.0,68.0,39.0,13.0,2.0,0.0,11.0,8.0,20.0,3.0,0.0
Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,29,1990,17.6,31.0,19.0,11.0,15.0,5.0,8.0,28.0,28.6,20.0,385.0,113.0,29.4,96.0,179.0,110.0,26.0,4.0,0.0,22.0,22.0,53.0,16.0,0.0
Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,9.0,5.0,6.0,2.0,1.0,1.0,13.0,7.7,12.0,106.0,22.0,20.8,36.0,58.0,12.0,3.0,0.0,0.0,3.0,7.0,16.0,4.0,1.0
Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,5.0,21.7,10.0,10.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0
Josip Drmić,ch SUI,"FW,MF",Norwich City,eng Premier League,26,1992,7.2,4.0,3.0,2.0,1.0,1.0,1.0,11.0,9.1,10.0,138.0,35.0,25.4,25.0,56.0,57.0,8.0,0.0,0.0,8.0,3.0,7.0,5.0,1.0
Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,35.0,21.0,27.0,8.0,0.0,7.0,16.0,43.8,9.0,208.0,74.0,35.6,124.0,82.0,2.0,49.0,24.0,0.0,25.0,15.0,50.0,234.0,0.0
Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,5.0,1.0,2.0,2.0,1.0,1.0,3.0,33.3,2.0,53.0,12.0,22.6,36.0,16.0,1.0,12.0,6.0,0.0,6.0,2.0,7.0,12.0,0.0
Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,11.0,7.0,10.0,1.0,0.0,2.0,3.0,66.7,1.0,49.0,19.0,38.8,34.0,14.0,1.0,11.0,6.0,0.0,5.0,3.0,14.0,45.0,1.0
Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,69.0,38.0,41.0,23.0,5.0,30.0,55.0,54.5,25.0,348.0,104.0,29.9,153.0,149.0,46.0,62.0,9.0,0.0,53.0,19.0,88.0,128.0,1.0
Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,31.0,21.0,20.0,10.0,1.0,12.0,26.0,46.2,14.0,238.0,72.0,30.3,133.0,67.0,38.0,26.0,5.0,0.0,21.0,13.0,44.0,38.0,0.0
Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,8.0,19.0,15.0,10.0,6.0,3.0,7.0,20.0,35.0,13.0,197.0,54.0,27.4,52.0,105.0,40.0,18.0,2.0,0.0,16.0,5.0,24.0,7.0,0.0
Ondrej Duda,sk SVK,"MF,FW",Hertha BSC,de Bundesliga,24,1994,5.0,5.0,3.0,0.0,4.0,1.0,0.0,12.0,0.0,12.0,116.0,21.0,18.1,19.0,70.0,27.0,5.0,1.0,0.0,4.0,3.0,8.0,7.0,0.0
Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,16.0,9.0,10.0,5.0,1.0,4.0,18.0,22.2,14.0,100.0,34.0,34.0,71.0,27.0,2.0,21.0,8.0,0.0,13.0,13.0,29.0,116.0,0.0
