Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen touches,Def 3rd touches,Mid 3rd touches,Att 3rd touches,Touches in Box,Live ball touches,Successful Dribbles,Attempted Dribbles,Successful Dribble %,Players dribbled past,Megs,Carries,Total Distance carries,ProgDist carries,Pass Targets,Passes Received,Passes Received %,Miscon,Passes Dispossed
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Destro,it ITA,"FW,MF",Bologna,it Serie A,27,1991,5.5,159.0,6.0,24.0,70.0,69.0,21.0,149.0,0.0,5.0,0.0,1.0,0.0,83.0,492.0,235.0,220.0,107.0,48.6,19.0,8.0
Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,24,1994,23.0,1075.0,5.0,72.0,436.0,668.0,147.0,1012.0,44.0,71.0,62.0,46.0,1.0,889.0,7261.0,4438.0,1233.0,802.0,65.0,50.0,79.0
Jacopo Dezi,it ITA,MF,Parma,it Serie A,26,1992,1.0,58.0,5.0,16.0,37.0,7.0,1.0,58.0,2.0,3.0,66.7,3.0,0.0,41.0,192.0,87.0,38.0,37.0,97.4,2.0,0.0
Federico Di Francesco,it ITA,"FW,MF",Sassuolo,it Serie A,24,1994,11.9,526.0,5.0,96.0,217.0,252.0,59.0,500.0,16.0,35.0,45.7,16.0,1.0,422.0,2793.0,1789.0,542.0,396.0,73.1,21.0,18.0
Antonio Di Gaudio,it ITA,"FW,MF",Parma,it Serie A,28,1989,7.8,224.0,4.0,42.0,92.0,111.0,32.0,224.0,8.0,23.0,34.8,10.0,0.0,190.0,1589.0,1014.0,253.0,157.0,62.1,30.0,11.0
Giovanni Di Lorenzo,it ITA,DF,Empoli,it Serie A,24,1993,37.0,2581.0,146.0,629.0,1191.0,924.0,77.0,2277.0,33.0,56.0,58.9,34.0,7.0,1808.0,9093.0,5063.0,1890.0,1731.0,91.6,41.0,48.0
Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,30,1988,25.8,1766.0,18.0,139.0,756.0,1007.0,165.0,1630.0,54.0,92.0,58.7,62.0,6.0,1344.0,7648.0,4388.0,1614.0,1363.0,84.4,52.0,36.0
Franco Di Santo,ar ARG,FW,Rayo Vallecano,es La Liga,29,1989,1.9,51.0,1.0,4.0,28.0,20.0,2.0,45.0,1.0,3.0,33.3,1.0,0.0,22.0,120.0,32.0,69.0,33.0,47.8,6.0,0.0
Franco Di Santo,ar ARG,"FW,MF",Schalke 04,de Bundesliga,29,1989,2.7,100.0,4.0,14.0,44.0,51.0,9.0,97.0,2.0,2.0,100.0,2.0,0.0,61.0,486.0,252.0,80.0,66.0,82.5,3.0,4.0
Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,21,1996,8.3,284.0,11.0,38.0,138.0,138.0,50.0,274.0,21.0,32.0,65.6,22.0,1.0,202.0,1644.0,1138.0,396.0,189.0,47.7,31.0,19.0
Fousseni Diabaté,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,25.0,0.0,9.0,11.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,79.0,39.0,38.0,16.0,42.1,1.0,0.0
Moussa Diaby,fr FRA,"MF,FW",Paris S-G,fr Ligue 1,19,1999,12.7,719.0,11.0,78.0,284.0,411.0,86.0,693.0,26.0,47.0,55.3,28.0,0.0,603.0,3924.0,2063.0,700.0,568.0,81.1,30.0,20.0
Adama Diakhaby,fr FRA,"FW,MF",Huddersfield,eng Premier League,22,1996,6.1,238.0,1.0,27.0,103.0,130.0,21.0,233.0,11.0,20.0,55.0,11.0,0.0,207.0,1509.0,1106.0,273.0,185.0,67.8,17.0,21.0
Mouctar Diakhaby,fr FRA,DF,Valencia,es La Liga,21,1996,17.6,864.0,157.0,501.0,379.0,26.0,16.0,844.0,5.0,6.0,83.3,5.0,0.0,529.0,3173.0,1490.0,530.0,517.0,97.5,4.0,5.0
Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,440.0,36.0,164.0,215.0,84.0,3.0,370.0,3.0,7.0,42.9,3.0,0.0,216.0,1195.0,533.0,243.0,206.0,84.8,5.0,4.0
Abdou Diallo,fr FRA,DF,Dortmund,de Bundesliga,22,1996,26.4,2223.0,191.0,896.0,1233.0,240.0,17.0,2071.0,37.0,51.0,72.5,40.0,1.0,1631.0,8751.0,4918.0,1634.0,1587.0,97.1,15.0,19.0
Abdoulaye Diallo,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,156.0,139.0,155.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,70.0,308.0,172.0,63.0,63.0,100.0,0.0,1.0
Mustapha Diallo,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,232.0,14.0,69.0,137.0,28.0,5.0,231.0,0.0,0.0,0.0,0.0,0.0,97.0,434.0,113.0,108.0,94.0,87.0,3.0,4.0
Mohamed Diamé,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,1039.0,45.0,303.0,602.0,192.0,20.0,1031.0,23.0,40.0,57.5,27.0,1.0,636.0,2756.0,1383.0,680.0,581.0,85.4,26.0,27.0
Grady Diangana,eng ENG,"FW,MF",West Ham,eng Premier League,20,1998,6.8,383.0,9.0,66.0,173.0,177.0,33.0,376.0,17.0,34.0,50.0,19.0,3.0,286.0,1939.0,1115.0,353.0,265.0,75.1,14.0,29.0
Lassana Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,165.0,2.0,27.0,133.0,16.0,0.0,165.0,4.0,5.0,80.0,4.0,0.0,139.0,515.0,238.0,144.0,139.0,96.5,2.0,3.0
Amadou Diawara,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,596.0,21.0,105.0,428.0,92.0,5.0,592.0,7.0,9.0,77.8,8.0,0.0,486.0,1586.0,720.0,479.0,465.0,97.1,3.0,3.0
Brahim Díaz,es ESP,FW,Real Madrid,es La Liga,18,1999,4.2,248.0,1.0,25.0,127.0,107.0,33.0,246.0,19.0,32.0,59.4,20.0,2.0,226.0,1354.0,743.0,250.0,206.0,82.4,18.0,12.0
Javier Díaz,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,24.0,22.0,24.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,14.0,62.0,31.0,12.0,12.0,100.0,0.0,0.0
Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1733.0,144.0,678.0,872.0,271.0,24.0,1565.0,22.0,29.0,75.9,23.0,0.0,1065.0,5168.0,2712.0,1032.0,964.0,93.4,10.0,16.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Dickmann,it ITA,"DF,MF",SPAL,it Serie A,21,1996,1.9,76.0,3.0,35.0,27.0,16.0,1.0,66.0,1.0,1.0,100.0,1.0,0.0,48.0,205.0,101.0,53.0,38.0,71.7,4.0,1.0
Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,28,1990,10.6,598.0,6.0,60.0,327.0,247.0,27.0,540.0,13.0,26.0,50.0,14.0,0.0,404.0,2276.0,1249.0,568.0,420.0,73.9,26.0,21.0
Étienne Didot,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1449.0,53.0,333.0,907.0,285.0,17.0,1367.0,11.0,16.0,68.8,13.0,1.0,886.0,4029.0,1770.0,925.0,843.0,91.1,19.0,25.0
Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,305.0,48.0,194.0,118.0,11.0,3.0,291.0,5.0,5.0,100.0,5.0,0.0,143.0,867.0,418.0,131.0,123.0,93.9,2.0,2.0
Eric Dier,eng ENG,MF,Tottenham,eng Premier League,24,1994,16.7,1210.0,78.0,380.0,765.0,137.0,18.0,1182.0,4.0,8.0,50.0,4.0,0.0,851.0,3732.0,1802.0,927.0,880.0,94.9,5.0,13.0
Tim Dierßen,de GER,FW,Hannover 96,de Bundesliga,22,1996,0.2,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,3.0,75.0,0.0,0.0
Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,2474.0,117.0,658.0,1034.0,895.0,41.0,1942.0,14.0,32.0,43.8,16.0,3.0,1268.0,6520.0,3529.0,1382.0,1205.0,87.2,24.0,33.0
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,27,1991,37.6,3376.0,264.0,1475.0,1935.0,126.0,59.0,3320.0,7.0,10.0,70.0,8.0,0.0,2346.0,10215.0,5555.0,2474.0,2410.0,97.4,6.0,2.0
Mitchell Dijks,nl NED,"DF,MF",Bologna,it Serie A,25,1993,22.5,1270.0,63.0,372.0,577.0,467.0,26.0,1049.0,33.0,79.0,41.8,40.0,5.0,776.0,6823.0,4496.0,809.0,703.0,86.9,31.0,24.0
Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,20,1998,10.0,381.0,11.0,68.0,175.0,175.0,18.0,372.0,12.0,20.0,60.0,14.0,0.0,292.0,2402.0,1443.0,317.0,253.0,79.8,17.0,17.0
Federico Dimarco,it ITA,DF,Parma,it Serie A,20,1997,9.9,547.0,44.0,167.0,246.0,171.0,13.0,454.0,9.0,14.0,64.3,9.0,0.0,322.0,1977.0,1178.0,323.0,288.0,89.2,7.0,10.0
Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,696.0,635.0,695.0,2.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,315.0,1725.0,1057.0,208.0,208.0,100.0,0.0,0.0
Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,750.0,8.0,123.0,445.0,220.0,15.0,734.0,11.0,22.0,50.0,14.0,0.0,543.0,1995.0,838.0,672.0,534.0,79.5,20.0,19.0
Ismaël Diomandé,ci CIV,"MF,DF",Caen,fr Ligue 1,25,1992,14.4,737.0,48.0,261.0,481.0,44.0,2.0,723.0,13.0,17.0,76.5,14.0,1.0,534.0,2648.0,1276.0,491.0,471.0,95.9,5.0,13.0
Federico Dionisi,it ITA,FW,Frosinone,it Serie A,31,1987,2.3,108.0,0.0,4.0,46.0,64.0,17.0,105.0,1.0,4.0,25.0,1.0,0.0,77.0,449.0,230.0,119.0,89.0,74.8,9.0,9.0
Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,525.0,6.0,48.0,186.0,314.0,108.0,514.0,20.0,39.0,51.3,22.0,0.0,390.0,2807.0,1399.0,695.0,373.0,53.7,32.0,29.0
Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1515.0,221.0,875.0,732.0,29.0,20.0,1493.0,5.0,5.0,100.0,5.0,2.0,823.0,5565.0,2787.0,823.0,801.0,97.3,7.0,6.0
Papakouli Diop,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1410.0,36.0,169.0,950.0,340.0,41.0,1396.0,25.0,30.0,83.3,26.0,0.0,812.0,3180.0,1447.0,854.0,762.0,89.2,23.0,11.0
Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,18,2000,8.2,357.0,2.0,48.0,206.0,141.0,14.0,348.0,20.0,35.0,57.1,22.0,2.0,296.0,2152.0,1281.0,350.0,251.0,71.7,20.0,30.0
Assane Dioussé,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,588.0,26.0,160.0,380.0,85.0,0.0,570.0,10.0,13.0,76.9,11.0,0.0,410.0,2170.0,874.0,399.0,363.0,91.0,5.0,6.0
Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,164.0,9.0,47.0,109.0,19.0,1.0,162.0,4.0,5.0,80.0,4.0,0.0,131.0,545.0,223.0,128.0,113.0,88.3,3.0,7.0
Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,95.0,11.0,62.0,31.0,8.0,2.0,92.0,2.0,2.0,100.0,2.0,0.0,61.0,410.0,272.0,52.0,50.0,96.2,1.0,0.0
Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,1325.0,187.0,632.0,662.0,76.0,24.0,1295.0,20.0,23.0,87.0,21.0,1.0,644.0,4124.0,1629.0,465.0,432.0,92.9,7.0,13.0
Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,782.0,114.0,409.0,379.0,35.0,1.0,761.0,15.0,18.0,83.3,16.0,0.0,467.0,2471.0,1078.0,411.0,402.0,97.8,2.0,9.0
Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,58.0,6.0,37.0,26.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,43.0,199.0,112.0,41.0,41.0,100.0,0.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1801.0,223.0,1075.0,782.0,41.0,18.0,1745.0,16.0,20.0,80.0,17.0,1.0,990.0,4836.0,2562.0,965.0,950.0,98.4,4.0,8.0
Papy Djilobodji,sn SEN,"DF,FW",Guingamp,fr Ligue 1,29,1988,1.9,110.0,14.0,48.0,62.0,9.0,3.0,105.0,0.0,0.0,0.0,0.0,0.0,63.0,331.0,212.0,61.0,60.0,98.4,1.0,0.0
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1255.0,188.0,705.0,568.0,50.0,17.0,1223.0,6.0,7.0,85.7,6.0,0.0,783.0,4868.0,1736.0,811.0,790.0,97.4,9.0,3.0
Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,149.0,25.0,102.0,48.0,4.0,2.0,144.0,1.0,1.0,100.0,1.0,0.0,85.0,316.0,143.0,87.0,85.0,97.7,0.0,0.0
Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,822.0,669.0,814.0,9.0,0.0,0.0,566.0,1.0,1.0,100.0,1.0,0.0,385.0,2450.0,1519.0,270.0,270.0,100.0,0.0,0.0
Matt Doherty,ie IRL,"DF,MF",Wolves,eng Premier League,26,1992,34.9,2274.0,124.0,535.0,959.0,867.0,123.0,1921.0,27.0,56.0,48.2,30.0,1.0,1227.0,6102.0,3738.0,1597.0,1294.0,81.0,56.0,34.0
Keagan Dolly,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1.0,52.0,0.0,7.0,27.0,20.0,3.0,45.0,1.0,1.0,100.0,1.0,0.0,38.0,210.0,93.0,44.0,37.0,84.1,6.0,3.0
Jaume Doménech,es ESP,GK,Valencia,es La Liga,27,1990,4.0,102.0,93.0,102.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,38.0,250.0,152.0,19.0,19.0,100.0,0.0,0.0
Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,432.0,39.0,141.0,192.0,130.0,2.0,347.0,8.0,11.0,72.7,8.0,2.0,231.0,1385.0,823.0,222.0,209.0,94.1,4.0,7.0
Ji Dong-won,kr KOR,"FW,MF",Augsburg,de Bundesliga,27,1991,9.9,511.0,10.0,72.0,285.0,200.0,43.0,501.0,14.0,20.0,70.0,15.0,0.0,335.0,2231.0,1314.0,477.0,354.0,74.2,23.0,22.0
Anastasios Donis,gr GRE,"FW,MF",Stuttgart,de Bundesliga,21,1996,10.7,347.0,4.0,37.0,123.0,222.0,50.0,326.0,21.0,38.0,55.3,23.0,0.0,267.0,2356.0,1295.0,459.0,249.0,54.2,35.0,21.0
Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,19,1999,34.3,1254.0,1155.0,1252.0,4.0,0.0,0.0,898.0,1.0,1.0,100.0,1.0,0.0,647.0,2836.0,1563.0,536.0,536.0,100.0,0.0,0.0
Godfred Donsah,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,77.0,8.0,19.0,50.0,14.0,1.0,77.0,6.0,7.0,85.7,6.0,0.0,59.0,408.0,256.0,57.0,49.0,86.0,0.0,1.0
Riccardo Doratiotto,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,15.0,0.0,1.0,9.0,5.0,2.0,15.0,1.0,1.0,100.0,1.0,0.0,11.0,76.0,44.0,29.0,7.0,24.1,2.0,3.0
Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,771.0,81.0,402.0,414.0,14.0,11.0,744.0,1.0,2.0,50.0,1.0,0.0,503.0,3190.0,1872.0,519.0,515.0,99.2,2.0,4.0
Mathieu Dossevi,tg TOG,"FW,MF",Toulouse,fr Ligue 1,30,1988,27.4,1290.0,16.0,170.0,536.0,694.0,103.0,1204.0,52.0,82.0,63.4,55.0,1.0,1000.0,7650.0,4484.0,1244.0,875.0,70.3,78.0,69.0
Abdoulaye Doucouré,fr FRA,MF,Watford,eng Premier League,25,1993,34.0,2324.0,67.0,477.0,1442.0,565.0,90.0,2277.0,41.0,62.0,66.1,44.0,4.0,1702.0,8786.0,4600.0,1773.0,1578.0,89.0,52.0,43.0
Cheick Doukouré,ci CIV,MF,Levante,es La Liga,25,1992,3.5,161.0,4.0,32.0,112.0,24.0,4.0,160.0,2.0,2.0,100.0,2.0,0.0,104.0,475.0,205.0,120.0,99.0,82.5,7.0,4.0
Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,23,1994,17.8,924.0,12.0,159.0,449.0,413.0,56.0,905.0,55.0,83.0,66.3,59.0,3.0,787.0,5932.0,3487.0,897.0,681.0,75.9,47.0,47.0
Seydou Doumbia,ci CIV,FW,Girona,es La Liga,30,1987,6.0,139.0,3.0,7.0,68.0,76.0,31.0,130.0,12.0,21.0,57.1,15.0,0.0,96.0,707.0,451.0,232.0,93.0,40.1,13.0,13.0
Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,424.0,30.0,145.0,241.0,73.0,2.0,364.0,8.0,11.0,72.7,8.0,0.0,282.0,1732.0,935.0,279.0,258.0,92.5,6.0,10.0
Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,1241.0,85.0,546.0,732.0,39.0,12.0,1216.0,0.0,0.0,0.0,0.0,0.0,881.0,4123.0,2600.0,903.0,888.0,98.3,1.0,0.0
Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,113.0,105.0,112.0,1.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,64.0,258.0,107.0,54.0,54.0,100.0,0.0,0.0
Bartłomiej Drągowski,pl POL,GK,Empoli,it Serie A,20,1997,14.0,539.0,500.0,538.0,2.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,208.0,1201.0,754.0,157.0,156.0,99.4,0.0,1.0
Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,24,1993,22.7,1809.0,12.0,194.0,1073.0,708.0,80.0,1748.0,56.0,71.0,78.9,59.0,0.0,1455.0,9109.0,4914.0,1624.0,1474.0,90.8,31.0,37.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Dreher,eng ENG,MF,Crystal Palace,eng Premier League,19,1998,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,13.0,4.0,3.0,75.0,0.0,0.0
Josip Drmić,ch SUI,FW,M'Gladbach,de Bundesliga,25,1992,2.5,80.0,0.0,4.0,43.0,36.0,11.0,75.0,2.0,4.0,50.0,3.0,0.0,61.0,316.0,128.0,100.0,61.0,61.0,3.0,4.0
Jaroslav Drobný,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2.0,41.0,32.0,41.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,77.0,56.0,9.0,9.0,100.0,0.0,0.0
Óscar Duarte,cr CRC,"DF,MF",Espanyol,es La Liga,29,1989,7.3,417.0,48.0,227.0,194.0,11.0,3.0,412.0,0.0,0.0,0.0,0.0,0.0,241.0,1309.0,514.0,268.0,262.0,97.8,1.0,1.0
Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,1625.0,145.0,583.0,795.0,317.0,21.0,1377.0,9.0,15.0,60.0,10.0,1.0,776.0,4086.0,2174.0,775.0,691.0,89.2,11.0,3.0
Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1711.0,75.0,403.0,937.0,487.0,46.0,1497.0,15.0,29.0,51.7,16.0,0.0,1132.0,6719.0,3949.0,1155.0,1080.0,93.5,16.0,12.0
Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,1254.0,1084.0,1246.0,8.0,0.0,0.0,843.0,1.0,1.0,100.0,1.0,0.0,582.0,3569.0,1870.0,441.0,438.0,99.3,0.0,0.0
Marvin Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,363.0,10.0,28.0,178.0,167.0,38.0,329.0,2.0,5.0,40.0,2.0,0.0,196.0,744.0,398.0,378.0,252.0,66.7,24.0,5.0
Ondrej Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,1601.0,24.0,189.0,970.0,545.0,70.0,1525.0,43.0,65.0,66.2,45.0,2.0,1122.0,5509.0,2573.0,1362.0,1105.0,81.1,55.0,46.0
Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,1761.0,363.0,1160.0,557.0,112.0,71.0,1732.0,5.0,5.0,100.0,5.0,0.0,864.0,3473.0,1579.0,970.0,918.0,94.6,9.0,8.0
Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,40.0,4.0,10.0,19.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,25.0,138.0,53.0,23.0,21.0,91.3,1.0,3.0
Paul Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,1140.0,113.0,529.0,487.0,164.0,8.0,1018.0,2.0,3.0,66.7,3.0,0.0,544.0,2052.0,1122.0,570.0,537.0,94.2,4.0,2.0
Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,1063.0,31.0,199.0,616.0,313.0,35.0,1044.0,29.0,48.0,60.4,33.0,5.0,801.0,4082.0,2290.0,934.0,792.0,84.8,23.0,29.0
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,1904.0,303.0,1156.0,778.0,83.0,39.0,1848.0,1.0,3.0,33.3,1.0,0.0,1081.0,5616.0,2906.0,1099.0,1061.0,96.5,9.0,6.0
Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,317.0,275.0,315.0,3.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,122.0,612.0,344.0,113.0,113.0,100.0,0.0,0.0
Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,1299.0,53.0,341.0,609.0,419.0,29.0,1051.0,15.0,20.0,75.0,15.0,0.0,708.0,4061.0,1935.0,764.0,636.0,83.2,21.0,28.0
Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,29,1989,21.1,1458.0,15.0,175.0,870.0,534.0,40.0,1324.0,53.0,88.0,60.2,59.0,4.0,1065.0,6766.0,4193.0,1204.0,1048.0,87.0,37.0,43.0
Riza Durmisi,dk DEN,"DF,MF",Lazio,it Serie A,24,1994,3.6,193.0,10.0,47.0,70.0,93.0,14.0,165.0,4.0,7.0,57.1,5.0,0.0,132.0,830.0,539.0,140.0,120.0,85.7,1.0,1.0
Hugo Duro,es ESP,"MF,FW",Getafe,es La Liga,18,1999,4.6,115.0,3.0,16.0,57.0,46.0,8.0,110.0,2.0,5.0,40.0,2.0,0.0,68.0,437.0,195.0,166.0,70.0,42.2,11.0,4.0
Raphael Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,80.0,2.0,6.0,32.0,48.0,13.0,78.0,2.0,6.0,33.3,2.0,0.0,53.0,397.0,241.0,125.0,58.0,46.4,8.0,3.0
Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,24,1993,23.7,1612.0,6.0,149.0,846.0,742.0,87.0,1479.0,54.0,106.0,50.9,60.0,4.0,1320.0,7833.0,3678.0,1518.0,1251.0,82.4,58.0,37.0
Edin Džeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,1136.0,35.0,72.0,512.0,622.0,222.0,1073.0,51.0,83.0,61.4,53.0,1.0,796.0,5383.0,2328.0,1461.0,876.0,60.0,66.0,56.0
Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,939.0,14.0,186.0,527.0,331.0,33.0,905.0,23.0,36.0,63.9,23.0,0.0,674.0,4627.0,2937.0,680.0,599.0,88.1,20.0,27.0
Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,1309.0,177.0,718.0,593.0,82.0,27.0,1253.0,11.0,12.0,91.7,11.0,0.0,690.0,3859.0,1917.0,653.0,630.0,96.5,7.0,6.0
Dennis Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,75.0,2.0,3.0,28.0,48.0,20.0,72.0,3.0,7.0,42.9,4.0,0.0,45.0,318.0,164.0,97.0,54.0,55.7,5.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,1488.0,234.0,630.0,717.0,182.0,18.0,1336.0,14.0,17.0,82.4,14.0,1.0,664.0,3376.0,1441.0,507.0,466.0,91.9,10.0,12.0
Simone Edera,it ITA,"FW,MF",Torino,it Serie A,21,1997,0.9,48.0,1.0,8.0,18.0,26.0,2.0,44.0,1.0,4.0,25.0,1.0,0.0,36.0,203.0,149.0,41.0,35.0,85.4,6.0,2.0
Simone Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,119.0,0.0,21.0,45.0,60.0,12.0,110.0,6.0,16.0,37.5,6.0,1.0,90.0,611.0,435.0,123.0,81.0,65.9,3.0,5.0
Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38.0,1130.0,980.0,1121.0,17.0,0.0,0.0,914.0,1.0,1.0,100.0,1.0,0.0,700.0,3081.0,1782.0,629.0,628.0,99.8,0.0,0.0
Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,20,1998,12.4,529.0,8.0,63.0,246.0,267.0,69.0,526.0,17.0,33.0,51.5,19.0,1.0,420.0,2836.0,1582.0,593.0,373.0,62.9,36.0,48.0
Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,2027.0,68.0,428.0,1119.0,641.0,67.0,1984.0,20.0,30.0,66.7,20.0,0.0,1436.0,7877.0,4673.0,1561.0,1354.0,86.7,32.0,40.0
Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,1981.0,115.0,494.0,1319.0,301.0,14.0,1929.0,37.0,44.0,84.1,37.0,0.0,1397.0,7103.0,3665.0,1451.0,1358.0,93.6,19.0,35.0
