Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uffe Bech,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Beck,de GER,"DF,MF",Stuttgart,de Bundesliga,31,1987,19.7,0.0,12.0,2.0,16.7,0.61,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Jan Bednarek,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,0.0,6.0,1.0,16.7,0.25,0.04,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.11,-0.6,-0.6
Andrea Beghetto,it ITA,"DF,MF",Frosinone,it Serie A,23,1994,24.7,0.0,23.0,4.0,17.4,0.93,0.16,0.0,0.0,2.0,0.0,0.0,0.8,0.8,0.03,-0.8,-0.8
Asmir Begović,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valon Behrami,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,1.0,10.0,2.0,20.0,0.66,0.13,0.1,0.5,0.0,0.0,0.0,0.7,0.7,0.07,0.3,0.3
Hanno Behrens,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,4.0,35.0,6.0,17.1,1.19,0.2,0.09,0.5,0.0,1.0,3.0,6.8,4.5,0.14,-2.8,-1.5
Ishak Belfodil,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,16.0,86.0,37.0,43.0,4.15,1.79,0.19,0.43,1.0,0.0,0.0,11.4,11.4,0.13,4.6,4.6
Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,0.0,20.0,4.0,20.0,0.8,0.16,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.1,-2.0,-2.0
Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,28,1990,11.7,5.0,42.0,12.0,28.6,3.58,1.02,0.12,0.42,0.0,0.0,0.0,2.5,2.5,0.06,2.5,2.5
Héctor Bellerín,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,0.0,18.0,4.0,22.2,1.06,0.23,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.05,-0.9,-0.9
Andrea Belotti,it ITA,FW,Torino,it Serie A,24,1993,36.7,15.0,124.0,42.0,33.9,3.38,1.15,0.08,0.24,4.0,5.0,6.0,17.5,12.9,0.1,-2.5,-2.9
Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,1.0,18.0,4.0,22.2,1.07,0.24,0.06,0.25,0.0,0.0,0.0,0.8,0.8,0.04,0.2,0.2
Hatem Ben Arfa,fr FRA,"MF,FW",Rennes,fr Ligue 1,31,1987,22.6,7.0,51.0,13.0,25.5,2.26,0.58,0.1,0.38,9.0,2.0,3.0,6.3,4.1,0.08,0.7,0.9
Wissam Ben Yedder,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,18.0,73.0,34.0,46.6,2.34,1.09,0.22,0.47,0.0,2.0,2.0,17.6,16.0,0.22,0.4,0.0
Diego Benaglio,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Benassi,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,7.0,57.0,21.0,36.8,2.25,0.83,0.12,0.33,0.0,0.0,0.0,5.3,5.3,0.09,1.7,1.7
Medhi Benatia,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,0.0,3.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Lars Bender,de GER,"DF,MF",Leverkusen,de Bundesliga,29,1989,15.1,1.0,15.0,4.0,26.7,0.99,0.26,0.07,0.25,0.0,0.0,0.0,0.9,0.9,0.06,0.1,0.1
Sven Bender,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,0.0,12.0,2.0,16.7,0.54,0.09,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.07,-0.8,-0.8
László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,20,1997,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Benezet,fr FRA,"MF,FW",Guingamp,fr Ligue 1,27,1991,18.5,3.0,28.0,8.0,28.6,1.51,0.43,0.11,0.38,3.0,0.0,0.0,3.0,3.0,0.11,0.0,0.0
Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,25,1993,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismaël Bennacer,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,0.0,19.0,5.0,26.3,0.58,0.15,0.0,0.0,4.0,0.0,0.0,0.6,0.6,0.03,-0.6,-0.6
Joe Bennett,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,0.0,10.0,3.0,30.0,0.34,0.1,0.0,0.0,3.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,1.0,15.0,3.0,20.0,0.44,0.09,0.07,0.33,0.0,0.0,0.0,1.2,1.2,0.08,-0.2,-0.2
Yassine Benrahou,fr FRA,"MF,DF",Bordeaux,fr Ligue 1,19,1999,2.0,0.0,6.0,3.0,50.0,3.05,1.53,0.0,0.0,2.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4
Ramy Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,1.0,15.0,4.0,26.7,0.63,0.17,0.07,0.25,0.0,0.0,0.0,0.9,0.9,0.06,0.1,0.1
Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,3.0,18.0,4.0,22.2,0.9,0.2,0.0,0.0,1.0,3.0,3.0,3.1,0.8,0.04,-0.1,-0.8
Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,21,1997,22.3,2.0,21.0,3.0,14.3,0.94,0.13,0.1,0.67,0.0,0.0,0.0,1.4,1.4,0.07,0.6,0.6
Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,27,1990,9.0,1.0,29.0,8.0,27.6,3.21,0.88,0.03,0.13,0.0,0.0,0.0,3.3,3.3,0.11,-2.3,-2.3
Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,30,1987,32.8,21.0,99.0,41.0,41.4,3.02,1.25,0.18,0.44,0.0,3.0,3.0,15.8,13.5,0.14,5.2,4.5
Yassine Benzia,dz ALG,MF,Lille,fr Ligue 1,23,1994,1.8,0.0,6.0,1.0,16.7,3.38,0.56,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Domenico Berardi,it ITA,"FW,MF",Sassuolo,it Serie A,23,1994,31.9,8.0,123.0,29.0,23.6,3.85,0.91,0.06,0.24,12.0,1.0,1.0,8.8,8.1,0.07,-0.8,-1.1
Yuri Berchiche,es ESP,"DF,FW",Athletic Club,es La Liga,28,1990,34.7,2.0,27.0,6.0,22.2,0.78,0.17,0.07,0.33,0.0,0.0,0.0,1.3,1.3,0.05,0.7,0.7
Álex Berenguer,es ESP,"MF,FW",Torino,it Serie A,23,1995,16.5,2.0,21.0,7.0,33.3,1.27,0.42,0.1,0.29,0.0,0.0,0.0,1.2,1.2,0.06,0.8,0.8
Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,26,1992,24.4,0.0,8.0,1.0,12.5,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
Jóhann Berg Guðmundsson,is ISL,"MF,FW",Burnley,eng Premier League,27,1990,19.5,3.0,34.0,11.0,32.4,1.75,0.57,0.09,0.27,7.0,0.0,0.0,2.9,2.9,0.09,0.1,0.1
Markel Bergara,es ESP,MF,Getafe,es La Liga,32,1986,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Berić,si SVN,FW,Saint-Étienne,fr Ligue 1,27,1991,13.1,9.0,35.0,18.0,51.4,2.68,1.38,0.26,0.5,0.0,0.0,0.0,6.6,6.6,0.19,2.4,2.4
Etrit Berisha,al ALB,GK,Atalanta,it Serie A,29,1989,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valon Berisha,xk KVX,MF,Lazio,it Serie A,25,1993,2.2,0.0,1.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Bernard,br BRA,"FW,MF",Everton,eng Premier League,25,1992,23.5,1.0,24.0,5.0,20.8,1.02,0.21,0.04,0.2,0.0,0.0,0.0,2.6,2.6,0.11,-1.6,-1.6
Federico Bernardeschi,it ITA,"FW,MF",Juventus,it Serie A,24,1994,16.4,2.0,51.0,18.0,35.3,3.12,1.1,0.04,0.11,2.0,0.0,0.0,3.5,3.5,0.07,-1.5,-1.5
Bernardo,br BRA,DF,Brighton,eng Premier League,23,1995,19.5,0.0,8.0,3.0,37.5,0.41,0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
Paul Bernardoni,fr FRA,GK,Nîmes,fr Ligue 1,21,1997,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Bernat,es ESP,"DF,MF",Paris S-G,fr Ligue 1,25,1993,20.4,1.0,5.0,1.0,20.0,0.25,0.05,0.2,1.0,0.0,0.0,0.0,0.7,0.7,0.15,0.3,0.3
Antoine Bernede,fr FRA,MF,Paris S-G,fr Ligue 1,19,1999,1.9,0.0,1.0,1.0,100.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,20,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,28,1989,24.0,1.0,15.0,2.0,13.3,0.62,0.08,0.07,0.5,3.0,0.0,0.0,0.9,0.9,0.06,0.1,0.1
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bessa,it ITA,MF,Genoa,it Serie A,25,1993,27.1,1.0,32.0,14.0,43.8,1.18,0.52,0.03,0.07,1.0,0.0,0.0,2.8,2.8,0.09,-1.8,-1.8
Marcus Bettinelli,eng ENG,GK,Fulham,eng Premier League,26,1992,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louis Beyer,de GER,DF,M'Gladbach,de Bundesliga,18,2000,8.0,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4
Jonathan Biabiany,fr FRA,"FW,MF",Parma,it Serie A,30,1988,11.9,0.0,4.0,2.0,50.0,0.34,0.17,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.11,-0.4,-0.4
Giulian Biancone,fr FRA,DF,Monaco,fr Ligue 1,18,2000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,28,1990,19.9,1.0,10.0,3.0,30.0,0.5,0.15,0.1,0.33,0.0,0.0,0.0,1.9,1.9,0.21,-0.9,-0.9
Pedro Bigas,es ESP,DF,Eibar,es La Liga,27,1990,6.5,0.0,3.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
Lucas Biglia,ar ARG,MF,Milan,it Serie A,32,1986,12.4,1.0,7.0,2.0,28.6,0.57,0.16,0.14,0.5,1.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
Philip Billing,dk DEN,MF,Huddersfield,eng Premier League,22,1996,24.3,2.0,43.0,9.0,20.9,1.77,0.37,0.05,0.22,3.0,0.0,0.0,1.8,1.8,0.04,0.2,0.2
Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,25,1992,35.5,1.0,35.0,7.0,20.0,0.99,0.2,0.03,0.14,9.0,0.0,0.0,1.6,1.6,0.05,-0.6,-0.6
Davide Biraschi,it ITA,DF,Genoa,it Serie A,24,1994,31.6,0.0,12.0,2.0,16.7,0.38,0.06,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,-0.3
Valter Birsa,si SVN,"MF,FW",Cagliari,it Serie A,31,1986,3.9,0.0,11.0,1.0,9.1,2.8,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Valter Birsa,si SVN,"MF,FW",Chievo,it Serie A,31,1986,12.2,2.0,15.0,4.0,26.7,1.23,0.33,0.07,0.25,4.0,1.0,1.0,1.7,0.9,0.06,0.3,0.1
Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,21,1996,19.7,0.0,31.0,3.0,9.7,1.57,0.15,0.0,0.0,3.0,0.0,0.0,1.6,1.6,0.05,-1.6,-1.6
Leonardo Bittencourt,de GER,MF,Hoffenheim,de Bundesliga,24,1993,11.9,1.0,23.0,9.0,39.1,1.94,0.76,0.04,0.11,0.0,0.0,0.0,2.5,2.5,0.12,-1.5,-1.5
Alejandro Blanco,es ESP,"FW,MF",Alavés,es La Liga,19,1998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,23,1995,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Blas,fr FRA,"MF,FW",Guingamp,fr Ligue 1,20,1997,26.4,1.0,41.0,8.0,19.5,1.56,0.3,0.0,0.0,0.0,1.0,1.0,3.1,2.3,0.06,-2.1,-2.3
Pablo de Blasis,ar ARG,FW,Mainz 05,de Bundesliga,30,1988,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Pablo de Blasis,ar ARG,"DF,MF",Eibar,es La Liga,30,1988,16.9,2.0,12.0,8.0,66.7,0.71,0.47,0.17,0.25,0.0,0.0,0.0,1.1,1.1,0.09,0.9,0.9
Alexis Blin,fr FRA,MF,Amiens,fr Ligue 1,21,1996,22.1,1.0,6.0,1.0,16.7,0.27,0.05,0.17,1.0,0.0,0.0,0.0,0.3,0.3,0.05,0.7,0.7
Danny Blum,de GER,FW,Eint Frankfurt,de Bundesliga,27,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Boateng,gh GHA,FW,Levante,es La Liga,22,1996,7.8,1.0,19.0,4.0,21.1,2.45,0.52,0.05,0.25,0.0,0.0,0.0,1.7,1.7,0.09,-0.7,-0.7
Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,29,1988,18.8,0.0,15.0,3.0,20.0,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
Kevin-Prince Boateng,gh GHA,FW,Barcelona,es La Liga,31,1987,2.7,0.0,3.0,1.0,33.3,1.13,0.38,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin-Prince Boateng,gh GHA,FW,Sassuolo,it Serie A,31,1987,10.4,4.0,29.0,9.0,31.0,2.78,0.86,0.07,0.22,0.0,2.0,2.0,3.7,2.2,0.07,0.3,-0.2
Antonin Bobichon,fr FRA,MF,Nîmes,fr Ligue 1,22,1995,23.9,7.0,37.0,12.0,32.4,1.55,0.5,0.19,0.58,5.0,0.0,1.0,2.7,1.9,0.05,4.3,5.1
Yann Bodiger,fr FRA,MF,Toulouse,fr Ligue 1,23,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathieu Bodmer,fr FRA,"MF,FW",Amiens,fr Ligue 1,35,1982,11.9,1.0,13.0,5.0,38.5,1.09,0.42,0.08,0.2,0.0,0.0,0.0,1.2,1.2,0.09,-0.2,-0.2
Adam Bodzek,de GER,"MF,DF",Düsseldorf,de Bundesliga,32,1985,17.7,0.0,3.0,1.0,33.3,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,de Bundesliga,24,1994,23.6,4.0,50.0,14.0,28.0,2.12,0.59,0.08,0.29,1.0,0.0,0.0,3.2,3.2,0.06,0.8,0.8
Sacha Boey,fr FRA,"DF,MF",Rennes,fr Ligue 1,17,2000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,21,1997,16.0,3.0,28.0,8.0,28.6,1.75,0.5,0.11,0.38,1.0,0.0,0.0,3.3,3.3,0.12,-0.3,-0.3
Willy Boly,fr FRA,DF,Wolves,eng Premier League,27,1991,35.2,4.0,22.0,6.0,27.3,0.63,0.17,0.18,0.67,0.0,0.0,0.0,2.7,2.7,0.12,1.3,1.3
Léo Bonatini,br BRA,FW,Wolves,eng Premier League,24,1994,1.5,0.0,9.0,1.0,11.1,6.0,0.67,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.17,-1.5,-1.5
Giacomo Bonaventura,it ITA,MF,Milan,it Serie A,28,1989,7.2,3.0,26.0,10.0,38.5,3.62,1.39,0.12,0.3,0.0,0.0,0.0,2.5,2.5,0.1,0.5,0.5
Daniele Bonera,it ITA,DF,Villarreal,es La Liga,37,1981,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaëtan Bong,cm CMR,DF,Brighton,eng Premier League,30,1988,20.1,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Kevin Bonifazi,it ITA,DF,SPAL,it Serie A,22,1996,25.6,2.0,15.0,3.0,20.0,0.59,0.12,0.13,0.67,0.0,0.0,0.0,0.7,0.7,0.05,1.3,1.3
Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,31,1987,27.5,3.0,14.0,4.0,28.6,0.51,0.15,0.21,0.75,0.0,0.0,0.0,1.7,1.7,0.12,1.3,1.3
Fabio Borini,it ITA,"FW,MF",Milan,it Serie A,27,1991,11.7,2.0,31.0,7.0,22.6,2.65,0.6,0.06,0.29,0.0,0.0,0.0,2.5,2.5,0.08,-0.5,-0.5
Robin Bormuth,de GER,DF,Düsseldorf,de Bundesliga,22,1995,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artur Boruc,pl POL,GK,Bournemouth,eng Premier League,38,1980,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Boscagli,fr FRA,"DF,MF",Nice,fr Ligue 1,20,1997,9.6,0.0,4.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
Gabriel Boschilia,br BRA,"FW,MF",Nantes,fr Ligue 1,22,1996,14.7,4.0,42.0,18.0,42.9,2.87,1.23,0.1,0.22,9.0,0.0,0.0,4.1,4.1,0.1,-0.1,-0.1
John Bostock,tt TRI,MF,Toulouse,fr Ligue 1,26,1992,10.9,0.0,6.0,0.0,0.0,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
Denis Bouanga,ga GAB,"FW,MF",Nîmes,fr Ligue 1,23,1994,29.3,8.0,88.0,33.0,37.5,3.01,1.13,0.09,0.24,0.0,0.0,0.0,7.3,7.3,0.08,0.7,0.7
Zacharie Boucher,fr FRA,GK,Angers,fr Ligue 1,26,1992,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryad Boudebouz,dz ALG,MF,Celta Vigo,es La Liga,28,1990,8.0,1.0,11.0,5.0,45.5,1.38,0.63,0.09,0.2,0.0,0.0,0.0,1.0,1.0,0.09,0.0,0.0
Ryad Boudebouz,dz ALG,"MF,FW",Betis,es La Liga,28,1990,6.0,0.0,10.0,3.0,30.0,1.67,0.5,0.0,0.0,1.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane Boufal,ma MAR,"MF,FW",Celta Vigo,es La Liga,24,1993,23.2,3.0,50.0,17.0,34.0,2.16,0.73,0.06,0.18,1.0,0.0,0.0,2.8,2.8,0.06,0.2,0.2
Nassim Boujellab,ma MAR,MF,Schalke 04,de Bundesliga,19,1999,4.2,0.0,9.0,1.0,11.1,2.14,0.24,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6
Arnold Bouka Moutou,cg CGO,"DF,FW",Dijon,fr Ligue 1,29,1988,0.7,0.0,1.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Yassine Bounou,ma MAR,GK,Girona,es La Liga,27,1991,31.8,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,26,1991,22.3,1.0,33.0,6.0,18.2,1.48,0.27,0.03,0.17,1.0,0.0,0.0,2.0,2.0,0.06,-1.0,-1.0
Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,24,1994,26.9,6.0,44.0,14.0,31.8,1.63,0.52,0.09,0.29,8.0,2.0,3.0,5.7,3.6,0.08,0.3,0.4
Bilal Boutobba,fr FRA,MF,Montpellier,fr Ligue 1,19,1998,0.4,0.0,3.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
