Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Ante Rebić,hr CRO,FW,Milan,it Serie A,25,1993,15.5,269.0,435.0,61.8,4371.0,1165.0,6.0,39.0,15.4,219.0,310.0,70.6,44.0,86.0,51.2,3.0,3.0,0.0,33.0,11.0,25.0,8.0,39.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,714.0,971.0,73.5,12176.0,5292.0,10.0,52.0,19.2,593.0,692.0,85.7,111.0,227.0,48.9,2.0,1.7,0.3,24.0,50.0,15.0,10.0,128.0
Recio,es ESP,MF,Leganés,es La Liga,28,1991,17.4,744.0,860.0,86.5,12597.0,2897.0,17.0,35.0,48.6,595.0,641.0,92.8,132.0,184.0,71.7,0.0,0.3,-0.3,10.0,65.0,7.0,3.0,58.0
Daishawn Redan,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,0.2,6.0,7.0,85.7,74.0,14.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nathan Redmond,eng ENG,"MF,FW",Southampton,eng Premier League,25,1994,30.7,781.0,1061.0,73.6,13249.0,3058.0,28.0,67.0,41.8,622.0,766.0,81.2,131.0,228.0,57.5,4.0,3.2,0.8,37.0,45.0,37.0,5.0,101.0
Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,9.0,19.0,47.4,144.0,51.0,0.0,2.0,0.0,8.0,16.0,50.0,1.0,1.0,100.0,0.0,0.4,-0.4,2.0,0.0,3.0,2.0,3.0
Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,54.0,65.0,83.1,1168.0,393.0,1.0,1.0,100.0,39.0,42.0,92.9,14.0,22.0,63.6,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0
Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,21.0,22.0,95.5,364.0,78.0,0.0,0.0,0.0,17.0,18.0,94.4,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,1426.0,1790.0,79.7,25326.0,9429.0,24.0,71.0,33.8,1180.0,1349.0,87.5,222.0,370.0,60.0,4.0,3.7,0.3,41.0,85.0,39.0,21.0,193.0
Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,183.0,253.0,72.3,3436.0,1578.0,4.0,11.0,36.4,138.0,167.0,82.6,41.0,75.0,54.7,0.0,0.3,-0.3,2.0,11.0,3.0,3.0,36.0
Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,741.0,1194.0,62.1,25285.0,18867.0,4.0,6.0,66.7,360.0,360.0,100.0,377.0,828.0,45.5,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0
Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,272.0,395.0,68.9,10107.0,6875.0,3.0,4.0,75.0,97.0,98.0,99.0,172.0,293.0,58.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,1.0,27.0,37.0,73.0,959.0,669.0,0.0,0.0,0.0,10.0,10.0,100.0,17.0,27.0,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,fr Ligue 1,21,1998,8.7,366.0,427.0,85.7,6051.0,1342.0,11.0,24.0,45.8,294.0,320.0,91.9,61.0,83.0,73.5,1.0,1.6,-0.6,11.0,33.0,7.0,2.0,44.0
Jeff Reine-Adélaïde,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,29.0,36.0,80.6,541.0,127.0,0.0,1.0,0.0,24.0,27.0,88.9,5.0,8.0,62.5,1.0,0.4,0.6,1.0,2.0,2.0,0.0,6.0
Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,621.0,697.0,89.1,13538.0,4493.0,9.0,15.0,60.0,426.0,444.0,95.9,186.0,238.0,78.2,0.0,0.5,-0.5,3.0,43.0,1.0,1.0,33.0
Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,683.0,910.0,75.1,21052.0,12281.0,1.0,2.0,50.0,358.0,359.0,99.7,324.0,549.0,59.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0
Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,177.0,221.0,80.1,2910.0,518.0,3.0,12.0,25.0,148.0,174.0,85.1,26.0,35.0,74.3,0.0,0.5,-0.5,8.0,17.0,5.0,1.0,16.0
Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,85.0,99.0,85.9,1472.0,386.0,0.0,2.0,0.0,72.0,78.0,92.3,13.0,19.0,68.4,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,30,1989,16.6,544.0,657.0,82.8,8203.0,1798.0,20.0,42.0,47.6,448.0,509.0,88.0,76.0,106.0,71.7,5.0,2.6,2.4,20.0,44.0,22.0,2.0,62.0
Elvis Rexhbeçaj,de GER,MF,Köln,de Bundesliga,21,1997,6.9,168.0,233.0,72.1,3192.0,1037.0,5.0,15.0,33.3,129.0,163.0,79.1,34.0,55.0,61.8,3.0,1.3,1.7,8.0,20.0,5.0,2.0,32.0
Giovanni Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,16,2002,3.9,192.0,222.0,86.5,2826.0,628.0,8.0,13.0,61.5,164.0,187.0,87.7,20.0,22.0,90.9,1.0,0.8,0.2,5.0,10.0,3.0,1.0,14.0
Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,517.0,845.0,61.2,18596.0,12949.0,0.0,1.0,0.0,210.0,212.0,99.1,307.0,632.0,48.6,0.0,0.1,-0.1,1.0,19.0,0.0,0.0,2.0
Nico Ribaudo,es ESP,"FW,MF",Espanyol,es La Liga,18,2001,2.0,55.0,73.0,75.3,933.0,236.0,0.0,4.0,0.0,44.0,53.0,83.0,11.0,16.0,68.8,0.0,0.8,-0.8,4.0,4.0,4.0,1.0,7.0
Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,623.0,740.0,84.2,10941.0,2713.0,13.0,39.0,33.3,498.0,555.0,89.7,112.0,146.0,76.7,3.0,3.9,-0.9,37.0,67.0,39.0,4.0,90.0
Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,2.0,3.0,66.7,56.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,1476.0,1717.0,86.0,30023.0,7543.0,33.0,65.0,50.8,1040.0,1134.0,91.7,403.0,518.0,77.8,3.0,1.5,1.5,22.0,158.0,18.0,9.0,124.0
Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,4.0,4.0,100.0,80.0,22.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richarlison,br BRA,FW,Everton,eng Premier League,22,1997,34.1,543.0,823.0,66.0,8881.0,2209.0,21.0,88.0,23.9,435.0,580.0,75.0,87.0,155.0,56.1,3.0,4.8,-1.8,31.0,30.0,27.0,2.0,71.0
Marco Richter,de GER,"MF,FW",Augsburg,de Bundesliga,21,1997,25.3,361.0,596.0,60.6,6958.0,2304.0,16.0,47.0,34.0,256.0,377.0,67.9,89.0,172.0,51.7,3.0,1.9,1.1,18.0,32.0,21.0,6.0,66.0
Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,1012.0,1483.0,68.2,19401.0,10506.0,23.0,80.0,28.8,763.0,940.0,81.2,226.0,463.0,48.8,4.0,2.9,1.1,33.0,105.0,32.0,13.0,238.0
Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,38.0,49.0,77.6,739.0,479.0,0.0,0.0,0.0,31.0,33.0,93.9,7.0,16.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,eng Premier League,22,1996,8.5,301.0,400.0,75.3,5020.0,2282.0,9.0,15.0,60.0,250.0,302.0,82.8,42.0,83.0,50.6,0.0,0.4,-0.4,2.0,32.0,6.0,1.0,50.0
Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,it Serie A,26,1993,4.8,124.0,193.0,64.2,2251.0,789.0,8.0,17.0,47.1,89.0,120.0,74.2,27.0,56.0,48.2,1.0,0.7,0.3,16.0,12.0,8.0,3.0,32.0
Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30.0,1071.0,1303.0,82.2,21416.0,5768.0,16.0,36.0,44.4,788.0,892.0,88.3,267.0,375.0,71.2,3.0,1.7,1.3,25.0,99.0,24.0,6.0,121.0
Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,306.0,436.0,70.2,4430.0,1448.0,7.0,34.0,20.6,275.0,329.0,83.6,24.0,73.0,32.9,0.0,2.2,-2.2,16.0,14.0,13.0,5.0,40.0
Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,26,1993,22.5,427.0,641.0,66.6,7012.0,2059.0,17.0,59.0,28.8,337.0,461.0,73.1,73.0,121.0,60.3,2.0,1.7,0.3,19.0,35.0,11.0,4.0,49.0
Rodrigo Riquelme,es ESP,MF,Atlético Madrid,es La Liga,19,2000,0.1,1.0,3.0,33.3,21.0,20.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,841.0,1093.0,76.9,15523.0,7039.0,16.0,50.0,32.0,642.0,722.0,88.9,183.0,321.0,57.0,0.0,1.2,-1.2,16.0,44.0,21.0,16.0,110.0
Marcel Risse,de GER,"MF,FW",Köln,de Bundesliga,29,1989,1.5,35.0,70.0,50.0,817.0,426.0,0.0,7.0,0.0,22.0,30.0,73.3,13.0,33.0,39.4,2.0,0.5,1.5,6.0,2.0,2.0,0.0,11.0
Mihailo Ristić,rs SRB,"DF,MF",Montpellier,fr Ligue 1,23,1995,9.0,281.0,375.0,74.9,5404.0,1958.0,7.0,25.0,28.0,201.0,248.0,81.0,73.0,102.0,71.6,2.0,0.4,1.6,11.0,17.0,10.0,9.0,50.0
Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,eng Premier League,29,1989,14.6,474.0,691.0,68.6,9032.0,3687.0,9.0,34.0,26.5,362.0,421.0,86.0,103.0,236.0,43.6,1.0,2.3,-1.3,34.0,35.0,15.0,7.0,101.0
Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,135.0,203.0,66.5,2742.0,1104.0,3.0,13.0,23.1,98.0,117.0,83.8,34.0,73.0,46.6,1.0,1.4,-0.4,9.0,19.0,4.0,2.0,29.0
Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,114.0,132.0,86.4,2073.0,588.0,0.0,1.0,0.0,85.0,96.0,88.5,29.0,35.0,82.9,0.0,0.1,-0.1,1.0,13.0,1.0,1.0,8.0
Maxence Rivera,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,0.3,4.0,8.0,50.0,122.0,37.0,0.0,0.0,0.0,1.0,5.0,20.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,80.0,93.0,86.0,1796.0,756.0,0.0,1.0,0.0,51.0,56.0,91.1,29.0,36.0,80.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,113.0,232.0,48.7,4455.0,3561.0,1.0,1.0,100.0,38.0,38.0,100.0,74.0,193.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,122.0,238.0,51.3,6545.0,5534.0,0.0,1.0,0.0,26.0,26.0,100.0,96.0,211.0,45.5,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,27,1992,26.0,1964.0,2132.0,92.1,30596.0,7156.0,46.0,81.0,56.8,1698.0,1794.0,94.6,220.0,257.0,85.6,2.0,2.4,-0.4,27.0,128.0,40.0,4.0,131.0
Patrick Roberts,eng ENG,"MF,FW",Norwich City,eng Premier League,22,1997,0.3,7.0,10.0,70.0,128.0,22.0,0.0,0.0,0.0,6.0,7.0,85.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Andrew Robertson,sco SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2370.0,2928.0,80.9,43609.0,14607.0,24.0,77.0,31.2,1905.0,2157.0,88.3,441.0,694.0,63.5,12.0,7.6,4.4,61.0,176.0,62.0,27.0,337.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Robinson,ie IRL,FW,Sheffield Utd,eng Premier League,24,1995,7.5,117.0,155.0,75.5,1787.0,294.0,5.0,10.0,50.0,97.0,120.0,80.8,15.0,25.0,60.0,1.0,0.6,0.4,4.0,5.0,3.0,1.0,7.0
Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,193.0,257.0,75.1,3937.0,1461.0,2.0,9.0,22.2,138.0,159.0,86.8,53.0,89.0,59.6,0.0,0.2,-0.2,2.0,18.0,1.0,1.0,19.0
Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,847.0,1152.0,73.5,23766.0,13254.0,5.0,5.0,100.0,474.0,478.0,99.2,368.0,669.0,55.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,1389.0,1731.0,80.2,29813.0,9464.0,26.0,55.0,47.3,958.0,1094.0,87.6,405.0,582.0,69.6,1.0,2.6,-1.6,26.0,218.0,23.0,5.0,237.0
Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,700.0,967.0,72.4,14542.0,4760.0,6.0,26.0,23.1,504.0,590.0,85.4,190.0,351.0,54.1,3.0,2.6,0.4,24.0,101.0,24.0,10.0,118.0
Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,1025.0,1209.0,84.8,19626.0,4865.0,21.0,51.0,41.2,747.0,831.0,89.9,257.0,327.0,78.6,3.0,1.5,1.5,23.0,86.0,18.0,5.0,124.0
Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,2363.0,2537.0,93.1,48604.0,10716.0,20.0,40.0,50.0,1680.0,1764.0,95.2,663.0,733.0,90.5,2.0,1.5,0.5,32.0,230.0,21.0,1.0,169.0
Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,479.0,632.0,75.8,8440.0,1685.0,12.0,26.0,46.2,375.0,456.0,82.2,92.0,150.0,61.3,7.0,4.4,2.6,27.0,49.0,26.0,7.0,60.0
Kévin Rodrigues,pt POR,"DF,MF",Leganés,es La Liga,25,1994,21.5,522.0,789.0,66.2,9635.0,4127.0,10.0,48.0,20.8,409.0,491.0,83.3,103.0,250.0,41.2,2.0,3.4,-1.4,34.0,41.0,21.0,10.0,107.0
Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,4.0,7.0,57.1,75.0,18.0,0.0,2.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,21,1998,21.3,548.0,804.0,68.2,9893.0,2754.0,19.0,52.0,36.5,405.0,508.0,79.7,124.0,244.0,50.8,2.0,2.9,-0.9,28.0,51.0,21.0,8.0,80.0
Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,197.0,315.0,62.5,3209.0,670.0,8.0,22.0,36.4,158.0,229.0,69.0,31.0,64.0,48.4,3.0,1.7,1.3,14.0,18.0,8.0,3.0,18.0
Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,31,1988,33.8,945.0,1161.0,81.4,17014.0,4376.0,40.0,72.0,55.6,723.0,825.0,87.6,182.0,264.0,68.9,2.0,2.2,-0.2,37.0,96.0,25.0,6.0,117.0
Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,443.0,515.0,86.0,8802.0,2061.0,5.0,15.0,33.3,316.0,356.0,88.8,122.0,144.0,84.7,0.0,0.0,0.0,2.0,38.0,5.0,1.0,35.0
James Rodríguez,co COL,MF,Real Madrid,es La Liga,28,1991,4.7,239.0,305.0,78.4,4540.0,1136.0,10.0,18.0,55.6,173.0,194.0,89.2,56.0,93.0,60.2,1.0,1.8,-0.8,13.0,29.0,11.0,0.0,31.0
Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,345.0,495.0,69.7,4564.0,881.0,23.0,50.0,46.0,292.0,382.0,76.4,30.0,63.0,47.6,1.0,0.9,0.1,7.0,20.0,6.0,0.0,27.0
Mario Rodriguez,es ESP,FW,Granada,es La Liga,22,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,242.0,285.0,84.9,5273.0,1468.0,2.0,7.0,28.6,164.0,178.0,92.1,76.0,100.0,76.0,0.0,0.2,-0.2,2.0,14.0,6.0,4.0,19.0
Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,430.0,511.0,84.1,5826.0,1718.0,9.0,25.0,36.0,396.0,440.0,90.0,25.0,46.0,54.3,0.0,1.0,-1.0,15.0,21.0,22.0,8.0,54.0
Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,2.0,2.0,100.0,40.0,4.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,1007.0,1178.0,85.5,17424.0,4199.0,18.0,52.0,34.6,831.0,910.0,91.3,158.0,216.0,73.1,1.0,1.6,-0.6,28.0,89.0,10.0,3.0,101.0
Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,295.0,338.0,87.3,5956.0,1981.0,5.0,8.0,62.5,216.0,230.0,93.9,74.0,100.0,74.0,0.0,0.1,-0.1,2.0,13.0,0.0,0.0,15.0
Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,596.0,706.0,84.4,10274.0,3378.0,6.0,24.0,25.0,491.0,535.0,91.8,99.0,147.0,67.3,1.0,1.2,-0.2,13.0,48.0,15.0,9.0,67.0
Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,37.0,55.0,67.3,747.0,323.0,0.0,1.0,0.0,28.0,32.0,87.5,9.0,22.0,40.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0
Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,971.0,1026.0,94.6,18301.0,4855.0,8.0,11.0,72.7,752.0,778.0,96.7,211.0,237.0,89.0,0.0,0.2,-0.2,3.0,35.0,0.0,0.0,28.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,1806.0,1964.0,92.0,37991.0,12319.0,24.0,36.0,66.7,1268.0,1314.0,96.5,514.0,614.0,83.7,0.0,0.6,-0.6,11.0,119.0,5.0,0.0,119.0
Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,818.0,979.0,83.6,16888.0,3716.0,12.0,29.0,41.4,583.0,666.0,87.5,223.0,284.0,78.5,0.0,1.0,-1.0,13.0,74.0,13.0,1.0,89.0
Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,1350.0,1535.0,87.9,28659.0,9009.0,13.0,28.0,46.4,917.0,985.0,93.1,420.0,522.0,80.5,1.0,0.5,0.5,8.0,45.0,4.0,1.0,71.0
Luka Romero,ar ARG,MF,Mallorca,es La Liga,14,2004,0.1,1.0,1.0,100.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,866.0,1038.0,83.4,16423.0,4007.0,14.0,26.0,53.8,665.0,762.0,87.3,187.0,250.0,74.8,0.0,1.3,-1.3,17.0,83.0,16.0,3.0,90.0
Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,438.0,548.0,79.9,6328.0,1502.0,25.0,46.0,54.3,362.0,416.0,87.0,51.0,86.0,59.3,3.0,1.0,2.0,17.0,33.0,8.0,1.0,41.0
Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,5.0,8.0,62.5,107.0,21.0,0.0,1.0,0.0,3.0,5.0,60.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,1086.0,1289.0,84.3,15555.0,3004.0,46.0,104.0,44.2,932.0,1046.0,89.1,108.0,139.0,77.7,5.0,5.2,-0.2,50.0,64.0,36.0,5.0,94.0
Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,452.0,585.0,77.3,10262.0,4310.0,4.0,13.0,30.8,286.0,334.0,85.6,162.0,238.0,68.1,0.0,0.2,-0.2,3.0,31.0,5.0,0.0,71.0
Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,1097.0,1264.0,86.8,19509.0,3823.0,31.0,57.0,54.4,857.0,950.0,90.2,209.0,257.0,81.3,2.0,1.3,0.7,23.0,115.0,7.0,0.0,90.0
Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3.0,154.0,179.0,86.0,2829.0,671.0,3.0,4.0,75.0,118.0,130.0,90.8,33.0,45.0,73.3,1.0,0.5,0.5,9.0,17.0,3.0,1.0,18.0
Marten de Roon,nl NED,MF,Atalanta,it Serie A,28,1991,30.2,1758.0,2021.0,87.0,32673.0,9743.0,16.0,46.0,34.8,1406.0,1531.0,91.8,336.0,444.0,75.7,5.0,2.1,2.9,30.0,175.0,24.0,5.0,189.0
Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,634.0,920.0,68.9,11645.0,5208.0,13.0,49.0,26.5,495.0,583.0,84.9,126.0,288.0,43.8,1.0,2.1,-1.1,23.0,40.0,17.0,9.0,126.0
Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1.0,27.0,37.0,73.0,838.0,604.0,1.0,1.0,100.0,14.0,15.0,93.3,12.0,21.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,435.0,572.0,76.0,7666.0,3188.0,5.0,21.0,23.8,361.0,410.0,88.0,69.0,141.0,48.9,0.0,0.7,-0.7,10.0,34.0,12.0,4.0,73.0
Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,325.0,419.0,77.6,5608.0,2139.0,6.0,19.0,31.6,275.0,310.0,88.7,44.0,90.0,48.9,0.0,0.2,-0.2,3.0,22.0,4.0,1.0,32.0
Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,889.0,1029.0,86.4,21403.0,6194.0,9.0,10.0,90.0,520.0,564.0,92.2,360.0,455.0,79.1,2.0,0.9,1.1,4.0,33.0,2.0,0.0,33.0
Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,3.0,3.0,100.0,80.0,73.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,786.0,1087.0,72.3,14112.0,5984.0,11.0,54.0,20.4,636.0,774.0,82.2,139.0,259.0,53.7,1.0,2.5,-1.5,25.0,49.0,19.0,10.0,169.0
Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,97.0,137.0,70.8,1374.0,164.0,8.0,17.0,47.1,83.0,108.0,76.9,6.0,12.0,50.0,0.0,0.6,-0.6,7.0,4.0,1.0,1.0,4.0
Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,58.0,68.0,85.3,1186.0,192.0,1.0,3.0,33.3,37.0,42.0,88.1,20.0,23.0,87.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,1221.0,1516.0,80.5,24671.0,8024.0,10.0,37.0,27.0,906.0,1016.0,89.2,305.0,463.0,65.9,1.0,0.8,0.2,13.0,98.0,5.0,0.0,101.0
Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,269.0,525.0,51.2,11889.0,9004.0,0.0,0.0,0.0,62.0,62.0,100.0,207.0,463.0,44.7,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Waldo Rubio,es ESP,"MF,FW",Valladolid,es La Liga,23,1995,9.8,188.0,299.0,62.9,3410.0,1044.0,2.0,26.0,7.7,154.0,197.0,78.2,32.0,76.0,42.1,2.0,1.0,1.0,15.0,18.0,8.0,5.0,22.0
Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,1272.0,1449.0,87.8,30337.0,8324.0,7.0,16.0,43.8,763.0,822.0,92.8,502.0,611.0,82.2,0.0,0.3,-0.3,4.0,119.0,6.0,2.0,72.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
