Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11.0,396.0,468.0,84.6,6862.0,1619.0,16.0,28.0,57.1,301.0,339.0,88.8,79.0,101.0,78.2,0.0,1.0,-1.0,15.0,34.0,14.0,6.0,38.0
Senad Lulić,ba BIH,"DF,MF",Lazio,it Serie A,32,1986,32.5,1250.0,1679.0,74.4,22888.0,7798.0,13.0,64.0,20.3,983.0,1191.0,82.5,254.0,424.0,59.9,1.0,4.2,-3.2,54.0,81.0,63.0,28.0,211.0
Antonio Luna,es ESP,DF,Levante,es La Liga,27,1991,14.0,471.0,647.0,72.8,8073.0,3395.0,6.0,23.0,26.1,393.0,452.0,86.9,72.0,172.0,41.9,2.0,1.5,0.5,12.0,27.0,17.0,9.0,83.0
Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,84.0,122.0,68.9,3516.0,2388.0,0.0,0.0,0.0,19.0,20.0,95.0,65.0,102.0,63.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,421.0,469.0,89.8,8141.0,2776.0,5.0,11.0,45.5,318.0,339.0,93.8,98.0,119.0,82.4,0.0,0.0,0.0,0.0,29.0,0.0,0.0,24.0
Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,1148.0,1308.0,87.8,25761.0,8184.0,1.0,6.0,16.7,740.0,806.0,91.8,407.0,496.0,82.1,1.0,0.4,0.6,2.0,58.0,1.0,0.0,70.0
Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,335.0,479.0,69.9,11185.0,6491.0,0.0,0.0,0.0,121.0,121.0,100.0,214.0,358.0,59.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,19.0,25.0,76.0,428.0,85.0,0.0,0.0,0.0,11.0,12.0,91.7,8.0,13.0,61.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,424.0,511.0,83.0,9744.0,3412.0,4.0,9.0,44.4,270.0,301.0,89.7,150.0,201.0,74.6,0.0,0.3,-0.3,3.0,29.0,3.0,0.0,40.0
Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,478.0,568.0,84.2,10034.0,3254.0,2.0,4.0,50.0,339.0,371.0,91.4,137.0,193.0,71.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,27.0
Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,281.0,433.0,64.9,5803.0,2876.0,3.0,23.0,13.0,195.0,255.0,76.5,83.0,155.0,53.5,1.0,0.6,0.4,7.0,20.0,9.0,3.0,65.0
Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,1967.0,2294.0,85.7,42174.0,12561.0,12.0,38.0,31.6,1405.0,1544.0,91.0,550.0,712.0,77.2,1.0,1.1,-0.1,25.0,172.0,21.0,2.0,204.0
Darwin Machís,ve VEN,"FW,MF",Udinese,it Serie A,25,1993,5.1,129.0,179.0,72.1,2188.0,582.0,0.0,2.0,0.0,108.0,132.0,81.8,21.0,45.0,46.7,1.0,0.6,0.4,12.0,7.0,4.0,2.0,20.0
James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,1243.0,1617.0,76.9,23847.0,7531.0,17.0,48.0,35.4,925.0,1070.0,86.4,301.0,499.0,60.3,7.0,7.1,-0.1,96.0,137.0,51.0,5.0,237.0
Gary Madine,eng ENG,"FW,MF",Cardiff City,eng Premier League,27,1990,0.4,12.0,13.0,92.3,162.0,43.0,1.0,1.0,100.0,11.0,12.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,215.0,299.0,71.9,3793.0,1322.0,5.0,12.0,41.7,166.0,196.0,84.7,44.0,91.0,48.4,0.0,0.3,-0.3,2.0,9.0,6.0,6.0,28.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,1181.0,1330.0,88.8,21756.0,5585.0,11.0,20.0,55.0,933.0,1004.0,92.9,237.0,306.0,77.5,0.0,0.1,-0.1,5.0,118.0,9.0,0.0,109.0
Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,784.0,907.0,86.4,18159.0,4928.0,2.0,8.0,25.0,492.0,534.0,92.1,290.0,365.0,79.5,1.0,0.1,0.9,3.0,49.0,1.0,0.0,35.0
Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,1496.0,1749.0,85.5,35358.0,11710.0,12.0,30.0,40.0,912.0,1018.0,89.6,572.0,701.0,81.6,0.0,0.3,-0.3,9.0,177.0,10.0,0.0,166.0
Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,717.0,884.0,81.1,13230.0,2838.0,10.0,30.0,33.3,557.0,634.0,87.9,150.0,220.0,68.2,4.0,4.1,-0.1,25.0,29.0,45.0,10.0,98.0
Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,489.0,579.0,84.5,10050.0,2972.0,4.0,13.0,30.8,336.0,376.0,89.4,149.0,190.0,78.4,1.0,0.5,0.5,8.0,75.0,5.0,0.0,64.0
Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,988.0,1239.0,79.7,21526.0,5785.0,9.0,34.0,26.5,679.0,775.0,87.6,300.0,430.0,69.8,0.0,1.1,-1.1,20.0,75.0,17.0,3.0,134.0
Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,1048.0,1225.0,85.6,18979.0,4337.0,13.0,39.0,33.3,826.0,930.0,88.8,209.0,256.0,81.6,0.0,1.5,-1.5,19.0,80.0,17.0,2.0,88.0
Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,843.0,988.0,85.3,18572.0,7095.0,8.0,19.0,42.1,587.0,619.0,94.8,248.0,350.0,70.9,0.0,0.3,-0.3,5.0,87.0,6.0,1.0,75.0
Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,38.0,689.0,1095.0,62.9,22748.0,15407.0,3.0,4.0,75.0,305.0,307.0,99.3,381.0,784.0,48.6,0.0,0.2,-0.2,2.0,12.0,0.0,0.0,0.0
Linton Maina,de GER,"MF,FW",Hannover 96,de Bundesliga,19,1999,15.7,381.0,516.0,73.8,6138.0,2176.0,12.0,36.0,33.3,319.0,393.0,81.2,50.0,87.0,57.5,3.0,2.8,0.2,18.0,24.0,25.0,8.0,72.0
Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,454.0,571.0,79.5,7893.0,2740.0,5.0,25.0,20.0,377.0,435.0,86.7,72.0,111.0,64.9,1.0,1.2,-0.2,6.0,33.0,14.0,1.0,73.0
Josh Maja,ng NGA,"FW,MF",Bordeaux,fr Ligue 1,19,1998,2.2,45.0,57.0,78.9,591.0,138.0,1.0,1.0,100.0,42.0,52.0,80.8,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0
Abdul Majeed Waris,gh GHA,FW,Nantes,fr Ligue 1,26,1991,25.0,441.0,621.0,71.0,6779.0,1751.0,11.0,35.0,31.4,379.0,479.0,79.1,51.0,107.0,47.7,3.0,2.5,0.5,22.0,25.0,16.0,3.0,49.0
Jean-Victor Makengo,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1998,11.4,358.0,424.0,84.4,5452.0,971.0,11.0,25.0,44.0,305.0,341.0,89.4,42.0,58.0,72.4,0.0,0.8,-0.8,12.0,28.0,6.0,1.0,27.0
Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,583.0,779.0,74.8,9775.0,2540.0,35.0,54.0,64.8,439.0,564.0,77.8,109.0,161.0,67.7,0.0,0.7,-0.7,13.0,54.0,10.0,0.0,73.0
Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,811.0,886.0,91.5,16998.0,5844.0,6.0,9.0,66.7,555.0,593.0,93.6,250.0,284.0,88.0,0.0,0.2,-0.2,2.0,43.0,1.0,0.0,49.0
Malcom,br BRA,"FW,DF",Barcelona,es La Liga,21,1997,6.8,273.0,329.0,83.0,3952.0,768.0,3.0,10.0,30.0,252.0,287.0,87.8,18.0,32.0,56.3,2.0,1.6,0.4,12.0,8.0,4.0,1.0,25.0
Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,1045.0,1265.0,82.6,17746.0,5499.0,21.0,55.0,38.2,864.0,976.0,88.5,160.0,234.0,68.4,2.0,2.4,-0.4,22.0,44.0,32.0,16.0,113.0
Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,267.0,340.0,78.5,4692.0,1178.0,3.0,13.0,23.1,217.0,257.0,84.4,47.0,70.0,67.1,1.0,1.5,-0.5,15.0,22.0,15.0,2.0,47.0
Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,1450.0,1996.0,72.6,25732.0,10495.0,22.0,78.0,28.2,1162.0,1366.0,85.1,266.0,552.0,48.2,4.0,4.0,0.0,29.0,108.0,44.0,15.0,212.0
Antonio Mance,hr CRO,"FW,MF",Nantes,fr Ligue 1,22,1995,0.6,8.0,13.0,61.5,93.0,7.0,0.0,0.0,0.0,8.0,12.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,1274.0,1611.0,79.1,23502.0,11237.0,13.0,42.0,31.0,1027.0,1166.0,88.1,234.0,403.0,58.1,1.0,1.3,-0.3,18.0,90.0,27.0,7.0,205.0
Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,1128.0,1349.0,83.6,20770.0,7226.0,10.0,23.0,43.5,914.0,1023.0,89.3,204.0,303.0,67.3,2.0,0.5,1.5,10.0,85.0,12.0,1.0,95.0
Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,688.0,985.0,69.8,22055.0,14040.0,0.0,1.0,0.0,320.0,322.0,99.4,368.0,662.0,55.6,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2.0
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,48.0,59.0,81.4,773.0,216.0,0.0,2.0,0.0,42.0,47.0,89.4,6.0,10.0,60.0,0.0,0.3,-0.3,1.0,3.0,2.0,1.0,6.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,2417.0,2610.0,92.6,47146.0,17277.0,19.0,36.0,52.8,1862.0,1965.0,94.8,536.0,609.0,88.0,1.0,1.2,-0.2,15.0,183.0,9.0,1.0,136.0
Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,991.0,1222.0,81.1,17489.0,4770.0,32.0,64.0,50.0,780.0,898.0,86.9,179.0,260.0,68.8,2.0,1.9,0.1,28.0,63.0,18.0,3.0,103.0
Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,449.0,616.0,72.9,6861.0,1707.0,21.0,50.0,42.0,380.0,491.0,77.4,48.0,75.0,64.0,6.0,2.6,3.4,27.0,22.0,20.0,7.0,49.0
Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,932.0,1215.0,76.7,15438.0,3354.0,16.0,61.0,26.2,780.0,954.0,81.8,136.0,200.0,68.0,1.0,4.4,-3.4,43.0,77.0,44.0,4.0,111.0
Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,944.0,1195.0,79.0,16583.0,5937.0,15.0,32.0,46.9,766.0,873.0,87.7,163.0,290.0,56.2,0.0,3.0,-3.0,35.0,90.0,14.0,4.0,144.0
Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,918.0,1041.0,88.2,19498.0,6819.0,7.0,10.0,70.0,634.0,691.0,91.8,277.0,340.0,81.5,1.0,0.2,0.8,3.0,43.0,4.0,1.0,59.0
Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,352.0,517.0,68.1,6145.0,2642.0,6.0,25.0,24.0,288.0,373.0,77.2,58.0,119.0,48.7,3.0,0.9,2.1,8.0,27.0,11.0,3.0,77.0
Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,180.0,211.0,85.3,3389.0,1126.0,4.0,8.0,50.0,138.0,151.0,91.4,38.0,52.0,73.1,0.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0
Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,9.0,10.0,90.0,167.0,44.0,0.0,0.0,0.0,8.0,8.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,1994,0.8,14.0,31.0,45.2,184.0,46.0,1.0,2.0,50.0,12.0,20.0,60.0,1.0,9.0,11.1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
Francisco Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1996,1.7,62.0,70.0,88.6,1184.0,247.0,1.0,3.0,33.3,47.0,50.0,94.0,14.0,17.0,82.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1999,10.6,284.0,348.0,81.6,4067.0,1100.0,5.0,17.0,29.4,253.0,293.0,86.3,26.0,38.0,68.4,3.0,2.1,0.9,17.0,17.0,14.0,1.0,35.0
Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,722.0,997.0,72.4,13271.0,5829.0,5.0,25.0,20.0,577.0,706.0,81.7,140.0,266.0,52.6,1.0,0.8,0.2,10.0,64.0,19.0,8.0,121.0
Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,726.0,822.0,88.3,14182.0,4400.0,4.0,15.0,26.7,567.0,607.0,93.4,155.0,200.0,77.5,0.0,0.4,-0.4,5.0,77.0,5.0,2.0,75.0
Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,479.0,552.0,86.8,10247.0,3612.0,6.0,14.0,42.9,331.0,357.0,92.7,142.0,181.0,78.5,0.0,0.7,-0.7,4.0,25.0,7.0,3.0,42.0
Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,1250.0,1536.0,81.4,21370.0,8130.0,16.0,50.0,32.0,1052.0,1153.0,91.2,182.0,333.0,54.7,2.0,3.0,-1.0,35.0,109.0,56.0,14.0,198.0
Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,2067.0,2311.0,89.4,49278.0,14803.0,9.0,16.0,56.3,1210.0,1309.0,92.4,848.0,986.0,86.0,1.0,1.8,-0.8,11.0,134.0,5.0,1.0,156.0
Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,1994,27.4,597.0,924.0,64.6,11310.0,3191.0,14.0,71.0,19.7,452.0,592.0,76.4,131.0,261.0,50.2,5.0,3.8,1.2,38.0,35.0,34.0,20.0,86.0
Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,78.0,112.0,69.6,2901.0,2094.0,2.0,2.0,100.0,25.0,25.0,100.0,51.0,85.0,60.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,1643.0,1894.0,86.7,33149.0,12343.0,5.0,23.0,21.7,1235.0,1351.0,91.4,403.0,520.0,77.5,0.0,0.3,-0.3,6.0,142.0,8.0,0.0,125.0
Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,1989,26.9,1032.0,1346.0,76.7,18203.0,6749.0,11.0,57.0,19.3,858.0,1014.0,84.6,163.0,275.0,59.3,2.0,2.6,-0.6,24.0,66.0,29.0,15.0,171.0
Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,997.0,1210.0,82.4,24031.0,8544.0,6.0,16.0,37.5,617.0,669.0,92.2,374.0,525.0,71.2,0.0,0.3,-0.3,4.0,77.0,7.0,2.0,97.0
Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,35.0,39.0,89.7,647.0,96.0,0.0,1.0,0.0,26.0,29.0,89.7,9.0,9.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,596.0,736.0,81.0,13937.0,5001.0,3.0,7.0,42.9,366.0,409.0,89.5,227.0,320.0,70.9,0.0,0.4,-0.4,2.0,43.0,5.0,0.0,33.0
Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,72.0,95.0,75.8,1054.0,183.0,2.0,4.0,50.0,58.0,77.0,75.3,12.0,14.0,85.7,0.0,0.8,-0.8,5.0,3.0,3.0,0.0,7.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,23.0,30.0,76.7,323.0,36.0,1.0,3.0,33.3,20.0,24.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,736.0,879.0,83.7,15862.0,5860.0,6.0,12.0,50.0,492.0,541.0,90.9,238.0,326.0,73.0,0.0,0.7,-0.7,5.0,47.0,3.0,1.0,44.0
Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,693.0,880.0,78.8,12834.0,3009.0,12.0,33.0,36.4,545.0,645.0,84.5,136.0,202.0,67.3,1.0,0.5,0.5,15.0,71.0,11.0,1.0,80.0
Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,1997,3.2,79.0,111.0,71.2,1318.0,790.0,1.0,3.0,33.3,67.0,81.0,82.7,11.0,27.0,40.7,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0
João Mário,pt POR,"MF,FW",Inter,it Serie A,25,1993,12.0,615.0,743.0,82.8,10070.0,2361.0,10.0,21.0,47.6,521.0,598.0,87.1,84.0,124.0,67.7,2.0,2.2,-0.2,20.0,49.0,24.0,8.0,70.0
Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,527.0,679.0,77.6,12316.0,4898.0,5.0,14.0,35.7,316.0,364.0,86.8,206.0,301.0,68.4,2.0,0.6,1.4,3.0,29.0,0.0,0.0,51.0
Lazar Marković,rs SRB,FW,Fulham,eng Premier League,24,1994,0.5,29.0,30.0,96.7,388.0,97.0,1.0,2.0,50.0,26.0,26.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0
Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,993.0,1070.0,92.8,19705.0,7402.0,4.0,12.0,33.3,753.0,793.0,95.0,236.0,265.0,89.1,0.0,0.0,0.0,2.0,66.0,4.0,1.0,69.0
Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,29.9,2093.0,2264.0,92.4,42667.0,14004.0,14.0,21.0,66.7,1536.0,1621.0,94.8,543.0,622.0,87.3,2.0,1.9,0.1,9.0,174.0,11.0,0.0,147.0
Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21.0,268.0,385.0,69.6,4282.0,783.0,6.0,27.0,22.2,218.0,284.0,76.8,44.0,74.0,59.5,0.0,1.0,-1.0,13.0,23.0,11.0,1.0,28.0
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,575.0,752.0,76.5,7917.0,2249.0,12.0,44.0,27.3,522.0,637.0,81.9,41.0,71.0,57.7,2.0,2.8,-0.8,33.0,35.0,30.0,4.0,83.0
Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,1298.0,1742.0,74.5,22764.0,8138.0,21.0,54.0,38.9,1033.0,1199.0,86.2,244.0,489.0,49.9,3.0,5.0,-2.0,60.0,69.0,40.0,21.0,191.0
Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,1334.0,1528.0,87.3,25456.0,6306.0,17.0,37.0,45.9,1019.0,1124.0,90.7,298.0,367.0,81.2,1.0,1.9,-0.9,22.0,120.0,18.0,4.0,131.0
Marvin Martin,fr FRA,"MF,FW",Reims,fr Ligue 1,30,1988,6.9,241.0,337.0,71.5,4395.0,1022.0,3.0,5.0,60.0,183.0,223.0,82.1,55.0,109.0,50.5,1.0,1.1,-0.1,10.0,17.0,10.0,1.0,31.0
Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,1113.0,1404.0,79.3,27464.0,9083.0,3.0,14.0,21.4,665.0,745.0,89.3,445.0,645.0,69.0,0.0,0.5,-0.5,5.0,92.0,6.0,0.0,111.0
Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,803.0,911.0,88.1,14235.0,3414.0,13.0,25.0,52.0,640.0,693.0,92.4,150.0,193.0,77.7,0.0,0.4,-0.4,5.0,69.0,5.0,0.0,64.0
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,178.0,254.0,70.1,2772.0,727.0,21.0,33.0,63.6,127.0,171.0,74.3,30.0,50.0,60.0,2.0,2.4,-0.4,18.0,17.0,13.0,3.0,28.0
Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,1343.0,1599.0,84.0,30960.0,10350.0,17.0,38.0,44.7,849.0,916.0,92.7,477.0,645.0,74.0,1.0,0.2,0.8,4.0,127.0,6.0,1.0,135.0
Gelson Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,52.0,70.0,74.3,750.0,269.0,0.0,3.0,0.0,49.0,61.0,80.3,3.0,6.0,50.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,9.0
Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,390.0,532.0,73.3,5847.0,1651.0,9.0,32.0,28.1,337.0,423.0,79.7,44.0,77.0,57.1,2.0,1.8,0.2,16.0,25.0,22.0,9.0,59.0
Adam Marušić,me MNE,"DF,MF",Lazio,it Serie A,25,1992,23.5,803.0,982.0,81.8,13743.0,4686.0,12.0,42.0,28.6,668.0,753.0,88.7,123.0,187.0,65.8,1.0,1.7,-0.7,23.0,37.0,23.0,11.0,120.0
Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11.0,401.0,490.0,81.8,8368.0,1547.0,3.0,7.0,42.9,287.0,327.0,87.8,111.0,156.0,71.2,2.0,0.2,1.8,5.0,42.0,4.0,0.0,43.0
Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,1123.0,1277.0,87.9,22918.0,7845.0,9.0,20.0,45.0,841.0,903.0,93.1,273.0,354.0,77.1,2.0,0.8,1.2,7.0,86.0,8.0,0.0,91.0
Adam Masina,it ITA,DF,Watford,eng Premier League,24,1994,11.2,436.0,565.0,77.2,7775.0,3455.0,7.0,24.0,29.2,349.0,413.0,84.5,80.0,128.0,62.5,1.0,0.4,0.6,2.0,30.0,4.0,2.0,67.0
Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,594.0,1144.0,51.9,23842.0,18102.0,0.0,2.0,0.0,198.0,200.0,99.0,396.0,942.0,42.0,0.0,0.1,-0.1,2.0,17.0,0.0,0.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han-Noah Massengo,fr FRA,"FW,MF",Monaco,fr Ligue 1,17,2001,0.7,18.0,21.0,85.7,273.0,84.0,1.0,1.0,100.0,15.0,18.0,83.3,2.0,2.0,100.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0
Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,878.0,1092.0,80.4,15287.0,6277.0,14.0,38.0,36.8,711.0,802.0,88.7,153.0,252.0,60.7,1.0,1.5,-0.5,15.0,65.0,13.0,6.0,91.0
Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27.0,424.0,691.0,61.4,6811.0,1580.0,17.0,64.0,26.6,345.0,507.0,68.0,62.0,120.0,51.7,6.0,3.0,3.0,17.0,32.0,19.0,6.0,62.0
Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,14.3,618.0,766.0,80.7,10983.0,2704.0,10.0,23.0,43.5,483.0,543.0,89.0,125.0,200.0,62.5,2.0,3.0,-1.0,29.0,62.0,25.0,6.0,84.0
Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,3.0,4.0,75.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,328.0,474.0,69.2,4721.0,833.0,10.0,30.0,33.3,286.0,380.0,75.3,32.0,64.0,50.0,2.0,2.6,-0.6,25.0,24.0,12.0,2.0,36.0
Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,567.0,896.0,63.3,20412.0,14196.0,0.0,1.0,0.0,230.0,234.0,98.3,337.0,661.0,51.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1579.0,1797.0,87.9,30170.0,7839.0,23.0,42.0,54.8,1180.0,1297.0,91.0,376.0,458.0,82.1,0.0,0.9,-0.9,14.0,173.0,21.0,4.0,152.0
Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1158.0,1320.0,87.7,25138.0,7510.0,5.0,12.0,41.7,789.0,851.0,92.7,364.0,457.0,79.6,0.0,0.1,-0.1,2.0,85.0,5.0,0.0,60.0
Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,de Bundesliga,17,2000,2.1,27.0,36.0,75.0,397.0,159.0,0.0,1.0,0.0,25.0,31.0,80.6,2.0,4.0,50.0,0.0,0.2,-0.2,3.0,1.0,5.0,2.0,6.0
