Event,Player,Team,Outcome,X,Y,endX,endY
Pass,23072,13,Unsuccessful,8.8,86.0,37,92.3
Pass,33568,26,Successful,52.7,11.0,35,33.3
Pass,74341,26,Successful,36.0,30.7,38.8,9.2
Pass,33568,26,Successful,53.7,4.3,59.2,4.6
Pass,318871,26,Successful,59.2,4.6,51.7,23.1
Pass,115916,26,Successful,56.2,29.7,70.3,86
Pass,115726,26,Successful,73.7,82.6,73.4,76.7
Pass,109915,26,Successful,78.9,74.2,72.9,59.9
Pass,68659,26,Successful,72.9,59.9,82.2,14.7
Pass,318871,26,Successful,84.5,15.0,70,22.5
Pass,68659,26,Unsuccessful,70.2,22.5,88.3,68.8
Clearance,328983,13,Successful,9.5,30.7,22.5,30.4
Pass,44120,13,Successful,22.5,30.4,17.2,34.2
Aerial,109915,26,Unsuccessful,80.4,66.0,,
Aerial,255169,13,Successful,19.6,34.0,,
Pass,255169,13,Unsuccessful,17.2,34.2,18,34.5
BallTouch,109915,26,Successful,77.1,65.8,,
Pass,255169,13,Successful,17.7,39.1,19.7,44.8
BallRecovery,89401,13,Successful,19.7,44.8,,
Pass,89401,13,Unsuccessful,19.7,44.8,3.3,48.5
Pass,92173,13,Unsuccessful,4.4,43.4,46.8,53.9
Aerial,239872,13,Unsuccessful,45.2,53.0,,
Aerial,74341,26,Successful,54.8,47.0,,
Pass,74341,26,Successful,54.6,47.6,61.7,61.2
BallRecovery,115916,26,Successful,61.9,61.2,,
Pass,115916,26,Successful,61.9,61.2,58.6,25.9
Pass,318871,26,Successful,58.6,26.2,78.2,96.2
Pass,115726,26,Successful,86.9,89.3,77.8,80.6
MissedShots,109915,26,Successful,77.3,75.9,,
Pass,92173,13,Unsuccessful,5.2,49.7,61.6,76.3
Aerial,44120,13,Unsuccessful,61.3,75.4,,
Aerial,74341,26,Successful,38.7,24.6,,
Pass,74341,26,Successful,39.6,25.8,52.8,5.3
BallRecovery,318871,26,Successful,55.2,4.0,,
Pass,318871,26,Unsuccessful,57.2,3.1,76.3,28.2
Pass,27586,13,Successful,24.4,69.7,33,87.4
BallRecovery,342563,13,Successful,33.0,87.4,,
Pass,342563,13,Successful,33.0,87.4,24.9,87.7
Pass,23072,13,Successful,26.3,88.4,36.6,80
Tackle,68659,26,Successful,60.8,20.4,,
Dispossessed,144890,13,Successful,39.2,79.6,,
BallRecovery,318871,26,Successful,60.8,16.2,,
Pass,318871,26,Successful,62.7,16.7,74.3,29.2
Challenge,27586,13,Unsuccessful,25.5,68.2,,
