Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Dispossessed,15,41,24444,13,Successful,58.7,20.2,,,OpenPlay
Tackle,15,41,67491,24,Unsuccessful,41.3,79.8,,,OpenPlay
Pass,15,43,24444,13,Successful,57.4,14.1,56,5.3,OpenPlay
Pass,15,44,125211,13,Successful,56.0,5.3,68.2,3.1,OpenPlay
Pass,15,45,24444,13,Unsuccessful,69.4,3.2,90.9,29.4,OpenPlay
KeeperSweeper,15,47,28746,24,Successful,0.0,0.0,,,OpenPlay
KeeperPickup,15,48,28746,24,Successful,7.3,71.8,,,OpenPlay
Pass,16,7,28746,24,Unsuccessful,15.0,64.9,63.3,53.3,OpenPlay
Aerial,16,10,33403,24,Unsuccessful,63.0,54.4,,,OpenPlay
Aerial,16,10,30051,13,Successful,37.0,45.6,,,OpenPlay
Clearance,16,11,30051,13,Successful,37.3,44.5,28,49.7,OpenPlay
Dispossessed,16,13,12779,24,Successful,65.4,50.3,,,OpenPlay
Tackle,16,13,30051,13,Unsuccessful,34.6,49.7,,,OpenPlay
Pass,16,14,12779,24,Successful,66.5,49.7,61.6,54.3,OpenPlay
Pass,16,15,101017,24,Successful,61.6,52.7,56,42.7,OpenPlay
Pass,16,17,80464,24,Unsuccessful,58.5,49.1,58.6,51,OpenPlay
BlockedPass,16,18,13756,13,Successful,42.4,44.5,,,OpenPlay
Pass,16,20,80464,24,Successful,55.7,56.3,40.8,57.5,OpenPlay
Pass,16,22,8137,24,Successful,42.1,55.1,41.7,21.3,OpenPlay
Pass,16,25,99901,24,Successful,41.6,20.0,55.5,20.1,OpenPlay
Pass,16,29,101017,24,Successful,55.9,9.7,45.9,1.9,OpenPlay
Pass,16,31,99901,24,Successful,44.7,2.3,41.7,34.8,OpenPlay
BallTouch,16,34,24444,13,Successful,61.3,60.0,,,OpenPlay
BallTouch,16,34,80464,24,Unsuccessful,41.7,34.8,,,OpenPlay
Pass,16,35,101017,24,Successful,42.4,30.7,29.7,47.3,OpenPlay
Pass,16,39,8137,24,Successful,30.8,54.2,35.8,80.3,OpenPlay
Pass,16,42,26720,24,Successful,38.7,82.4,50.8,97.4,OpenPlay
Pass,16,44,79967,24,Successful,50.8,97.4,41.1,93.8,OpenPlay
Pass,16,50,26720,24,Successful,60.2,90.5,58.7,98.3,OpenPlay
Pass,16,51,79967,24,Successful,58.7,98.3,40.4,68.5,OpenPlay
Pass,16,54,8137,24,Successful,40.6,66.6,39.6,27.3,OpenPlay
Pass,16,57,99901,24,Successful,40.0,25.0,46,1.3,OpenPlay
Pass,17,0,6434,24,Successful,43.2,4.4,36.1,24.3,OpenPlay
Pass,17,3,99901,24,Successful,36.8,27.0,52.8,30.1,OpenPlay
Pass,17,5,80464,24,Successful,51.4,26.8,41.7,18.2,OpenPlay
Pass,17,8,99901,24,Unsuccessful,44.2,12.0,53.3,8.7,OpenPlay
Interception,17,9,13796,13,Successful,44.7,84.5,,,OpenPlay
TakeOn,17,18,12779,24,Unsuccessful,79.8,47.6,,,OpenPlay
Tackle,17,18,23072,13,Successful,20.2,52.4,,,OpenPlay
BallRecovery,17,19,23072,13,Successful,19.1,53.4,,,OpenPlay
Pass,17,19,23072,13,Successful,19.1,53.4,28.3,54.2,OpenPlay
Dispossessed,17,23,26820,13,Successful,26.3,51.1,,,OpenPlay
Tackle,17,23,67491,24,Successful,73.7,48.9,,,OpenPlay
Foul,17,28,26820,13,Unsuccessful,27.8,60.8,,,OpenPlay
Foul,17,28,80464,24,Successful,73.0,40.3,,,OpenPlay
Pass,18,17,101017,24,Unsuccessful,74.3,36.4,100,69,OpenPlay
Pass,18,44,6775,13,Successful,4.4,40.2,59.8,21.7,OpenPlay
Foul,18,52,24444,13,Successful,61.2,23.0,,,OpenPlay
Foul,18,52,8137,24,Unsuccessful,37.2,77.1,,,OpenPlay
Pass,19,19,13756,13,Successful,64.1,24.1,89.4,48.4,OpenPlay
CrossNotClaimed,19,21,28746,24,Successful,6.9,50.1,,,OpenPlay
Pass,19,22,24444,13,Unsuccessful,89.5,48.2,99.3,48,OpenPlay
Clearance,19,24,33403,24,Unsuccessful,1.7,56.0,0,77.2,OpenPlay
CornerAwarded,19,25,24444,13,Successful,95.3,35.6,,,OpenPlay
CornerAwarded,19,25,33403,24,Unsuccessful,4.7,64.4,,,OpenPlay
Pass,19,45,13756,13,Successful,99.5,0.5,92.1,59,OpenPlay
MissedShots,19,47,30051,13,Successful,92.1,59.0,,,Assisted
Pass,20,19,28746,24,Unsuccessful,5.2,40.6,75.1,36.7,OpenPlay
Aerial,20,21,30051,13,Successful,25.5,62.6,,,OpenPlay
